Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Leading Pedestrian Interval,Date Leading Pedestrian Interval Installed,North/South Pedestrian Interval,East/West Pedestrian Interval,Leading Pedestrian Interval Comment,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
519, LAMAR BLVD / PARMER LN,TRAFFIC,TURNED_ON,LOC16-002540,5164152,PRIMARY,7, LAMAR BLVD, PARMER LN,2006424,,,,AUSTIN FULL PURPOSE,2006468,NORTHWEST,,01/11/2010,"(30.4078522, -97.6782227)",1001,12400,2020,WALK/DONT WALK,APS,False,,,,,False,"5271, 5270, 5280",5817c091e052e0422be6c7ee,ONLINE,05/10/2019 08:25:00 AM +0000,COA,BROKEN,01/07/2020 06:00:00 AM +0000,,,30.4078522,-97.6782227,02/25/2020 09:15:00 AM +0000
953, 5TH ST / RIO GRANDE ST,TRAFFIC,TURNED_ON,LOC16-004655,5155874,PRIMARY,9, 5TH ST, RIO GRANDE ST,2018665,,,,AUSTIN FULL PURPOSE,2018666,CENTRAL,,06/21/2013,"(30.2689972, -97.7498703)",500,700,2020,COUNTDOWN,,True,12/19/2019 06:00:00 AM,"4p,8p",2p,,False,,5817c0cae052e0422be6cbc0,ONLINE,01/01/2020 09:25:00 AM +0000,COA,NO DETECTION,,,,30.2689972,-97.7498703,04/24/2020 02:29:00 PM +0000
353, 7TH ST / PROSPECT AVE,TRAFFIC,TURNED_ON,LOC16-001730,5160282,PRIMARY,"3,1", 7TH ST, PROSPECT AVE,2019158,,,,AUSTIN FULL PURPOSE,2019159,CENTRAL,,08/21/1951,"(30.2614746, -97.7174606)",700,2141,2019,COUNTDOWN,,True,01/31/2020 06:00:00 AM,8p,,,False,,5817c088e052e0422be6c6aa,ONLINE,04/26/2019 08:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.2614746,-97.7174606,02/04/2020 08:11:00 PM +0000
4060,"1310 BLK WESTBANK DR (Westlake High School, East of Camp Craft Dr)",PHB,TURNED_ON,LOC17-010345,,PRIMARY,8, WESTBANK DR,  ,,"Westlake High School, East of Camp Craft Dr",,,WEST LAKE HILLS ETJ,3370036,SOUTHWEST,,02/15/2018,"(30.274894, -97.813709)",,1310,2019,COUNTDOWN,APS,False,,,,,False,,59010ea7147fb72e9ea61d4f,ONLINE,04/05/2020 08:25:00 AM +0000,Travis County,NO DETECTION,,Currently pending power.,,30.274894,-97.813709,04/24/2020 02:41:00 PM +0000
86, 7TH ST / NECHES ST,TRAFFIC,TURNED_ON,LOC16-000425,5157702,PRIMARY,9, 7TH ST, NECHES ST,2018752,,,,AUSTIN FULL PURPOSE,2018753,CENTRAL,,11/15/2004,"(30.2677002, -97.737915)",700,400,2018,COUNTDOWN,APS,True,12/19/2019 06:00:00 AM,"4p,8p",2p,,False,,5817c07ce052e0422be6c4a0,ONLINE,10/04/2019 08:25:00 AM +0000,COA,NO DETECTION,06/14/2017 05:00:00 AM +0000,,,30.2677002,-97.737915,01/28/2020 01:56:00 PM +0000
983,IH 35 SVRD / 32ND ST,TRAFFIC,TURNED_ON,LOC16-004805,5159525,SECONDARY,9,IH 35 SVRD, 32ND ST,3367454,,982: IH 35 SVRD / 32ND ST,,AUSTIN FULL PURPOSE,3370873,CENTRAL,,02/03/1975,"(30.289299, -97.7234573)",1032,3008,2019,WALK/DONT WALK,,False,,,,,False,"2008, 4598, 2007, 2009, 4144, 2493",5817c0d3e052e0422be6cc17,ONLINE,11/27/2019 09:25:00 AM +0000,TxDOT,BROKEN,06/23/2019 05:00:00 AM +0000,,,30.289299,-97.7234573,05/21/2019 06:12:00 PM +0000
4002, GUADALUPE ST / 31ST ST,PHB,TURNED_ON,LOC16-005000,5157110,PRIMARY,9, GUADALUPE ST, 31ST ST,2016776,,,,AUSTIN FULL PURPOSE,2016775,CENTRAL,,02/08/2010,"(30.2978306, -97.7412338)",601,3100,2019,COUNTDOWN,APS,False,,,,,False,"603, 5357",5817c0e1e052e0422be6cc90,OFFLINE,12/24/2019 09:25:00 AM +0000,COA,NO DETECTION,,,,30.2978306,-97.7412338,02/25/2020 09:15:00 AM +0000
698, DUVAL RD / JOLLYVILLE RD,TRAFFIC,TURNED_ON,LOC16-003440,5155327,PRIMARY,10, DUVAL RD, JOLLYVILLE RD,2006169,,,,AUSTIN FULL PURPOSE,2039193,NORTHWEST,,12/31/1998,"(30.4172859, -97.7500381)",11616,5600,2019,WALK/DONT WALK,,False,,,,,False,,5817c09be052e0422be6c95d,ONLINE,08/29/2019 08:25:00 AM +0000,COA,OK,08/02/2019 05:00:00 AM +0000,,,30.4172859,-97.7500381,05/02/2020 05:43:00 AM +0000
402, 1ST ST / ST ELMO RD,TRAFFIC,TURNED_ON,LOC16-001970,5153096,PRIMARY,3, 1ST ST, ST ELMO RD,2024415,,,,AUSTIN FULL PURPOSE,2024486,SOUTHWEST,,09/01/1972,"(30.2210426, -97.7728806)",601,4400,2019,COUNTDOWN,,True,,,"4p,8p",,False,"1549, 1673, 1672, 1550",5817c08ae052e0422be6c70a,ONLINE,10/11/2017 08:10:00 PM +0000,COA,OK,09/17/2019 05:00:00 AM +0000,,,30.2210426,-97.7728806,04/14/2020 02:31:00 PM +0000
920, CAMERON RD / RUTHERFORD LN,TRAFFIC,TURNED_ON,LOC16-004515,5163816,PRIMARY,"1,4", CAMERON RD, RUTHERFORD LN,2011652,,,,AUSTIN FULL PURPOSE,2011651,NORTHEAST,,05/20/1988,"(30.337326, -97.6832428)",1300,8112,2018,WALK/DONT WALK,,False,,,,,False,,5817c0c4e052e0422be6cb74,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,05/11/2018 05:00:00 AM +0000,,,30.337326,-97.6832428,04/27/2020 10:11:00 PM +0000
835, POND SPRINGS RD / TURTLE ROCK RD,TRAFFIC,TURNED_ON,LOC16-004110,5151888,PRIMARY,6, POND SPRINGS RD, TURTLE ROCK RD,3194247,,,,AUSTIN FULL PURPOSE,2007414,NORTHWEST,,04/11/2002,"(30.4448986, -97.7778854)",12300,13186,2018,WALK/DONT WALK,,False,,,,,False,,5817c0b0e052e0422be6ca99,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,06/23/2017 05:00:00 AM +0000,,,30.4448986,-97.7778854,04/29/2020 05:02:00 PM +0000
149, CESAR CHAVEZ ST / CONGRESS AVE,TRAFFIC,TURNED_ON,LOC16-000740,5156722,PRIMARY,9, CESAR CHAVEZ ST, CONGRESS AVE,2019086,,,,AUSTIN FULL PURPOSE,2019087,CENTRAL,,01/01/1954,"(30.263382, -97.7445679)",100,100,2019,WALK/DONT WALK,,False,,,,,False,,5817c07fe052e0422be6c51e,ONLINE,07/09/2019 08:25:00 AM +0000,COA,NO DETECTION,06/15/2017 05:00:00 AM +0000,,,30.263382,-97.7445679,02/14/2020 05:50:00 PM +0000
63, RED RIVER ST / 41ST ST,TRAFFIC,TURNED_ON,LOC16-000310,5159617,PRIMARY,9, RED RIVER ST, 41ST ST,2016762,,,,AUSTIN FULL PURPOSE,2016652,CENTRAL,,11/20/1969,"(30.2996826, -97.7223892)",900,4100,2020,WALK/DONT WALK,,False,,,,,False,,5817c07be052e0422be6c472,ONLINE,11/27/2019 09:25:00 AM +0000,COA,BROKEN,06/17/2019 05:00:00 AM +0000,,,30.2996826,-97.7223892,05/06/2020 12:55:00 PM +0000
285, 8TH ST / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-001390,5157279,PRIMARY,9, 8TH ST, BRAZOS ST,2018617,,,,AUSTIN FULL PURPOSE,2018618,CENTRAL,,07/03/2017,"(30.2695313, -97.7407837)",800,100,2019,COUNTDOWN,,True,12/19/2019 06:00:00 AM,4p,6p,,False,,5817c085e052e0422be6c622,ONLINE,01/25/2020 09:25:00 AM +0000,COA,NO DETECTION,,,,30.2695313,-97.7407837,02/25/2020 09:15:00 AM +0000
642, PAYTON GIN RD / OHLEN RD,TRAFFIC,TURNED_ON,LOC16-003155,5160293,PRIMARY,4, PAYTON GIN RD, OHLEN RD,2012650,,,,AUSTIN FULL PURPOSE,2010694,NORTHWEST,,02/10/1984,"(30.3643188, -97.714592)",1601,1610,2019,UNKNOWN,,False,,,,,False,,5817c098e052e0422be6c8ea,ONLINE,12/24/2019 09:25:00 AM +0000,COA,OK,09/09/2019 05:00:00 AM +0000,,,30.3643188,-97.714592,12/27/2019 04:41:00 PM +0000
998, HUNTERS CHASE DR / POND SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-004880,5152400,PRIMARY,6, HUNTERS CHASE DR, POND SPRINGS RD,2038896,,,,AUSTIN FULL PURPOSE,2038879,NORTHWEST,,07/06/1982,"(30.4414482, -97.7734146)",12918,12100,2020,COUNTDOWN,APS,False,,,,,False,,5b5c438097428f168b0e87e7,ONLINE,01/01/2019 09:25:00 AM +0000,COA,BROKEN,06/28/2017 05:00:00 AM +0000,,,30.4414482,-97.7734146,04/22/2020 03:13:00 PM +0000
703,US 290 HWY / 1826 RD,TRAFFIC,TURNED_ON,LOC16-003465,5143814,PRIMARY,8,US 290 HWY,FM 1826 RD,2036216,,,,AUSTIN FULL PURPOSE,2026805,SOUTHWEST,,07/24/2018,"(30.2291946, -97.8883057)",7901,7914,2020,COUNTDOWN,,False,,,,,False,,5817c09be052e0422be6c968,ONLINE,03/24/2020 08:25:00 AM +0000,COA,OK,10/08/2019 05:00:00 AM +0000,,,30.2291946,-97.8883057,05/06/2020 03:19:00 PM +0000
358, HOWARD LN / CENTER LINE PASS,TRAFFIC,TURNED_ON,LOC16-001755,5165234,PRIMARY,7, HOWARD LN, CENTER LINE PASS,3212782,,,,AUSTIN FULL PURPOSE,3359662,NORTHWEST,,04/04/2006,"(30.421793, -97.6658249)",13300,801,2018,COUNTDOWN,APS,False,,,,,False,,5817c088e052e0422be6c6b4,ONLINE,03/06/2020 09:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.421793,-97.6658249,04/27/2020 08:56:00 PM +0000
485, LAMAR BLVD / NORTH BEND DR,TRAFFIC,TURNED_ON,LOC16-002380,5163456,PRIMARY,7, LAMAR BLVD, NORTH BEND DR,2009972,,,,AUSTIN FULL PURPOSE,2012536,NORTHEAST,,06/11/1987,"(30.3844948, -97.6849976)",801,11500,2020,WALK/DONT WALK,,False,,,,,False,"4697, 4896, 4696, 3895, 4964, 3080",5817c08ee052e0422be6c7ae,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,06/26/2017 05:00:00 AM +0000,,,30.3844948,-97.6849976,04/27/2020 08:55:00 PM +0000
118, 6TH ST / LAMAR BLVD,TRAFFIC,TURNED_ON,LOC16-000585,5155322,PRIMARY,9, 6TH ST, LAMAR BLVD,2019753,,,,AUSTIN FULL PURPOSE,2019754,CENTRAL,,07/03/2017,"(30.2715378, -97.7539673)",500,900,2019,COUNTDOWN,APS,False,,,,,False,,5817c07ee052e0422be6c4e0,ONLINE,10/11/2017 08:05:00 PM +0000,COA,OK,02/20/2018 06:00:00 AM +0000,,,30.2715378,-97.7539673,04/08/2020 02:06:00 PM +0000
223, 15TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001095,5157800,PRIMARY,1, 15TH ST, SAN JACINTO BLVD,2018158,,,,AUSTIN FULL PURPOSE,2018159,CENTRAL,,01/01/1993,"(30.2762318, -97.7371063)",1500,200,2018,COUNTDOWN,,True,10/31/2019 05:00:00 AM,8p,,,False,,5817c083e052e0422be6c5ac,ONLINE,10/11/2017 08:07:00 PM +0000,COA,OK,03/06/2019 06:00:00 AM +0000,,,30.2762318,-97.7371063,01/29/2020 02:19:00 PM +0000
298, 6TH ST / WEST AVE,TRAFFIC,TURNED_ON,LOC16-001455,5155766,PRIMARY,9, 6TH ST, WEST AVE,2018580,,,,AUSTIN FULL PURPOSE,2018604,CENTRAL,,10/29/1959,"(30.2702961, -97.7505875)",600,700,2019,COUNTDOWN,,True,12/19/2019 06:00:00 AM,"4p,8p",6p,,False,,5817c085e052e0422be6c63c,ONLINE,01/01/2020 09:25:00 AM +0000,COA,NO DETECTION,,,,30.2702961,-97.7505875,02/04/2020 07:12:00 PM +0000
972, GUADALUPE ST / 13TH ST,TRAFFIC,TURNED_ON,LOC16-004750,5156795,PRIMARY,9, GUADALUPE ST, 13TH ST,2018195,,,,AUSTIN FULL PURPOSE,2018194,CENTRAL,,02/05/2020,"(30.2760105, -97.7437057)",401,1300,2020,WALK/DONT WALK,APS,True,02/05/2020 06:00:00 AM,8p,"2p,6p",,False,,5817c0cfe052e0422be6cbf5,OFFLINE,02/08/2020 09:25:00 AM +0000,COA,UNKNOWN,,Turn on expected by end of January 2020. (turned on on 2/5/2020),01/22/2020 06:00:00 AM +0000,30.2760105,-97.7437057,02/24/2020 12:47:00 PM +0000
880, FREIDRICH LN / ST ELMO RD,TRAFFIC,TURNED_ON,LOC16-004335,5156261,PRIMARY,2, FREIDRICH LN, ST ELMO RD,2023181,,,,AUSTIN FULL PURPOSE,2023180,SOUTHEAST,,03/22/1984,"(30.2109585, -97.7490005)",1706,4200,2018,COUNTDOWN,,False,,,,,False,,5b5c437897428f168b0e87a4,ONLINE,10/22/2017 08:26:00 AM +0000,COA,BROKEN,04/03/2018 05:00:00 AM +0000,,,30.2109585,-97.7490005,04/03/2020 12:44:00 PM +0000
4023, CONGRESS AVE / LA VISTA ST (St. Edwards),PHB,TURNED_ON,LOC16-005105,5154891,PRIMARY,3, CONGRESS AVE, LA VISTA ST,2024047,St. Edwards,,,AUSTIN FULL PURPOSE,2024073,SOUTHWEST,,03/08/2012,"(30.2325363, -97.7584152)",101,3000,2018,COUNTDOWN,APS,False,,,,,False,"5354, 527",5817c0e4e052e0422be6ccc7,ONLINE,05/07/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.2325363,-97.7584152,09/23/2019 02:56:00 PM +0000
135, CESAR CHAVEZ ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000670,5157926,PRIMARY,"3,9", CESAR CHAVEZ ST,IH 35 SVRD,2019181,,,136:  CESAR CHAVEZ ST / 35 SVRD,AUSTIN FULL PURPOSE,2019182,CENTRAL,,07/03/2017,"(30.2612305, -97.736763)",100,700,2019,COUNTDOWN,,False,,,,,False,,5817c07fe052e0422be6c502,ONLINE,10/18/2019 08:25:00 AM +0000,TxDOT,NO DETECTION,,,,30.2612305,-97.736763,04/05/2020 08:15:00 AM +0000
787, MOPAC EXPY / SLAUGHTER LN,TRAFFIC,TURNED_ON,LOC16-003870,5144924,PRIMARY,8, MOPAC EXPY, SLAUGHTER LN,2026277,,,788:  MOPAC EXPY / SLAUGHTER LN,AUSTIN FULL PURPOSE,2043045,SOUTHWEST,,01/01/2001,"(30.2005672, -97.8654556)",5200,8100,2020,WALK/DONT WALK,,False,,,,,False,,5817c0aae052e0422be6ca2c,ONLINE,10/08/2019 08:25:00 AM +0000,COA,OK,06/23/2017 05:00:00 AM +0000,,,30.2005672,-97.8654556,03/12/2020 07:46:00 PM +0000
745, STASSNEY LN / DOVE SPRINGS DR,TRAFFIC,TURNED_ON,LOC16-003675,5155238,PRIMARY,2, STASSNEY LN, DOVE SPRINGS DR,2025518,,,,AUSTIN FULL PURPOSE,2025492,SOUTHEAST,,11/09/2000,"(30.1939392, -97.7567978)",2100,2006,2019,UNKNOWN,,False,,,,,True,,5817c0a2e052e0422be6c9cb,ONLINE,03/28/2018 01:25:00 PM +0000,COA,OK,02/03/2020 06:00:00 AM +0000,,,30.1939392,-97.7567978,03/20/2020 11:49:00 AM +0000
401, STASSNEY LN / EMERALD FOREST DR,TRAFFIC,TURNED_ON,LOC16-001965,5151576,PRIMARY,2, STASSNEY LN, EMERALD FOREST DR,2024795,,,,AUSTIN FULL PURPOSE,2024748,SOUTHWEST,,12/16/1982,"(30.2106857, -97.7870865)",5601,1100,2019,WALK/DONT WALK,,False,,,,,False,,5817c08ae052e0422be6c708,ONLINE,07/11/2019 08:25:00 AM +0000,COA,OK,02/06/2018 06:00:00 AM +0000,,,30.2106857,-97.7870865,02/25/2020 09:15:00 AM +0000
1005, STAKED PLAINS DR / LAKELINE BLVD,TRAFFIC,TURNED_ON,LOC16-004915,5150747,PRIMARY,6, STAKED PLAINS DR, LAKELINE BLVD,2029964,,,,AUSTIN FULL PURPOSE,5102830,NORTHWEST,,09/23/2014,"(30.4819565, -97.7895737)",10001,10001,2020,UNKNOWN,APS,False,,,,,False,,5b5c438097428f168b0e87ea,ONLINE,03/24/2020 08:25:00 AM +0000,COA,OK,07/03/2019 05:00:00 AM +0000,,,30.4819565,-97.7895737,04/22/2020 03:32:00 PM +0000
669,9719 BLK GREAT HILLS TRL,TRAFFIC,TURNED_ON,LOC16-003305,,PRIMARY,10, GREAT HILLS TRL,  ,,,,,AUSTIN FULL PURPOSE,3313033,NORTHWEST,,12/14/1995,"(30.3944759, -97.752121)",,9719,2018,WALK/DONT WALK,,False,,,,,False,,5817c099e052e0422be6c922,ONLINE,09/02/2019 08:25:00 AM +0000,COA,OK,06/19/2017 05:00:00 AM +0000,,,30.3944759,-97.752121,10/16/2019 01:38:00 PM +0000
1015, CESAR CHAVEZ ST / PEDERNALES ST,TRAFFIC,TURNED_ON,LOC16-004965,5160391,PRIMARY,3, CESAR CHAVEZ ST, PEDERNALES ST,2019506,,,,AUSTIN FULL PURPOSE,2019507,CENTRAL,,10/06/2015,"(30.2543983, -97.7167587)",100,2400,2020,COUNTDOWN,APS,False,,,,,True,,5817c0dfe052e0422be6cc7b,ONLINE,12/10/2019 09:25:00 AM +0000,COA,BROKEN,12/04/2019 06:00:00 AM +0000,,,30.2543983,-97.7167587,02/25/2020 09:15:00 AM +0000
91, BURNET RD / NORTHCROSS DR,TRAFFIC,TURNED_ON,LOC16-000450,5158100,PRIMARY,7, BURNET RD, NORTHCROSS DR,3300737,,,,AUSTIN FULL PURPOSE,2011183,NORTHWEST,,05/21/1973,"(30.3522167, -97.7332458)",7601,7600,2019,WALK/DONT WALK,,False,,,,,False,,5817c07de052e0422be6c4aa,ONLINE,07/12/2019 08:25:00 AM +0000,COA,OK,06/14/2017 05:00:00 AM +0000,,,30.3522167,-97.7332458,04/27/2020 08:40:00 PM +0000
458, BURNET RD / GAULT LN,TRAFFIC,TURNED_ON,LOC16-002245,5160013,PRIMARY,7, BURNET RD, GAULT LN,3555818,,,,AUSTIN FULL PURPOSE,3321609,NORTHWEST,,08/24/1986,"(30.4049339, -97.7160492)",2901,11700,2020,WALK/DONT WALK,,False,,,,,False,"5133, 5665, 2753, 4640, 4641",5817c08de052e0422be6c778,ONLINE,03/17/2020 08:25:00 AM +0000,COA,OK,04/23/2019 05:00:00 AM +0000,,,30.4049339,-97.7160492,04/27/2020 08:59:00 PM +0000
4070, BURNET RD / 47TH ST (Near TX School for the Blind),PHB,TURNED_ON,LOC16-006360,5157218,PRIMARY,"7,9", BURNET RD, 47TH ST,2015416,Near TX School for the Blind,,,AUSTIN FULL PURPOSE,2040512,CENTRAL,,06/01/2018,"(30.3179977, -97.7399207)",1401,4700,2019,COUNTDOWN,APS,False,,,,,False,"4202, 687",5922019fd26f0437addd713d,ONLINE,03/24/2020 08:25:00 AM +0000,COA,NO DETECTION,,,05/29/2018 05:00:00 AM +0000,30.3179977,-97.7399207,04/01/2020 04:47:00 PM +0000
246, 12TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001205,5156909,PRIMARY,"1,9", 12TH ST, LAVACA ST,2018288,,,,AUSTIN FULL PURPOSE,2018289,CENTRAL,,01/01/1900,"(30.2745342, -97.7430344)",1200,300,2018,COUNTDOWN,,True,12/19/2019 06:00:00 AM,4p,"2p,6p",,False,,5817c083e052e0422be6c5d8,ONLINE,10/11/2017 08:07:00 PM +0000,COA,NO DETECTION,06/16/2017 05:00:00 AM +0000,,,30.2745342,-97.7430344,01/28/2020 03:14:00 PM +0000
863, HARRIS BRANCH PKWY / PARMER LN,TRAFFIC,TURNED_ON,LOC16-004250,5168235,PRIMARY,1, HARRIS BRANCH PKWY, PARMER LN,2036434,,,,AUSTIN FULL PURPOSE,3263262,NORTHEAST,,12/26/2002,"(30.3685207, -97.6131744)",5700,12300,2019,NONE,,False,,,,,False,,5817c0b5e052e0422be6cade,ONLINE,03/24/2020 08:25:00 AM +0000,COA,BROKEN,03/23/2020 05:00:00 AM +0000,,,30.3685207,-97.6131744,04/27/2020 10:05:00 PM +0000
4025, 1ST ST / THELMA DR (Bedichek Middle School),PHB,TURNED_ON,LOC16-005115,5151399,PRIMARY,2, 1ST ST, THELMA DR,2025541,Bedichek Middle School,,,AUSTIN FULL PURPOSE,2025503,SOUTHWEST,,03/14/2012,"(30.1945152, -97.7894363)",411,6809,2019,COUNTDOWN,APS,False,,,,,False,"2639, 2626",5817c0e4e052e0422be6cccd,ONLINE,07/11/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.1945152,-97.7894363,05/07/2020 01:49:00 PM +0000
297, 7TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-001450,5157893,PRIMARY,9, 7TH ST, RED RIVER ST,2018772,,,,AUSTIN FULL PURPOSE,2018773,CENTRAL,,07/03/2017,"(30.2674026, -97.7368164)",700,500,2019,COUNTDOWN,,True,01/14/2020 06:00:00 AM,"4p,8p",2p,,False,,5817c085e052e0422be6c63a,ONLINE,10/04/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.2674026,-97.7368164,04/03/2020 04:26:00 PM +0000
270, ST JOHNS AVE / BENNETT AVE,TRAFFIC,TURNED_ON,LOC16-001315,5161863,PRIMARY,4, ST JOHNS AVE, BENNETT AVE,2011954,,,,AUSTIN FULL PURPOSE,2011955,NORTHEAST,,01/05/1998,"(30.331131, -97.7003708)",7200,800,2019,WALK/DONT WALK,,False,,,,,False,,5817c084e052e0422be6c604,ONLINE,06/10/2019 08:25:00 AM +0000,COA,OK,02/14/2019 06:00:00 AM +0000,,,30.331131,-97.7003708,02/25/2020 09:15:00 AM +0000
433, WILLIAM CANNON DR / BECKETT RD,TRAFFIC,TURNED_ON,LOC16-002125,5145695,PRIMARY,8, WILLIAM CANNON DR, BECKETT RD,2024342,,,,AUSTIN FULL PURPOSE,2024343,SOUTHWEST,,09/27/1988,"(30.2249718, -97.8549728)",6807,5400,2019,WALK/DONT WALK,,False,,,,,False,,5817c08be052e0422be6c748,ONLINE,05/07/2020 08:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.2249718,-97.8549728,05/07/2020 04:17:00 PM +0000
235, 1ST ST / LIGHTSEY RD,TRAFFIC,TURNED_ON,LOC16-001155,5153938,PRIMARY,3, 1ST ST, LIGHTSEY RD,2024085,,,,AUSTIN FULL PURPOSE,2024055,SOUTHWEST,,01/20/1984,"(30.2324104, -97.7657318)",501,3200,2019,COUNTDOWN,,False,,,,,False,,5817c083e052e0422be6c5c4,ONLINE,10/11/2017 08:07:00 PM +0000,COA,OK,01/16/2020 06:00:00 AM +0000,,,30.2324104,-97.7657318,04/10/2020 12:03:00 PM +0000
532,3901 BLK W SLAUGHTER LN (BOWIE HIGH SCHOOL),TRAFFIC,TURNED_ON,LOC16-002605,,PRIMARY,8, SLAUGHTER LN,  ,,BOWIE HIGH SCHOOL,,,AUSTIN FULL PURPOSE,2041989,SOUTHWEST,,08/24/1992,"(30.1891022, -97.8568878)",,3901,2020,COUNTDOWN,Push-Button,True,05/08/2018 05:00:00 AM,"4p,8p",,,False,,5817c091e052e0422be6c808,ONLINE,10/08/2019 08:25:00 AM +0000,COA,OK,06/15/2017 05:00:00 AM +0000,,,30.1891022,-97.8568878,02/25/2020 09:15:00 AM +0000
317, 5TH ST / TRINITY ST,TRAFFIC,TURNED_ON,LOC16-001550,5157443,PRIMARY,9, 5TH ST, TRINITY ST,2018867,,,,AUSTIN FULL PURPOSE,2018868,CENTRAL,,07/03/2017,"(30.2661324, -97.7396774)",500,300,2020,COUNTDOWN,,True,12/19/2019 06:00:00 AM,4p,"2p,6p",,False,,5817c086e052e0422be6c662,ONLINE,10/04/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.2661324,-97.7396774,02/25/2020 09:15:00 AM +0000
76, MARTIN LUTHER KING JR BLVD / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-000375,5157838,PRIMARY,"1,9", MARTIN LUTHER KING JR BLVD, BRAZOS ST,2017944,,,,AUSTIN FULL PURPOSE,2017874,CENTRAL,,01/15/2005,"(30.2802944, -97.7367706)",1800,100,2018,COUNTDOWN,,False,,,,,False,,5817c07ce052e0422be6c48c,ONLINE,01/18/2020 09:25:00 AM +0000,COA,OK,02/05/2019 06:00:00 AM +0000,,,30.2802944,-97.7367706,01/28/2020 01:16:00 PM +0000
312, 5TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001525,5156555,PRIMARY,9, 5TH ST, LAVACA ST,2018754,,,,AUSTIN FULL PURPOSE,2018755,CENTRAL,,01/01/1900,"(30.2677956, -97.7455444)",500,300,2020,COUNTDOWN,,True,12/19/2019 06:00:00 AM,4p,2p,,False,,5817c086e052e0422be6c658,ONLINE,10/02/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.2677956,-97.7455444,02/25/2020 09:15:00 AM +0000
512, BRETTONWOODS LN / RUTHERFORD LN,TRAFFIC,TURNED_ON,LOC16-002505,5162769,PRIMARY,4, BRETTONWOODS LN, RUTHERFORD LN,2011508,,,,AUSTIN FULL PURPOSE,2011507,NORTHEAST,,09/25/2008,"(30.3415089, -97.6919937)",922,8000,2018,UNKNOWN,,False,,,,,False,,5817c090e052e0422be6c7e0,ONLINE,10/22/2017 08:25:00 AM +0000,COA,OK,02/28/2019 06:00:00 AM +0000,,,30.3415089,-97.6919937,04/21/2020 08:39:00 PM +0000
457, LAMAR BLVD / MASTERSON PASS,TRAFFIC,TURNED_ON,LOC16-002240,5162641,PRIMARY,4, LAMAR BLVD, MASTERSON PASS,2039769,,,,AUSTIN FULL PURPOSE,2010443,NORTHEAST,,11/09/1987,"(30.3711758, -97.6924591)",305,10200,2018,WALK/DONT WALK,,False,,,,,False,"4544, 5858, 4543",5b5c435f97428f168b0e86ed,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,02/05/2020 06:00:00 AM +0000,,,30.3711758,-97.6924591,03/23/2020 03:59:00 PM +0000
8, LAMAR BLVD / JUSTIN LN,TRAFFIC,TURNED_ON,LOC16-000035,5159824,SECONDARY,"7,4", LAMAR BLVD, JUSTIN LN,2011711,,9:  AIRPORT BLVD / LAMAR BLVD,,AUSTIN FULL PURPOSE,2011748,NORTHEAST,,07/18/1957,"(30.3367023, -97.7195587)",801,6800,2020,COUNTDOWN,APS,False,,,,,False,,5b5c434b97428f168b0e8656,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,COA,BROKEN,06/14/2017 05:00:00 AM +0000,,,30.3367023,-97.7195587,02/19/2020 08:03:00 PM +0000
