SUMMONS_KEY,SUMMONS_DATE,OFFENSE_DESCRIPTION,LAW_SECTION_NUMBER,LAW_DESCRIPTION,SUMMONS_CATEGORY_TYPE,AGE_GROUP,SEX,RACE,JURISDICTION_CODE,BORO,PRECINCT_OF_OCCUR,X_COORDINATE_CD,Y_COORDINATE_CD,Latitude,Longitude
210541237,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210543942,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210554772,03/05/2020,PICK UP FROM BUS STOP,145-6,Tax Law,TLC,25-44,M,BLACK,0,QUEENS,113,1050144,191359,40.69167594100002,-73.76238722599999
210543944,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210543962,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998465,233900,40.80867411200006,-73.94865201899995
210678229,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,13,987872,206560,40.73364362600006,-73.98693228099995
210726151,03/05/2020,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,45-64,M,BLACK HISPANIC,2,BRONX,40,1006918,238567,40.82146607400006,-73.91810115099996
210541207,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210541221,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210541233,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,25-44,M,UNKNOWN,0,BROOKLYN,75,1013146,185512,40.67582539500006,-73.89582713699998
210609108,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998954,233791,40.80837413600005,-73.94688582299993
211245524,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,46,1005725,249742,40.85214118700002,-73.92237572199997
210543989,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998638,231227,40.80133718200005,-73.94803281199995
210558983,03/05/2020,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,18-24,M,BLACK,0,BRONX,47,1025688,268587,40.90379369100003,-73.85009895999997
210582046,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,BRONX,52,1010437,252483,40.859651693000046,-73.90533254999998
210601451,03/05/2020,BOUNCER (SECURITY GUARD) WITHOUT A VALID REGISTRATION CARD,89(F)-6,,,25-44,M,BLACK,0,NEW YORK,5,986483,202257,40.72183339700007,-73.99194559999995
210584392,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1004095,170315,40.63413787500008,-73.92850201499994
210582779,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1003101,164534,40.61827241700007,-73.93209943399995
210582047,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1004095,170315,40.63413787500008,-73.92850201499994
210582044,03/05/2020,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,18-24,M,BLACK HISPANIC,0,BRONX,44,1008027,242878,40.83329562100005,-73.91407901899998
210582037,03/05/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,18-24,F,BLACK,0,BROOKLYN,75,1021739,187592,40.68150229900005,-73.86483658699996
210582035,03/05/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,105,1057738,204079,40.72652937700008,-73.73486453799995
210541240,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210543954,03/05/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210543943,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210805729,03/05/2020,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,M,WHITE,0,BROOKLYN,68,984439,166855,40.624663129000055,-73.99932059099996
210678232,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,13,985572,207670,40.736690946000074,-73.99523109199998
210601465,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998954,233791,40.80837413600005,-73.94688582299993
210597015,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 1ST DEGREE",221.10,,,25-44,M,BLACK,0,NEW YORK,18,986809,216526,40.76099816800007,-73.99076408499997
210582554,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1003101,164534,40.61827241700007,-73.93209943399995
210582559,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1003101,164534,40.61827241700007,-73.93209943399995
210584391,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1004095,170315,40.63413787500008,-73.92850201499994
210538406,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1020011,181879,40.66582856200006,-73.87109711299998
210538435,03/05/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,NEW YORK,28,998465,233900,40.80867411200006,-73.94865201899995
210629626,03/05/2020,NON PAYMENT OF FARE (OTHER),1050.4(A),,,18-24,M,BLACK HISPANIC,1,QUEENS,104,1010686,192838,40.69594126800007,-73.90466704699998
210541197,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210541198,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210541199,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210541222,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210579240,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BRONX,49,1025376,256698,40.871163624000076,-73.851300629
210528926,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,M,BLACK,1,BRONX,40,1005028,234516,40.810351863000044,-73.92494232599995
210582794,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,984670,199212,40.71347587300004,-73.99848642999996
210543940,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210543961,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998465,233900,40.80867411200006,-73.94865201899995
210543991,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998638,231227,40.80133718200005,-73.94803281199995
210543994,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998638,231227,40.80133718200005,-73.94803281199995
210543997,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998638,231227,40.80133718200005,-73.94803281199995
210547590,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,M,BLACK,0,BROOKLYN,71,995410,177999,40.65524400000004,-73.95978043099996
210547601,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210547611,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210601458,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998954,233791,40.80837413600005,-73.94688582299993
210601464,03/05/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,NEW YORK,28,998954,233791,40.80837413600005,-73.94688582299993
210582317,03/05/2020,LITTERING,153.01,Health Code,LITTERNG,UNKNOWN,,,0,BROOKLYN,63,998871,168503,40.629174481000064,-73.94732745199997
210554750,03/05/2020,"CROSSWALK/DRIVEWAY/ETC, WITHIN 10 FEET",17-315(E),,,45-64,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,84,988475,194830,40.701447319000074,-73.98476385199997
210582316,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,998871,168503,40.629174481000064,-73.94732745199997
210551078,03/05/2020,ACCEPT ON HAIL,19-507,Administrative Code,TLC,65+,M,BLACK,0,QUEENS,113,1052479,192205,40.69398031500003,-73.75395867499998
210543992,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998638,231227,40.80133718200005,-73.94803281199995
210547605,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,13,985572,207670,40.736690946000074,-73.99523109199998
210563292,03/05/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,BLACK,0,STATEN ISLAND,120,959815,171620,40.63770834300004,-74.08804286699996
210532161,03/05/2020,IDLING OF VEHICLE,24-163,Administrative Code,TLC,45-64,M,BLACK,0,NEW YORK,26,997441,234788,40.81111301300007,-73.95234931199997
210535784,03/05/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,BROOKLYN,75,1019677,181342,40.66435595900003,-73.87230387099999
210538420,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1019677,181342,40.66435595900003,-73.87230387099999
210538423,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210538437,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210573280,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK HISPANIC,0,NEW YORK,33,1001889,245601,40.840783858000066,-73.93625260699997
210538442,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210541202,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1020011,181879,40.66582856200006,-73.87109711299998
210541225,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210567027,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BROOKLYN,75,1019847,184424,40.67281467300006,-73.87167482899997
210584377,03/05/2020,COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED,10-127,Administrative Code,VENDING,UNKNOWN,,,0,NEW YORK,5,984670,199212,40.71347587300004,-73.99848642999996
210538372,03/05/2020,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,45-64,F,WHITE,0,BROOKLYN,62,987090,157683,40.59948742000006,-73.98977453299993
210535793,03/05/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,BROOKLYN,75,1019677,181342,40.66435595900003,-73.87230387099999
210538409,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1020011,181879,40.66582856200006,-73.87109711299998
210538427,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,25-44,M,UNKNOWN,0,BROOKLYN,75,1013146,185512,40.67582539500006,-73.89582713699998
210541235,03/05/2020,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,NEW YORK,28,998638,231227,40.80133718200005,-73.94803281199995
210541239,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210543941,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210543950,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210551073,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,QUEENS,102,1025075,193450,40.69756638500007,-73.85277331799993
210603695,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,111,1053520,214228,40.75441978700008,-73.74997803899998
210541213,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,25-44,M,UNKNOWN,0,BROOKLYN,75,1013146,185512,40.67582539500006,-73.89582713699998
210582034,03/05/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,18-24,F,BLACK,0,QUEENS,105,1054980,205316,40.72994710800003,-73.74480204999998
210535785,03/05/2020,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,BROOKLYN,75,1019677,181342,40.66435595900003,-73.87230387099999
210598977,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,NEW YORK,34,1002390,249956,40.85273603500008,-73.93443016999998
210584385,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,984670,199212,40.71347587300004,-73.99848642999996
210582793,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,984670,199212,40.71347587300004,-73.99848642999996
210547576,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,42,1012059,244779,40.83850153900005,-73.89950079699997
210528355,03/05/2020,DISORDERLY PREMISE,106-6,ABC,ABC,45-64,M,ASIAN / PACIFIC ISLANDER,0,NEW YORK,6,984414,204336,40.727540029000075,-73.99940974499998
210547604,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,13,985572,207670,40.736690946000074,-73.99523109199998
210538448,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,25-44,M,OTHER,0,BROOKLYN,75,1013146,185512,40.67582539500006,-73.89582713699998
210601466,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998954,233791,40.80837413600005,-73.94688582299993
210541194,03/05/2020,COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED,10-127,Administrative Code,VENDING,45-64,M,WHITE HISPANIC,0,QUEENS,114,1002192,213961,40.753940065000045,-73.93524207299998
210627671,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,M,WHITE,0,BRONX,46,1006878,250020,40.85290133500007,-73.91820703499997
210582568,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1003101,164534,40.61827241700007,-73.93209943399995
210691162,03/05/2020,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,BLACK,0,BRONX,40,1006075,236932,40.81698058400008,-73.92115225499998
210547555,03/05/2020,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,M,BLACK,1,BRONX,52,1011612,253618,40.86276336100008,-73.90108016499995
210544003,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
210603714,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998954,233791,40.80837413600005,-73.94688582299993
210563374,03/05/2020,"LICENSE, OPERATE WITH SUSPENDED/REVOKED/NONE",19-506(D),,,25-44,M,BLACK,0,QUEENS,113,1043034,184543,40.673017704000074,-73.78808528899998
210726150,03/05/2020,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,45-64,M,WHITE HISPANIC,2,BRONX,40,1007753,235353,40.81264236700008,-73.91509552299993
210543999,03/05/2020,HIGHWAY USE TAX (NYS),1815,Tax Law,VTL,UNKNOWN,,,0,NEW YORK,28,998638,231227,40.80133718200005,-73.94803281199995
210543995,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998638,231227,40.80133718200005,-73.94803281199995
210543981,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210543979,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210543960,03/05/2020,OTHER SANITARY CODE,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,13,987872,206560,40.73364362600006,-73.98693228099995
210543966,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998465,233900,40.80867411200006,-73.94865201899995
210726214,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998954,233791,40.80837413600005,-73.94688582299993
210701747,03/05/2020,RECKLESS DRIVING,1212,VTL,VTL,18-24,M,WHITE HISPANIC,2,BROOKLYN,90,998483,195973,40.70457414800006,-73.94866727899995
210538432,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1019677,181342,40.66435595900003,-73.87230387099999
210582571,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1003101,164534,40.61827241700007,-73.93209943399995
210584393,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,63,1004095,170315,40.63413787500008,-73.92850201499994
210538433,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1019677,181342,40.66435595900003,-73.87230387099999
210538402,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1020011,181879,40.66582856200006,-73.87109711299998
210543978,03/05/2020,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210547591,03/05/2020,KNIVES; PUBLIC POSSESSION (BLADE 4 INCHES OR MORE),10-133(B),,,45-64,M,BLACK,0,BROOKLYN,71,995410,177999,40.65524400000004,-73.95978043099996
210538428,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,25-44,M,UNKNOWN,0,BROOKLYN,75,1013146,185512,40.67582539500006,-73.89582713699998
210535777,03/05/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,WHITE HISPANIC,0,NEW YORK,23,998908,225000,40.78424530300003,-73.94707117799999
210575958,03/05/2020,RECKLESS DRIVING,1212,VTL,VTL,25-44,F,WHITE HISPANIC,0,NEW YORK,23,998281,225348,40.78520148900003,-73.94933455699999
210535788,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1019677,181342,40.66435595900003,-73.87230387099999
210601454,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,M,WHITE HISPANIC,0,QUEENS,102,1025075,193450,40.69756638500007,-73.85277331799993
210603697,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,BLACK,0,BROOKLYN,73,1009060,180294,40.66151554700008,-73.910576957
210679526,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,13,987872,206560,40.73364362600006,-73.98693228099995
210678234,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,13,987872,206560,40.73364362600006,-73.98693228099995
210541203,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1020011,181879,40.66582856200006,-73.87109711299998
210541210,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,985845,214787,40.75622528300004,-73.99424430099998
210573291,03/05/2020,PUBLIC URINATION,16-118(6),,,18-24,M,BLACK,0,BROOKLYN,69,1013608,169140,40.630886331000056,-73.89423282599995
210573284,03/05/2020,TICKETS OUTSIDE DAZ,4-16(e)(4)(iii),,,25-44,M,BLACK,0,NEW YORK,14,988063,215082,40.75703430500005,-73.98623827099993
210573283,03/05/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,BRONX,49,1023622,253318,40.86189455900006,-73.85766248
210541216,03/05/2020,HIGHWAY USE TAX (NYS),1815,Tax Law,VTL,UNKNOWN,,,0,NEW YORK,28,998151,234236,40.80959683800006,-73.94978559799995
210517574,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,113,1050433,187272,40.68045594400007,-73.76138524099997
210541218,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210679525,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,13,987872,206560,40.73364362600006,-73.98693228099995
210538393,03/05/2020,IMPROPER PLATES,402,VTL,VTL,45-64,M,UNKNOWN,0,BROOKLYN,75,1020011,181879,40.66582856200006,-73.87109711299998
210535781,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1019677,181342,40.66435595900003,-73.87230387099999
210538441,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,75,1013277,185508,40.67581398700002,-73.89535487999996
210544004,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,28,998465,233900,40.80867411200006,-73.94865201899995
210567008,03/05/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,113,1040261,183601,40.67045010900005,-73.79808973799999
210567024,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,45,1032091,241976,40.83072232800004,-73.82712605899997
210582791,03/05/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,984670,199212,40.71347587300004,-73.99848642999996
