year_month,direction_code,NZ_area,Count,geo_level,period
2017-03,A,Stratford District,2073,Territorial authority areas,Year ended
2017-04,A,Stratford District,2013,Territorial authority areas,Year ended
2017-05,A,Stratford District,2016,Territorial authority areas,Year ended
2017-06,A,Stratford District,2019,Territorial authority areas,Year ended
2017-07,A,Stratford District,2049,Territorial authority areas,Year ended
2017-08,A,Stratford District,2067,Territorial authority areas,Year ended
2017-09,A,Stratford District,2082,Territorial authority areas,Year ended
2017-10,A,Stratford District,2115,Territorial authority areas,Year ended
2017-11,A,Stratford District,2109,Territorial authority areas,Year ended
2017-12,A,Stratford District,2115,Territorial authority areas,Year ended
2018-01,A,Stratford District,2166,Territorial authority areas,Year ended
2018-02,A,Stratford District,2160,Territorial authority areas,Year ended
2018-03,A,Stratford District,2136,Territorial authority areas,Year ended
2018-04,A,Stratford District,2175,Territorial authority areas,Year ended
2018-05,A,Stratford District,2193,Territorial authority areas,Year ended
2018-06,A,Stratford District,2241,Territorial authority areas,Year ended
2018-07,A,Stratford District,2304,Territorial authority areas,Year ended
2018-08,A,Stratford District,2364,Territorial authority areas,Year ended
2018-09,A,Stratford District,2412,Territorial authority areas,Year ended
2018-10,A,Stratford District,2448,Territorial authority areas,Year ended
2018-11,A,Stratford District,2469,Territorial authority areas,Year ended
2018-12,A,Stratford District,2484,Territorial authority areas,Year ended
2019-01,A,Stratford District,2460,Territorial authority areas,Year ended
2019-02,A,Stratford District,2457,Territorial authority areas,Year ended
2019-03,A,Stratford District,2502,Territorial authority areas,Year ended
2019-04,A,Stratford District,2508,Territorial authority areas,Year ended
2019-05,A,Stratford District,2538,Territorial authority areas,Year ended
2019-06,A,Stratford District,2502,Territorial authority areas,Year ended
2015-05,A,Tararua District,3942,Territorial authority areas,Year ended
2015-06,A,Tararua District,3918,Territorial authority areas,Year ended
2015-07,A,Tararua District,3885,Territorial authority areas,Year ended
2015-08,A,Tararua District,3873,Territorial authority areas,Year ended
2015-09,A,Tararua District,3888,Territorial authority areas,Year ended
2015-10,A,Tararua District,3930,Territorial authority areas,Year ended
2015-11,A,Tararua District,3933,Territorial authority areas,Year ended
2015-12,A,Tararua District,3999,Territorial authority areas,Year ended
2016-01,A,Tararua District,4011,Territorial authority areas,Year ended
2016-02,A,Tararua District,4032,Territorial authority areas,Year ended
2016-03,A,Tararua District,4014,Territorial authority areas,Year ended
2016-04,A,Tararua District,4026,Territorial authority areas,Year ended
2016-05,A,Tararua District,4005,Territorial authority areas,Year ended
2016-06,A,Tararua District,4041,Territorial authority areas,Year ended
2016-07,A,Tararua District,4032,Territorial authority areas,Year ended
2016-08,A,Tararua District,4026,Territorial authority areas,Year ended
2016-09,A,Tararua District,3987,Territorial authority areas,Year ended
2016-10,A,Tararua District,3999,Territorial authority areas,Year ended
2016-11,A,Tararua District,3990,Territorial authority areas,Year ended
2016-12,A,Tararua District,3930,Territorial authority areas,Year ended
2017-01,A,Tararua District,3978,Territorial authority areas,Year ended
2017-02,A,Tararua District,3984,Territorial authority areas,Year ended
2017-03,A,Tararua District,3993,Territorial authority areas,Year ended
2017-04,A,Tararua District,3969,Territorial authority areas,Year ended
2017-05,A,Tararua District,4035,Territorial authority areas,Year ended
2017-06,A,Tararua District,4089,Territorial authority areas,Year ended
2017-07,A,Tararua District,4167,Territorial authority areas,Year ended
2017-08,A,Tararua District,4176,Territorial authority areas,Year ended
2017-09,A,Tararua District,4284,Territorial authority areas,Year ended
2017-10,A,Tararua District,4320,Territorial authority areas,Year ended
2017-11,A,Tararua District,4371,Territorial authority areas,Year ended
2017-12,A,Tararua District,4494,Territorial authority areas,Year ended
2018-01,A,Tararua District,4473,Territorial authority areas,Year ended
2018-02,A,Tararua District,4440,Territorial authority areas,Year ended
2018-03,A,Tararua District,4416,Territorial authority areas,Year ended
2018-04,A,Tararua District,4488,Territorial authority areas,Year ended
2018-05,A,Tararua District,4494,Territorial authority areas,Year ended
2018-06,A,Tararua District,4479,Territorial authority areas,Year ended
2018-07,A,Tararua District,4494,Territorial authority areas,Year ended
2018-08,A,Tararua District,4596,Territorial authority areas,Year ended
2018-09,A,Tararua District,4629,Territorial authority areas,Year ended
2018-10,A,Tararua District,4584,Territorial authority areas,Year ended
2018-11,A,Tararua District,4581,Territorial authority areas,Year ended
2018-12,A,Tararua District,4473,Territorial authority areas,Year ended
2019-01,A,Tararua District,4515,Territorial authority areas,Year ended
2019-02,A,Tararua District,4566,Territorial authority areas,Year ended
2019-03,A,Tararua District,4638,Territorial authority areas,Year ended
2019-04,A,Tararua District,4674,Territorial authority areas,Year ended
2019-05,A,Tararua District,4653,Territorial authority areas,Year ended
2019-06,A,Tararua District,4713,Territorial authority areas,Year ended
2015-05,A,Tasman District,18477,Territorial authority areas,Year ended
2015-06,A,Tasman District,18462,Territorial authority areas,Year ended
2015-07,A,Tasman District,18834,Territorial authority areas,Year ended
2015-08,A,Tasman District,18897,Territorial authority areas,Year ended
2015-09,A,Tasman District,18930,Territorial authority areas,Year ended
2015-10,A,Tasman District,19131,Territorial authority areas,Year ended
2015-11,A,Tasman District,19110,Territorial authority areas,Year ended
2015-12,A,Tasman District,19143,Territorial authority areas,Year ended
2016-01,A,Tasman District,19332,Territorial authority areas,Year ended
2016-02,A,Tasman District,19392,Territorial authority areas,Year ended
2016-03,A,Tasman District,19317,Territorial authority areas,Year ended
2016-04,A,Tasman District,19293,Territorial authority areas,Year ended
2016-05,A,Tasman District,19506,Territorial authority areas,Year ended
2016-06,A,Tasman District,19590,Territorial authority areas,Year ended
2016-07,A,Tasman District,19587,Territorial authority areas,Year ended
2016-08,A,Tasman District,19782,Territorial authority areas,Year ended
2016-09,A,Tasman District,19962,Territorial authority areas,Year ended
2016-10,A,Tasman District,19938,Territorial authority areas,Year ended
2016-11,A,Tasman District,20010,Territorial authority areas,Year ended
2016-12,A,Tasman District,20070,Territorial authority areas,Year ended
2017-01,A,Tasman District,20238,Territorial authority areas,Year ended
2017-02,A,Tasman District,20361,Territorial authority areas,Year ended
2017-03,A,Tasman District,20532,Territorial authority areas,Year ended
2017-04,A,Tasman District,20688,Territorial authority areas,Year ended
2017-05,A,Tasman District,20739,Territorial authority areas,Year ended
2017-06,A,Tasman District,20919,Territorial authority areas,Year ended
2017-07,A,Tasman District,20922,Territorial authority areas,Year ended
2017-08,A,Tasman District,21162,Territorial authority areas,Year ended
2017-09,A,Tasman District,21315,Territorial authority areas,Year ended
2017-10,A,Tasman District,21687,Territorial authority areas,Year ended
2017-11,A,Tasman District,21960,Territorial authority areas,Year ended
2017-12,A,Tasman District,21969,Territorial authority areas,Year ended
2018-01,A,Tasman District,21918,Territorial authority areas,Year ended
2018-02,A,Tasman District,21846,Territorial authority areas,Year ended
2018-03,A,Tasman District,21867,Territorial authority areas,Year ended
2018-04,A,Tasman District,21888,Territorial authority areas,Year ended
2018-05,A,Tasman District,21969,Territorial authority areas,Year ended
2018-06,A,Tasman District,22098,Territorial authority areas,Year ended
2018-07,A,Tasman District,22719,Territorial authority areas,Year ended
2018-08,A,Tasman District,22767,Territorial authority areas,Year ended
2018-09,A,Tasman District,22884,Territorial authority areas,Year ended
2018-10,A,Tasman District,22818,Territorial authority areas,Year ended
2018-11,A,Tasman District,22740,Territorial authority areas,Year ended
2018-12,A,Tasman District,22872,Territorial authority areas,Year ended
2019-01,A,Tasman District,22923,Territorial authority areas,Year ended
2019-02,A,Tasman District,23019,Territorial authority areas,Year ended
2019-03,A,Tasman District,23139,Territorial authority areas,Year ended
2019-04,A,Tasman District,23316,Territorial authority areas,Year ended
2019-05,A,Tasman District,23466,Territorial authority areas,Year ended
2019-06,A,Tasman District,23601,Territorial authority areas,Year ended
2015-05,A,Taupo District,13605,Territorial authority areas,Year ended
2015-06,A,Taupo District,13659,Territorial authority areas,Year ended
2015-07,A,Taupo District,13950,Territorial authority areas,Year ended
2015-08,A,Taupo District,13971,Territorial authority areas,Year ended
2015-09,A,Taupo District,14022,Territorial authority areas,Year ended
2015-10,A,Taupo District,14010,Territorial authority areas,Year ended
2015-11,A,Taupo District,14133,Territorial authority areas,Year ended
2015-12,A,Taupo District,14061,Territorial authority areas,Year ended
2016-01,A,Taupo District,14094,Territorial authority areas,Year ended
2016-02,A,Taupo District,14091,Territorial authority areas,Year ended
2016-03,A,Taupo District,14091,Territorial authority areas,Year ended
2016-04,A,Taupo District,14229,Territorial authority areas,Year ended
2016-05,A,Taupo District,14358,Territorial authority areas,Year ended
2016-06,A,Taupo District,14355,Territorial authority areas,Year ended
2016-07,A,Taupo District,14277,Territorial authority areas,Year ended
2016-08,A,Taupo District,14478,Territorial authority areas,Year ended
2016-09,A,Taupo District,14634,Territorial authority areas,Year ended
2016-10,A,Taupo District,14865,Territorial authority areas,Year ended
2016-11,A,Taupo District,15006,Territorial authority areas,Year ended
2016-12,A,Taupo District,15114,Territorial authority areas,Year ended
2017-01,A,Taupo District,15282,Territorial authority areas,Year ended
2017-02,A,Taupo District,15357,Territorial authority areas,Year ended
2017-03,A,Taupo District,15501,Territorial authority areas,Year ended
2017-04,A,Taupo District,15474,Territorial authority areas,Year ended
2017-05,A,Taupo District,15390,Territorial authority areas,Year ended
2017-06,A,Taupo District,15447,Territorial authority areas,Year ended
2017-07,A,Taupo District,15528,Territorial authority areas,Year ended
2017-08,A,Taupo District,15504,Territorial authority areas,Year ended
2017-09,A,Taupo District,15636,Territorial authority areas,Year ended
2017-10,A,Taupo District,15795,Territorial authority areas,Year ended
2017-11,A,Taupo District,15807,Territorial authority areas,Year ended
2017-12,A,Taupo District,15792,Territorial authority areas,Year ended
