Case Number,Case Open Date,Case Close Date,Case Year,Case Sub-Type,Address Zip Code
16369,06/07/2005,06/09/2005,2005,Industrial/commercial   Equipment Noise,20774
20161753,06/14/2016,09/29/2016,2016,Waiver Request,20910
19103,05/29/2007,10/01/2007,2007,Industrial/commercial   Equipment Noise,20905
19195,06/18/2007,10/30/2007,2007,Residential   Mechanical,20850
20192036,07/01/2019,09/13/2019,2019,Residential Muti Tenant Dwelling,20832
20191451,04/04/2019,08/08/2019,2019,Waiver Request,20814
4261,04/05/1995,04/21/1995,1995,Residential   Motor Vehicle Noise,
19160,06/06/2007,06/26/2007,2007,Industrial/commercial   Equipment Noise,20855
20172233,09/18/2017,01/04/2018,2017,Residential Muti Tenant Dwelling,20851
26687,07/24/2012,08/14/2012,2012,Industrial/commercial  construction/repair/demolit,20816
20141357,10/16/2014,11/19/2014,2014,Industrial/commercial  construction/repair/demolit,20815
15778,01/11/2005,01/21/2005,2005,Residential   El  Amplification Equip,20901
1190,11/02/2000,11/07/2000,2000,Industrial/commercial   Electrical Amp Equip,20889
755,07/28/2000,09/05/2000,2000,Industrial/commercial   Equipment Noise,20874
2223,07/06/2001,07/19/2001,2001,Industrial/commercial   Equipment Noise,20850
20148,04/01/2008,11/24/2008,2008,Residential   El  Amplification Equip,20886
2014284,02/25/2014,07/16/2014,2014,Residential   El  Amplification Equip,20910
23541,07/08/2010,10/26/2010,2010,Residential   Mechanical,20910
4560,06/09/1995,06/23/1995,1995,Residential House/yard,
213,03/06/2000,03/22/2000,2000,Industrial/commercial   Equipment Noise,20910
1990910674,12/31/1990,01/18/1991,1990,Noise Industrial/commercial   Leaf Blower Noise,
25145,06/23/2011,06/28/2011,2011,Residential   Mechanical,20854
4776,08/03/1995,10/26/1995,1995,Industrial/commercial   Electrical Amp Equip,20832
6174,08/05/1996,10/25/1996,1996,Residential House/yard,20910
20192634,11/04/2019,12/06/2019,2019,Industrial/commercial   Equipment Noise,20814
8181,05/07/1999,05/12/1999,1999,Residential   Mechanical,20854
2013141,01/24/2013,02/25/2013,2013,Residential Muti Tenant Dwelling,20874
26482,06/05/2012,07/30/2012,2012,Industrial/commercial  construction/repair/demolit,20902
20131072,08/26/2013,08/27/2013,2013,Residential   Construction/repair/demolition,20895
5095,11/10/1995,03/07/1996,1995,Residential House/yard,
6076,07/22/1996,10/25/1996,1996,Industrial/commercial   Refuse Noise Collection,
13560,10/07/2003,12/17/2003,2003,Industrial/commercial   Equipment Noise,20855
20172335,10/06/2017,11/02/2017,2017,Industrial/commercial  construction/repair/demolit,20814
16370,06/07/2005,07/13/2005,2005,Industrial/commercial  construction/repair/demolit,20850
18544,01/08/2007,01/30/2007,2007,Residential   El  Amplification Equip,20879
20161940,07/20/2016,08/01/2016,2016,Residential   Mechanical,20882
2013332,03/28/2013,04/23/2013,2013,Residential Muti Tenant Dwelling,20902
20131524,12/18/2013,12/31/2013,2013,Industrial/commercial  construction/repair/demolit,
20171575,05/17/2017,07/07/2017,2017,Industrial/commercial   Electrical Amp Equip,20889
413,05/03/2000,05/17/2000,2000,Industrial/commercial   Electrical Amp Equip,20837
18156,09/18/2006,10/09/2006,2006,Industrial/commercial  construction/repair/demolit,20895
20162639,12/27/2016,02/15/2017,2016,Residential Muti Tenant Dwelling,20910
8283,04/09/1999,07/12/1999,1999,Residential House/yard,20901
21802,06/01/2009,08/12/2009,2009,Industrial/commercial   Electrical Amp Equip,20814
18153,09/18/2006,11/06/2006,2006,Industrial/commercial   Electrical Amp Equip,20901
13480,09/22/2003,08/10/2006,2003,Industrial/commercial   heat Pump/ac Noise,20815
1991911337,05/22/1991,06/11/1991,1991,Noise Industrial/commercial   Leaf Blower Noise,
20172384,10/18/2017,11/13/2017,2017,Residential Muti Tenant Dwelling,20886
1990901250,06/25/1990,07/09/1990,1990,Noise Industrial/commercial   Leaf Blower Noise,
9880,05/02/1998,05/06/1999,1998,Industrial/commercial   Equipment Noise,20839
26628,07/06/2012,08/07/2012,2012,Residential   Mechanical,20901
9663,03/23/1998,06/30/1998,1998,Residential House/yard,20876
17329,02/27/2006,02/15/2007,2006,Industrial/commercial  construction/repair/demolit,20817
15362,10/05/2004,04/06/2005,2004,Residential House/yard,20904
5420,02/21/1996,03/12/1996,1996,Residential   Motor Vehicle Noise,
1076,10/06/2000,11/24/2000,2000,Industrial/commercial  construction/repair/demolit,20854
2014364,03/20/2014,12/18/2014,2014,Waiver Request,20850
20161441,05/05/2016,08/03/2016,2016,Waiver Request,20815
16245,04/29/2005,12/29/2005,2005,Industrial/commercial   Equipment Noise,20814
20171405,04/10/2017,04/17/2017,2017,Residential House/yard,20855
1989900230,09/06/1989,10/05/1989,1989,Residential Muti Tenant Dwelling,
20201426,03/26/2020,04/02/2020,2020,Industrial/commercial  construction/repair/demolit,20852
27264,11/13/2012,02/19/2013,2012,Residential   Motor Vehicle Noise,20872
18062,08/17/2006,09/11/2006,2006,Industrial/commercial  construction/repair/demolit,20850
23818,09/14/2010,12/17/2010,2010,Waiver Request,
20151065,01/26/2015,06/04/2015,2015,Industrial/commercial   Electrical Amp Equip,20906
1989900243,09/07/1989,09/26/1989,1989,Noise Industrial/commercial   Leaf Blower Noise,
20171502,05/01/2017,06/15/2017,2017,Industrial/commercial   Equipment Noise,20910
19434,08/27/2007,08/27/2008,2007,Industrial/commercial   Equipment Noise,20882
12766,05/05/2003,03/18/2004,2003,Residential   Motor Vehicle Noise,20841
9524,02/17/1998,03/18/1998,1998,Residential   El  Amplification Equip,20906
19599,10/09/2007,11/06/2007,2007,Residential   Motor Vehicle Noise,20905
1991920090,07/19/1991,07/31/1991,1991,Noise Industrial/commercial   Leaf Blower Noise,
20172259,09/20/2017,09/29/2017,2017,Industrial/commercial   Equipment Noise,20817
27371,12/04/2012,01/04/2013,2012,Industrial/commercial   Equipment Noise,20852
20192309,08/28/2019,09/09/2019,2019,Industrial/commercial   Refuse Noise Collection,20854
21687,05/04/2009,06/17/2009,2009,Residential   El  Amplification Equip,20902
6167,08/01/1996,08/07/1996,1996,Industrial/commercial  construction/repair/demolit,20814
20151814,06/18/2015,07/14/2015,2015,Industrial/commercial   heat Pump/ac Noise,20817
2014247,02/11/2014,03/20/2014,2014,Industrial/commercial   heat Pump/ac Noise,20853
20182424,10/19/2018,04/16/2019,2018,Residential Muti Tenant Dwelling,20815
20201273,03/02/2020,03/12/2020,2020,Residential   El  Amplification Equip,20874
20141108,08/12/2014,08/12/2014,2014,Residential   Construction/repair/demolition,20815
23211,04/15/2010,04/15/2010,2010,Industrial/commercial   Equipment Noise,20902
13593,10/14/2003,11/07/2003,2003,Residential   Mechanical,20854
20162414,10/31/2016,11/18/2016,2016,Residential   El  Amplification Equip,20906
5904,06/04/1996,06/04/1996,1996,Industrial/commercial   Equipment Noise,20850
18985,05/09/2007,06/05/2007,2007,Industrial/commercial   Equipment Noise,20910
5089,10/27/1995,11/30/1995,1995,Industrial/commercial   Equipment Noise,20882
21247,01/23/2009,02/17/2009,2009,Residential   Construction/repair/demolition,20876
26112,03/13/2012,05/16/2012,2012,Residential Muti Tenant Dwelling,20904
7040,03/31/1997,04/04/1997,1997,Industrial/commercial   Equipment Noise,20814
20182361,10/03/2018,01/18/2019,2018,Waiver Request,20912
11275,04/04/2002,04/04/2002,2002,Industrial/commercial  construction/repair/demolit,20910
20192271,08/19/2019,10/07/2019,2019,Waiver Request,20852
24474,03/08/2011,04/18/2011,2011,Industrial/commercial   Equipment Noise,20833
20201704,05/01/2020,,2020,Residential Muti Tenant Dwelling,20814
1990901258,06/26/1990,08/02/1990,1990,Noise Industrial/commercial   Leaf Blower Noise,
20162475,11/14/2016,12/21/2016,2016,Industrial/commercial   Electrical Amp Equip,20878
20192234,08/08/2019,09/03/2019,2019,Industrial/commercial   heat Pump/ac Noise,20816
6223,08/16/1996,02/21/2004,1996,Industrial/commercial   Equipment Noise,20854
20172644,12/28/2017,01/19/2018,2017,Residential Muti Tenant Dwelling,20851
9197,11/01/1999,01/10/2000,1999,Industrial/commercial  construction/repair/demolit,20910
17925,07/18/2006,09/05/2006,2006,Residential   Construction/repair/demolition,20882
4710,07/17/1995,09/25/1995,1995,Industrial/commercial  construction/repair/demolit,
25996,02/03/2012,02/13/2012,2012,Residential   Mechanical,20904
20131141,09/10/2013,10/08/2014,2013,Residential   El  Amplification Equip,20886
935,09/05/2000,11/15/2000,2000,Industrial/commercial  construction/repair/demolit,
20201003,01/03/2020,,2020,Industrial/commercial  construction/repair/demolit,20814
20152086,08/21/2015,09/03/2015,2015,Waiver Request,20855
20192365,09/12/2019,11/21/2019,2019,Waiver Request,20814
1990901243,06/22/1990,07/19/1990,1990,Residential Muti Tenant Dwelling,
20152339,10/20/2015,10/27/2015,2015,Residential   Motor Vehicle Noise,
20201205,02/18/2020,04/23/2020,2020,Residential Muti Tenant Dwelling,20852
20191560,04/17/2019,08/28/2019,2019,Waiver Request,20814
1345,12/27/2000,02/13/2001,2000,Industrial/commercial   Electrical Amp Equip,20902
1175,10/30/2000,11/16/2000,2000,Industrial/commercial   Equipment Noise,20861
21064,11/24/2008,12/18/2008,2008,Residential   Construction/repair/demolition,20854
17218,01/25/2006,08/14/2006,2006,Industrial/commercial   Equipment Noise,20814
13658,10/23/2003,12/30/2003,2003,Residential   Construction/repair/demolition,20815
2014362,03/20/2014,04/15/2014,2014,Residential Muti Tenant Dwelling,20832
20171003,01/03/2017,02/13/2017,2017,Residential   Construction/repair/demolition,20816
20171396,04/06/2017,05/04/2017,2017,Industrial/commercial   Equipment Noise,20816
24647,04/12/2011,06/09/2011,2011,Residential   El  Amplification Equip,20874
21887,06/22/2009,06/30/2009,2009,Residential   Mechanical,20817
18862,04/09/2007,07/02/2007,2007,Waiver Request,
26520,06/12/2012,12/03/2012,2012,Residential   El  Amplification Equip,20901
20191222,03/05/2019,03/05/2019,2019,Noise Industrial/commercial   Leaf Blower Noise,20876
10540,09/28/1998,04/29/1998,1998,Industrial/commercial   Equipment Noise,20815
8598,04/05/1999,05/13/1999,1999,Industrial/commercial  construction/repair/demolit,20817
8430,05/06/1999,06/21/1999,1999,Industrial/commercial  construction/repair/demolit,20833
75,02/07/2000,10/23/2000,2000,Industrial/commercial  construction/repair/demolit,20814
1718,01/16/2001,01/16/2001,2001,Industrial/commercial  construction/repair/demolit,20814
20152057,08/13/2015,10/28/2015,2015,Residential   Mechanical,20912
27007,09/13/2012,10/03/2012,2012,Industrial/commercial  construction/repair/demolit,
2013558,05/23/2013,09/30/2013,2013,Residential   Mechanical,20814
20172223,09/14/2017,10/09/2017,2017,Industrial/commercial  construction/repair/demolit,20850
21792,05/29/2009,09/14/2009,2009,Waiver Request,20906
20191040,01/15/2019,04/30/2019,2019,Waiver Request,20852
24617,04/05/2011,07/12/2011,2011,Waiver Request,20850
20161330,04/07/2016,05/12/2016,2016,Residential   Construction/repair/demolition,20906
14721,05/26/2004,06/15/2004,2004,Residential   Construction/repair/demolition,20854
27019,09/17/2012,01/30/2013,2012,Industrial/commercial   Refuse Noise Collection,20910
20182304,09/21/2018,10/19/2018,2018,Noise Industrial/commercial   Leaf Blower Noise,20854
1992930099,07/20/1992,08/17/1992,1992,Noise Industrial/commercial   Leaf Blower Noise,20882
2014871,06/16/2014,07/18/2014,2014,Residential   El  Amplification Equip,20877
21643,04/23/2009,05/19/2009,2009,Residential   Motor Vehicle Noise,20882
20192485,10/01/2019,12/12/2019,2019,Waiver Request,20850
1990910413,10/16/1990,11/26/1990,1990,Noise Industrial/commercial   Leaf Blower Noise,
20181668,04/24/2018,05/23/2018,2018,Industrial/commercial  construction/repair/demolit,20814
20191333,03/18/2019,05/06/2019,2019,Waiver Request,20816
6690,01/03/1997,01/16/1997,1997,Residential   Construction/repair/demolition,
21325,02/13/2009,04/17/2009,2009,Industrial/commercial   Refuse Noise Collection,20832
7206,04/28/1997,09/17/1997,1997,Industrial/commercial   Equipment Noise,20815
20172478,11/14/2017,11/28/2017,2017,Noise Industrial/commercial   Leaf Blower Noise,20815
20192447,09/27/2019,10/23/2019,2019,Residential Muti Tenant Dwelling,20876
2014363,03/20/2014,05/07/2014,2014,Industrial/commercial  construction/repair/demolit,20876
2013572,05/30/2013,09/04/2013,2013,Residential   El  Amplification Equip,20855
9905,05/13/1998,05/27/1998,1998,Residential House/yard,20852
20201028,01/08/2020,03/18/2020,2020,Noise Industrial/commercial   Leaf Blower Noise,20910
8467,07/15/1999,03/14/2000,1999,Industrial/commercial   Equipment Noise,20850
480,05/17/2000,10/10/2000,2000,Industrial/commercial  construction/repair/demolit,20815
19641,10/18/2007,10/19/2007,2007,Residential   Mechanical,20815
20171070,01/23/2017,07/06/2017,2017,Waiver Request,20814
20172572,12/06/2017,02/02/2018,2017,Industrial/commercial   Equipment Noise,20860
7822,09/09/1997,09/29/1997,1997,Residential   Motor Vehicle Noise,20855
20151777,06/15/2015,06/22/2015,2015,Industrial/commercial   Electrical Amp Equip,20904
15406,10/12/2004,05/25/2005,2004,Industrial/commercial   Electrical Amp Equip,20910
18449,12/04/2006,01/02/2007,2006,Residential   El  Amplification Equip,20886
1992921468,06/15/1992,07/29/1992,1992,Noise Industrial/commercial   Leaf Blower Noise,
20172144,08/23/2017,10/18/2017,2017,Residential   El  Amplification Equip,20906
20182293,09/18/2018,09/26/2018,2018,Industrial/commercial   Refuse Noise Collection,20902
24993,05/25/2011,06/28/2011,2011,Industrial/commercial   Equipment Noise,20895
10568,10/20/1998,10/26/1998,1998,Industrial/commercial  construction/repair/demolit,20876
7064,03/28/1997,01/13/1998,1997,Residential House/yard,
13382,08/29/2003,09/11/2003,2003,Industrial/commercial   Equipment Noise,20910
24092,11/15/2010,01/03/2011,2010,Industrial/commercial   Equipment Noise,20850
10734,12/14/1998,02/07/1999,1998,Residential   El  Amplification Equip,20878
12168,12/20/2002,12/30/2002,2002,Industrial/commercial   Electrical Amp Equip,20902
20141218,09/15/2014,10/08/2014,2014,Industrial/commercial   Equipment Noise,20910
2789,11/02/2001,12/06/2002,2001,Industrial/commercial   Electrical Amp Equip,20855
20152233,09/21/2015,10/12/2015,2015,Industrial/commercial  construction/repair/demolit,20814
12851,05/20/2003,06/19/2003,2003,Industrial/commercial   Equipment Noise,20878
22658,11/16/2009,11/17/2009,2009,Residential   El  Amplification Equip,20874
6786,01/31/1997,03/20/1997,1997,Industrial/commercial   Equipment Noise,
20192616,11/01/2019,12/04/2019,2019,Industrial/commercial   Equipment Noise,20850
6656,12/19/1996,01/13/1997,1996,Residential House/yard,
13843,11/21/2003,12/08/2003,2003,Industrial/commercial  construction/repair/demolit,20815
20192583,10/22/2019,11/12/2019,2019,Residential Muti Tenant Dwelling,20878
2013438,04/25/2013,05/23/2013,2013,Industrial/commercial  construction/repair/demolit,20817
24393,02/16/2011,03/23/2011,2011,Industrial/commercial  construction/repair/demolit,20879
2013770,06/21/2013,09/16/2013,2013,Residential   Mechanical,20877
8129,02/04/1999,03/10/1999,1999,Residential   El  Amplification Equip,20866
12919,06/02/2003,07/02/2003,2003,Residential   Construction/repair/demolition,20872
1990901266,06/28/1990,07/19/1990,1990,Noise Industrial/commercial   Leaf Blower Noise,
21089,12/03/2008,12/08/2008,2008,Industrial/commercial   Equipment Noise,20815
5866,05/22/1996,06/10/1996,1996,Industrial/commercial   Equipment Noise,20814
6780,01/30/1997,02/12/1997,1997,Residential House/yard,20815
7943,10/02/1997,10/28/1997,1997,Industrial/commercial   Equipment Noise,20815
20191432,04/02/2019,05/07/2019,2019,Industrial/commercial   Electrical Amp Equip,20854
2014255,02/18/2014,03/26/2014,2014,Residential Muti Tenant Dwelling,20852
20152498,12/04/2015,02/02/2016,2015,Industrial/commercial   Equipment Noise,20814
20151198,03/16/2015,04/06/2015,2015,Residential   Motor Vehicle Noise,20817
9126,10/06/1999,02/08/2000,1999,Industrial/commercial   Electrical Amp Equip,20902
20141482,11/12/2014,12/19/2014,2014,Residential Muti Tenant Dwelling,20850
20161955,07/25/2016,08/04/2016,2016,Residential   Construction/repair/demolition,20855
20172196,09/08/2017,10/09/2017,2017,Residential   Construction/repair/demolition,20815
1991920303,09/04/1991,09/20/1991,1991,Noise Industrial/commercial   Leaf Blower Noise,
16846,10/18/2005,11/02/2005,2005,Industrial/commercial  construction/repair/demolit,20815
23939,10/12/2010,11/15/2010,2010,Industrial/commercial  construction/repair/demolit,20910
15815,01/18/2005,09/12/2005,2005,Residential   El  Amplification Equip,20886
20926,10/09/2008,01/20/2009,2008,Industrial/commercial   Refuse Noise Collection,20815
23372,05/20/2010,09/07/2010,2010,Industrial/commercial   Electrical Amp Equip,20905
20171498,05/01/2017,07/11/2017,2017,Residential   Construction/repair/demolition,20817
20030,03/04/2008,10/14/2008,2008,Industrial/commercial  construction/repair/demolit,20910
20141170,09/02/2014,03/09/2015,2014,Industrial/commercial  construction/repair/demolit,20814
8072,11/26/1997,01/21/1998,1997,Residential   Construction/repair/demolition,20878
