PERMIT_ID,CALENDAR_YEAR,FISCAL_YEAR,PERMIT_LOCATION_NAME,PERMIT_NUMBER,PERMIT_CONDITION,PERMIT_DESCRIPTION,PERMIT_IN_DATE,PERMIT_EXPIRE_DATE,PERMIT_FINAL_DATE,PERMIT_PARENT_ID,PERMIT_STATUS,PERMIT_SUB_TYPE,PERMIT_WORK_TYPE,INSTALLATION_DATE,REMOVAL_DATE,BANNER_DIRECTION,BANNER_LOCATION,ENGINEERING_REQ,ILLUMINATION_TYPE,SIGN_IN_ETJ,SIGN_VARIANCE_REQ,SUBMITTED_501C3,TOTAL_SIGN_FACE_AREA,CITY,STATE,ZIP_CODE,COUNCIL_DISTRICT,LATITUDE,LONGITUDE,APPLICANT_NAME,APPLICANT_ORGANIZATION,geocoded_column,Single Member Council Districts,"Boundaries: Zip Code Tabulation Areas, 2017",BOUNDARIES_single_member_districts,Neighborhood Planning Areas,Community Registry,Zipcodes
11903491,FY 2018,FY 2018,4507 E MARTIN LUTHER KING JR BOULEVARD Bldg  2,2018-052093 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Simon's Burger,03/12/2018 12:00:00 AM,08/02/2019 12:37:42 PM,08/02/2019 12:37:42 PM,,Final,Sign Permit,Wall,,,,,false,,false,false,,44.1,AUSTIN,TX,78721,1,30.28539584,-97.68372337,,Sign Expo Austin,,,,,,,
12143746,FY 2019,FY 2019,1799 1/2 S. Congress Ave.,2019-029517 SB,,"OTS Banner. ""Keep Austin Beautiful Day"". Linker #32. 04/01/19-04/15/19.",02/25/2019 03:21:00 PM,02/25/2020 03:21:00 PM,,12143744,Active,Banner Permit,Banner,,,North,1799 1/2 S. Congress Ave.,,,,,,,,,,,,,Alix Collins,Keep Austin Beautiful,,,,,,,
11931486,FY 2018,FY 2018,2226 1/2 Manor Rd.,2018-074462 SB,,"OTS Banner. ""Lifeguard Jobs"". Linker #3. 04/30/18-05/14/18.",04/23/2018 02:45:38 PM,10/20/2018 02:45:39 PM,,,Expired,Banner Permit,Banner,,05/14/2018 12:00:00 AM,West,2226 1/2 Manor Rd.,,,,,,,,,,,,,Ashley Wells,City of Austin - Aquatic Unit,,,,,,,
11954798,FY 2018,FY 2018,1400 SMITH ROAD Bunit 101,2018-094262 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,Fabricate and install aluminum cabinet with acrylic face internally lit with LED's per Drawing 05-16-2018 R2,05/30/2018 01:03:14 PM,12/10/2018 01:22:11 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,45.5,AUSTIN,TX,78721,3,30.25711084,-97.67915313,Joe Mello,Mello Signs,,,,,,,
12256970,FY 2019,FY 2019,2002 MANOR ROAD Unit A,2019-131719 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install internally illuminated wall sign reading ""Amy's Ice Cream"" on West elevation",06/11/2019 08:33:09 AM,05/10/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,44.65,AUSTIN,TX,78722,9,30.28434652,-97.7204469,Jennifer Garcia,,,,,,,,
11982006,FY 2018,FY 2018,14900 AVERY RANCH BOULEVARD Bunit 700,2018-117404 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"Install LED illuminated (channel letters only) pan channel letters reading ""Beach Hut Deli""",07/12/2018 08:34:21 AM,02/26/2019 01:31:50 PM,02/26/2019 01:31:50 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,30.3,AUSTIN,TX,78717,6,30.49811049,-97.77727828,Jennifer Garcia,,,,,,,,
11854591,FY 2018,FY 2018,8300 N FM 620 ROAD Bunit  700,2018-008283 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Zenergy Palates,01/22/2018 01:46:39 PM,07/21/2018 01:46:39 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,16.25,AUSTIN,TX,78726,6,30.42191217,-97.84725124,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12373111,FY 2019,FY 2020,201 1/2 E. Martin Luther King Blvd.,2019-231120 SB,,"OTS Banner. ""Blanton Block Party"". Linker #5. 03/16/20-03/30/20.",12/04/2019 07:38:49 AM,12/03/2020 07:38:49 AM,,,Active,Banner Permit,Banner,,,East,201 1/2 E. Martin Luther King Blvd.,,,,,,,,,,,,,Carlotta Stankiewicz,Blanton Museum of Art,,,,,,,
11991217,FY 2018,FY 2018,12300 HARRIS BRANCH PARKWAY,2018-125259 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,18-0582 CK 1551- Canopy sign F 12300 Harris Branch PkwyOnly the internal illumination of individual letters are to be illuminated. All backgrounds/logos are to be reverse/halo lit,07/24/2018 03:20:46 PM,01/06/2019 01:59:40 PM,01/06/2019 01:59:40 PM,,Final,Sign Permit,Wall,,,,,true,,false,false,,48,AUSTIN,TX,78653,1,30.36943376,-97.61375943,Stormi Wolf,Comet Signs LLC,,,,,,,
12274598,FY 2019,FY 2019,2501 W PARMER LANE,2019-147082 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install internally illuminated cabinet on west elevation reading ""Panda Express""",07/09/2019 10:36:13 AM,09/17/2019 09:12:56 AM,09/17/2019 09:12:56 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,49,AUSTIN,TX,78758,7,30.41823003,-97.70223939,Jennifer Garcia,,,,,,,,
12154550,FY 2019,FY 2019,11220 FM 2222 ROAD,2019-038694 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"installing ""order pickup"" channel letters",03/12/2019 03:37:17 PM,09/08/2019 04:37:27 PM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,25.3,AUSTIN,TX,78726,6,30.40055023,-97.85051248,Chris Wilke,Baker's Signs & Manufacturing Inc,,,,,,,
12152401,FY 2019,FY 2019,8801 S CONGRESS AVENUE,2019-036900 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,HEB Austin 31 - A2 - Monument,03/08/2019 02:46:45 PM,09/04/2019 02:46:45 PM,,,Active,Sign Permit,Freestanding,,,,,false,Internal,false,false,,48,AUSTIN,TX,78745,2,30.16963056,-97.78711847,Fernando Morales,Aetna Sign Group,,,,,,,
11954583,FY 2018,FY 2018,7200 S 1ST STREET,2018-094074 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,removal of existing signage for Public Storage,05/30/2018 12:00:00 AM,12/12/2018 09:42:26 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,28.5,AUSTIN,TX,78745,2,30.19180768,-97.79060569,,Sendero Electric Sign Company,,,,,,,
12147457,FY 2019,FY 2019,521 1/2 S. Pleasant Valley Rd.,2019-032678 SB,,"OTS Banner. ""Turkey Trot"". Linker #40. 11/04/19-11/18/19.",03/01/2019 03:24:59 PM,02/29/2020 03:24:59 PM,,12147444,Active,Banner Permit,Banner,,,South,521 1/2 S. Pleasant Valley Rd.,,,,,,,,,,,,,Lauren Descovich,Thunder Cloud Subs,,,,,,,
12005426,FY 2018,FY 2018,11410 CENTURY OAKS TERRACE Bunit 144,2018-137733 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"painted mural on North elevation reading ""True To Go""",08/14/2018 02:13:56 PM,02/10/2019 03:13:57 PM,,,Final,Sign Permit,Wall,,,,,false,,false,false,,35,AUSTIN,TX,78758,7,30.4016842,-97.72673724,Jennifer Garcia,,,,,,,,
12110815,FY 2019,FY 2019,316 W 12TH STREET,2019-001078 SB,Sign area may not exceed Downtown-20% of facade area of first 15 ft. of bldg. height,new wall sign for Wework signA,01/03/2019 08:30:22 PM,07/02/2019 08:30:23 PM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,126,AUSTIN,TX,78701,9,30.27508223,-97.74370285,,,,,,,,,
12164654,FY 2019,FY 2019,9901 BRODIE LANE,2019-047258 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of new wall sign for Wok on Fire Chinese Restaurant Suite 170,03/28/2019 10:32:47 AM,10/11/2019 12:56:03 PM,10/11/2019 12:56:03 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,43.02,AUSTIN,TX,78748,5,30.18520124,-97.84768444,,Sign Expo Austin,,,,,,,
11980567,FY 2018,FY 2018,520 W SLAUGHTER LANE,2018-116252 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"Install LED illuminated channel letters reading ""Drive Thru Pharmacy""  on front elevation",07/10/2018 01:37:54 PM,09/23/2019 08:45:09 AM,09/23/2019 08:45:09 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,40.64,AUSTIN,TX,78748,2,30.17238572,-97.79907289,Jennifer Garcia,,,,,,,,
12150324,FY 2019,FY 2019,1626 OHLEN ROAD,2019-035080 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation Kathin Beauty Salon Salon De Belleza-sign facing 183,03/06/2019 10:29:34 AM,09/02/2019 10:29:34 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,24,AUSTIN,TX,78758,4,30.36444316,-97.71598389,Mario Ortiz,Skyy Tex Media,,,,,,,
12301520,FY 2019,FY 2019,6701 RIALTO BOULEVARD,2019-169948 SB,Multifamily-May not exceed .5 sq ft for each linear foot of street frontage OR 35 sq ft (the lesser of the two).,Remove existing sign and replace with WINDSOR,08/16/2019 11:02:58 AM,02/12/2020 11:02:59 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,9.87,AUSTIN,TX,78735,8,30.24836403,-97.86069301,Arelly Guzman,EXECUTIVE SIGNS,,,,,,,
11864166,FY 2018,FY 2018,3100 KRAMER LANE,2018-016274 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Main ID-Overture installation of new wall signage,02/08/2018 10:25:51 AM,07/25/2018 07:36:10 AM,07/25/2018 07:36:10 AM,,Final,Sign Permit,Wall,,,,,true,,false,false,,168,AUSTIN,TX,78758,7,30.39700486,-97.72428466,Ms. Ann Lewis,Lewis Sign Builders,,,,,,,
11940466,FY 2018,FY 2018,1801 E 51ST STREET Bunit 200,2018-081957 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,New wall sign for UFCU on the west elevation,05/07/2018 12:16:55 PM,08/27/2018 01:10:06 PM,08/27/2018 01:10:06 PM,,Final,Sign Permit,Wall,,,,,true,,false,false,,41,AUSTIN,TX,78723,9,30.30178456,-97.69866857,Stormi Wolf,Comet Signs LLC,,,,,,,
12266668,FY 2019,FY 2019,14013-1/2 JOHN HENRY FAULK DRIVE,2019-140225 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,NORTHTOWN ENTRY MONUMENT B,06/25/2019 01:17:22 PM,12/22/2019 01:17:22 PM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,true,false,,30.42,AUSTIN,TX,78660,,30.42636181,-97.6565708,Arelly Guzman,EXECUTIVE SIGNS,,,,,,,
12326516,FY 2019,FY 2019,2623 W BRAKER LANE,2019-191224 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install illuminated channel letters reading ""Discount Tire"" on South elevation.",09/25/2019 10:43:32 AM,11/15/2019 10:50:26 AM,11/15/2019 10:50:26 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,59.81,AUSTIN,TX,78758,7,30.39055119,-97.72136958,Jennifer Garcia,,,,,,,,
12400054,FY 2020,FY 2020,7700 W PARMER LANE Bldg  C,2020-011205 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,installation of new wall signage for POLY,01/24/2020 09:30:32 AM,07/22/2020 09:30:32 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,48,AUSTIN,TX,78729,6,30.45748501,-97.75005752,Nichole Kuschmeider,Coast2Coast Signs,,,,,,,
12162120,FY 2019,FY 2019,2400 SETON AVENUE,2019-045151 SB,,installation of new wall signage for Happy Lamb Hot Pot-facing 24th st,03/25/2019 12:00:00 AM,09/21/2019 12:07:14 PM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,58.5,AUSTIN,TX,78705,9,30.28805195,-97.7441156,,AM Signs & LED,,,,,,,
12092465,FY 2018,FY 2019,1340 AIRPORT COMMERCE DRIVE Bunit 450,2018-201657 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install a Non-Illuminated Wall Sign on the North Elevation,11/28/2018 08:30:33 AM,05/27/2019 08:30:34 AM,,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,50,AUSTIN,TX,78741,3,30.22428791,-97.68704611,Elizabeth Cardenas,,,,,,,,
11914495,FY 2018,FY 2018,9705 RESERVOI COURT,2018-059920 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,removal of existing signage and replacing with new for Bare Cabaret,03/26/2018 01:43:55 PM,05/22/2018 01:30:52 PM,05/22/2018 01:30:52 PM,,Final,Sign Permit,Wall,,,,,false,,true,false,,142.5,AUSTIN,TX,78754,,30.33198783,-97.62473967,Juan A Escobar,Austin Sign Builders,,,,,,,
12119751,FY 2019,FY 2019,1310 W HOWARD LANE,2019-009119 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,18-4328/ circle K 1201/ Wall Sign C/ 1310 Howard Ln,01/15/2019 03:40:37 PM,05/16/2019 03:24:01 PM,05/16/2019 03:24:01 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,24,AUSTIN,TX,78728,7,30.42503085,-97.67210315,Stormi Wolf,Comet Signs LLC,,,,,,,
11934146,FY 2018,FY 2018,1700 W PARMER LANE Unit  240,2018-076650 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of new illuminating identification signage for Verizon,04/26/2018 11:39:25 AM,07/05/2018 06:51:12 AM,07/05/2018 06:51:12 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,52,AUSTIN,TX,78727,7,30.41282543,-97.68891523,Arelly Guzman,Executive Signs Austin LLC,,,,,,,
11998630,FY 2018,FY 2018,1625 E PARMER LANE,2018-131743 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,Install new illuminated canopy sign E1,08/06/2018 07:50:58 AM,02/02/2019 08:50:59 AM,,,Expired,Sign Permit,Wall,,,,,true,,false,false,,16,AUSTIN,TX,78753,1,30.38674394,-97.64925194,Amanda Mittag,Barnett Signs,,,,,,,
12307187,FY 2019,FY 2019,8764 RESEARCH BLVD SVRD SB Bldg  D,2019-174690 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Galaxia Dental,08/26/2019 11:13:31 AM,02/22/2020 11:13:31 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,113.58,AUSTIN,TX,78757,7,30.3654759,-97.71975374,Laurie Henry,Smith Electric & Signs,,,,,,,
12175378,FY 2019,FY 2019,109 JACOB FONTAINE LANE,2019-056210 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"19-0600 FIVETWO APARTMENTS EAST ""HI"" SIGN 109 JACOB FONTAINE LN",04/12/2019 08:41:27 AM,10/21/2019 08:51:37 AM,10/21/2019 08:51:37 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,16.61,AUSTIN,TX,78752,4,30.3251467,-97.71522199,Stormi Wolf,Comet Signs LLC,,,,,,,
12120226,FY 2019,FY 2019,6306 E RIVERSIDE DRIVE,2019-009500 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,18-4327/ CK 1300/ Carwash Sign K,01/16/2019 10:41:42 AM,07/15/2019 10:41:42 AM,,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,1.25,AUSTIN,TX,78741,3,30.22504039,-97.70296122,Stormi Wolf,Comet Signs LLC,,,,,,,
11903391,FY 2018,FY 2018,4410 E RIVERSIDE DRIVE Unit  104,2018-051998 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,installation of LEF lit channel letters for Atlas Credit,03/12/2018 10:50:32 AM,10/29/2018 02:27:04 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,27.6,AUSTIN,TX,78741,3,30.23354851,-97.7211656,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12380974,FY 2019,FY 2020,9411 N LAMAR BOULEVARD Unit B,2019-237700 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,19-3446 HEB #183 Sign B- located off of 275,12/17/2019 02:13:53 PM,06/14/2020 02:13:53 PM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,86.66,AUSTIN,TX,78753,4,30.36310579,-97.69545657,Stormi Wolf,Comet Signs LLC,,,,,,,
12332355,FY 2019,FY 2020,2634 1/2 S. Lamar Blvd.,2019-196359 SB,,"OTS Banner. ""Texas Basketball Start of Season"". Linker 18. 11/4/19-11/18/19.",10/03/2019 03:11:52 PM,10/02/2020 03:11:52 PM,,12332347,In Review,Banner Permit,Banner,,,North,2634 1/2 S. Lamar Blvd.,,,,,,,,,,,,,Charles Branch,University of Texas at Austin Atheletics,,,,,,,
11855152,FY 2018,FY 2018,12215 HUNTERS CHASE DRIVE,2018-008734 SB,Sign may not be located in or overhang any easements or property line.,using existing structure and doing minor work to update name change for Alister Balcones,01/23/2018 11:24:11 AM,08/20/2018 01:43:48 PM,08/20/2018 01:43:48 PM,,Final,Sign Permit,Freestanding,,,,,false,,false,false,,23,AUSTIN,TX,78729,6,30.44017375,-97.7740388,,Comet Signs LLC,,,,,,,
12136989,FY 2019,FY 2019,11913 RANCHO ALTO ROAD,2019-023733 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,INSTAL OF PYLON,02/13/2019 03:22:52 PM,01/11/2020 12:00:00 AM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,67,AUSTIN,TX,78748,5,30.14893832,-97.84225217,Hussain Contractor,Ezzi Signs,,,,,,,
11954723,FY 2018,FY 2018,10401 ANDERSON MILL ROAD Unit 111,2018-094203 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Summit Worship Center - Wall Sign,05/30/2018 12:18:35 PM,09/26/2018 10:13:27 AM,09/26/2018 10:13:27 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,102,AUSTIN,TX,78750,6,30.44650264,-97.80562304,Shana Gardner,Ion Art,,,,,,,
11855353,FY 2018,FY 2018,3637 FAR WEST BOULEVARD,2018-008870 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Installation of new wall signage for Starbucks logo,01/23/2018 12:00:00 AM,08/08/2018 09:31:34 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,35,AUSTIN,TX,78731,10,30.35463841,-97.75643335,Hussain,Ezzi Signs Inc,,,,,,,
12258663,FY 2019,FY 2019,5251 W US 290 HWY  EB,2019-133225 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Install internally illuminated channel letters w/LED's reading ""Baylor Scott & White Medical Center"" on South elevation (S18)",06/12/2019 02:13:10 PM,12/09/2019 03:13:11 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,316.89,AUSTIN,TX,78749,8,30.23535106,-97.83578649,Jennifer Garcia,,,,,,,,
11920311,FY 2018,FY 2018,1901 AIRPORT COMMERCE DRIVE,2018-064852 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,Installation of new electronic message board for Studio 6 Extended Stay,04/04/2018 12:51:42 PM,10/02/2018 10:41:09 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,45.56,AUSTIN,TX,78741,3,30.21983156,-97.69221456,Ms. Ann Lewis,Lewis Sign Builders,,,,,,,
11985164,FY 2018,FY 2018,9910 SLAUGHTER CREEK DRIVE,2018-120033 SB,Sign may not be located in or overhang any easements or property line.,Manufacture and install one (1) new lit pole sign.,07/17/2018 11:35:25 AM,01/13/2019 12:35:26 PM,,,Expired,Sign Permit,Freestanding,,,,,true,,,false,,298,AUSTIN,TX,78748,,30.17116869,-97.82010168,Fernando Morales,Aetna Sign Group,,,,,,,
12101715,FY 2018,FY 2019,,2018-209378 SB,,"5 LP Banners. ""Cosential User Conference"". 4/30/19-5/10/19.@ CVNCTR (D)",12/12/2018 04:21:14 PM,12/12/2019 04:21:15 PM,,,In Review,Banner Permit,Lamp Post,,05/10/2019 12:00:00 AM,,,,,,,,,,,,,,,Dianna Lovelace,"Cosential, Inc.",,,,,,,
11918657,FY 2018,FY 2018,416-1/2 E PARMER LANE,2018-063404 SB,Sign may not be located in or overhang any easements or property line.,Relocating Sign A1 from 13011 Mc Callen Pass to 416 E Parmer (refer to permit # 2015-096366 SB)Subdivision ID sign per 25-10-154.,04/02/2018 12:00:00 AM,07/30/2018 01:29:07 PM,07/30/2018 01:29:07 PM,,Final,Sign Permit,Freestanding,,,,,true,,false,false,,100,AUSTIN,TX,78753,7,30.40445949,-97.66051927,Ms. Ann Lewis,Lewis Sign Builders,,,,,,,
11998263,FY 2018,FY 2018,6518 ED BLUESTEIN BOULEVARD SB,2018-131394 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Install new illuminated canopy sign E3,08/04/2018 08:49:28 AM,01/31/2019 09:49:28 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,16,AUSTIN,TX,78723,1,30.30332419,-97.66163443,Amanda Mittag,Barnett Signs,,,,,,,
12033252,FY 2018,FY 2018,91 RAINEY STREET,2018-163159 SB,Sign area approved by Historic and must comply with the approved plans.,18-2835 91 Rainey Parking Garage- Wall Sign B Historical Sign- 91 Rainey St,09/13/2018 01:10:00 PM,01/30/2019 10:16:02 AM,01/30/2019 10:16:02 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,15,AUSTIN,TX,78701,9,30.26020459,-97.73793407,Stormi Wolf,Comet Signs LLC,,,,,,,
11871730,FY 2018,FY 2018,7625 E BEN WHITE BOULEVARD EB,2018-022764 SB,Sign may not be located in or overhang any easements or property line.,installation of new illuminating directional signage for La Quinta,02/22/2018 12:54:29 PM,04/09/2018 09:29:55 AM,04/09/2018 09:29:55 AM,,Final,Sign Permit,Freestanding,,,,,false,,false,false,,11,AUSTIN,TX,78744,2,30.21730117,-97.69088718,,"Liberty Signs, Inc.",,,,,,,
12357486,FY 2019,FY 2020,4103 MARATHON BOULEVARD,2019-218120 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,"Install monument sign. First Citizens Bank, Sign #1",11/05/2019 03:44:53 PM,05/03/2020 03:44:54 PM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,79,AUSTIN,TX,78756,10,30.30954828,-97.74132296,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12125340,FY 2019,FY 2019,4600 W WILLIAM CANNON DRIVE,2019-013916 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"18-4333 CK1307- Canopy Wall Sign C  South Elevation ""Valero Logo""",01/25/2019 11:49:31 AM,08/12/2019 02:30:00 PM,08/12/2019 02:30:00 PM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,9.625,AUSTIN,TX,78749,8,30.22372739,-97.84196727,Stormi Wolf,Comet Signs LLC,,,,,,,
12186609,FY 2019,FY 2019,109 JACOB FONTAINE LANE,2019-065821 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,19-0600 FIVETWO LEASING MONUMENT 109 JACOB FONTAINE LN,04/29/2019 11:56:26 AM,10/21/2019 08:52:09 AM,10/21/2019 08:52:09 AM,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,39.06,AUSTIN,TX,78752,4,30.3251467,-97.71522199,Stormi Wolf,Comet Signs LLC,,,,,,,
12120218,FY 2019,FY 2019,6306 E RIVERSIDE DRIVE,2019-009492 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,18-4327/ CK 1300/ Car wash Sign J,01/16/2019 10:38:10 AM,07/15/2019 10:38:11 AM,,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,11.666,AUSTIN,TX,78741,3,30.22504039,-97.70296122,Stormi Wolf,Comet Signs LLC,,,,,,,
12263419,FY 2019,FY 2019,10519 BOYER BOULEVARD,2019-137380 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,19-2014 MOORE SUPPLY CO NORTH WALL SIGN 10519 BOYER BLVD,06/20/2019 09:16:19 AM,12/17/2019 10:16:20 AM,,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,118,AUSTIN,TX,78758,4,30.38230488,-97.71189604,Stormi Wolf,Comet Signs LLC,,,,,,,
11955509,FY 2018,FY 2018,501 W 6TH STREET,2018-094902 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Ten Ten - Wall Sign West,05/31/2018 11:20:19 AM,05/03/2019 09:28:26 AM,05/03/2019 09:28:26 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,6,AUSTIN,TX,78701,9,30.26916242,-97.74771962,Shana Gardner,Ion Art,,,,,,,
