PermitNumber,ApplicationTrackingID,SequenceNumber,ApplicationTypeShortDesc,PermitStatusID,PermitStatusShortDesc,PermitSeriesID,PermitSeriesShortDesc,PermitTypeID,PermitTypeDesc,SpecificStipulations,PermitIssueDate,IssuedWorkStartDate,IssuedWorkEndDate,BoroughName,OnStreetName,FromStreetName,ToStreetName,PermitteeName,CreatedOn,ModifiedOn
MIB2018201A00,2018040600299663,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es)  permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the Department. Permittee must follow all applicable laws and rules, including but not limited to section 1642-a of the NYS Vehicle and Traffic Law and section 4-10(d) of Title 34 of the Rules of the City of New York.",07/20/2018,07/20/2018,07/20/2021,MANHATTAN,WEST   40 STREET,8 AVENUE,9 AVENUE,"Fuji Lines, Inc.",07/20/2018,07/20/2018
2016061437,ICBPS-20160614-37,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/07/2016,10/07/2016,10/07/2018,MANHATTAN,ALLEN STREET,CANAL STREET,HESTER STREET,EASTERN COACH INC.,06/14/2016,10/07/2018
2017051081,ICBPS-20170510-81,0001,New,006,ISSUED & PRINTED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/06/2017,10/06/2017,10/06/2020,MANHATTAN,CHRYSTIE STREET,CANAL STREET,HESTER STREET,Morning Sun Bus Company Inc.,05/10/2017,02/08/2018
2015080765,ICBPS-20150807-65,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",08/08/2015,08/08/2015,08/08/2016,MANHATTAN,WEST   46 STREET,8 AVENUE,BROADWAY,Fozia Thurston Bus Company,08/07/2015,02/09/2018
2015061950,ICBPS-20150619-50,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",07/20/2015,07/20/2015,07/20/2018,MANHATTAN,WEST   40 STREET,8 AVENUE,9 AVENUE,"Fuji Lines, Inc.",06/19/2015,07/20/2018
2015040138,ICBPS-20150401-38,0001,New,006,ISSUED & PRINTED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",11/29/2017,11/29/2017,11/29/2020,QUEENS,ROOSEVELT AVENUE,MAIN STREET,PRINCE STREET,A & W TOURS INC,04/01/2015,02/15/2018
20131022261,ICBPS-20131022-261,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",02/04/2014,02/04/2014,02/04/2017,MANHATTAN,WATER STREET,HANOVER SQUARE,WALL STREET,Frank Martz Coach Co,10/22/2013,02/09/2018
20130903199,ICBPS-20130903-199,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",09/12/2014,09/12/2014,09/12/2017,QUEENS,HORACE HARDING EXPRESSWAY,190 STREET,194 STREET,"Hampton Jitney, Inc.",09/03/2013,02/09/2018
2015082082,ICBPS-20150820-82,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/17/2015,10/17/2015,10/17/2016,MANHATTAN,3 AVENUE,EAST   40 STREET,EAST   41 STREET,Hampton Transportation Ventures Inc.,08/20/2015,02/09/2018
MIB2019010A08,2018112700613127,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/10/2019,01/10/2019,01/10/2022,MANHATTAN,LEXINGTON AVENUE,EAST   59 STREET,EAST   60 STREET,"Hampton Jitney, Inc.",01/10/2019,01/10/2019
MIB2019036A01,2018122000795337,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/05/2019,02/05/2019,02/05/2021,MANHATTAN,LEXINGTON AVENUE,EAST   38 STREET,EAST   39 STREET,"M&V Corporate Transportation, Inc.",02/05/2019,02/05/2019
MIB2019010A00,2018112700983170,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/10/2019,01/10/2019,01/10/2022,MANHATTAN,WEST   86 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,"Hampton Jitney, Inc.",01/10/2019,01/10/2019
201801097,ICBPS-20180109-7,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/23/2018,01/23/2018,01/10/2019,MANHATTAN,7 AVENUE,WEST   36 STREET,WEST   37 STREET,"Hampton Jitney, Inc.",01/09/2018,01/10/2019
MIB2019010A12,2018112601007860,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/10/2019,01/10/2019,01/10/2022,MANHATTAN,EAST   44 STREET,3 AVENUE,LEXINGTON AVENUE,"Hampton Jitney, Inc.",01/10/2019,01/10/2019
2016100780,ICBPS-20161007-80,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2017,01/10/2017,01/10/2018,MANHATTAN,3 AVENUE,EAST   42 STREET,EAST   43 STREET,"Hampton Jitney, Inc.",10/07/2016,03/30/2018
20131022262,ICBPS-20131022-262,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",02/04/2014,02/04/2014,02/04/2017,MANHATTAN,TRINITY PLACE,CEDAR STREET,LIBERTY STREET,Frank Martz Coach Co,10/22/2013,02/09/2018
20170915124,ICBPS-20170915-124,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",11/24/2017,11/24/2017,11/24/2018,MANHATTAN,8 AVENUE,WEST   39 STREET,WEST   40 STREET,ALPHA AMERICAN LLC,09/15/2017,11/24/2018
20140917118,ICBPS-20140917-118,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",05/01/2015,05/01/2015,05/01/2018,MANHATTAN,MADISON STREET,MECHANICS ALLEY,MANHATTAN BRIDGE,Asian Express Travel Inc,09/17/2014,05/01/2018
2016072054,ICBPS-20160720-54,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",04/14/2017,04/14/2017,04/14/2018,MANHATTAN,MADISON AVENUE,EAST   26 STREET,EAST   27 STREET,"Saddle River Trails, Inc.",07/20/2016,04/14/2018
20130926231,ICBPS-20130926-231,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",11/14/2013,11/14/2013,11/14/2016,MANHATTAN,WEST   33 STREET,11 AVENUE,12 AVENUE,"Greyhound Lines, Inc",09/26/2013,02/09/2018
20130822122,ICBPS-20130822-122,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/25/2013,10/25/2013,10/25/2014,MANHATTAN,WEST   42 STREET,8 AVENUE,9 AVENUE,Spanish Transportation service corp,08/22/2013,02/09/2018
2017043069,ICBPS-20170430-69,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",11/20/2017,11/20/2017,11/20/2018,MANHATTAN,3 AVENUE,EAST   50 STREET,EAST   51 STREET,M&V Corporate Transportation Inc.,04/30/2017,11/20/2018
201601154,ICBPS-20160115-4,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",05/04/2016,05/04/2016,11/05/2016,MANHATTAN,LEXINGTON AVENUE,EAST   82 STREET,EAST   83 STREET,"Hampton Jitney, Inc.",01/15/2016,02/09/2018
2015093093,ICBPS-20150930-93,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",12/16/2015,12/16/2015,12/16/2016,BROOKLYN,8 AVENUE,54 STREET,55 STREET,"Victoria's Transportation Co., Inc.",09/30/2015,02/09/2018
20171017153,ICBPS-20171017-153,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2018,01/10/2018,01/10/2019,BROOKLYN,PROSPECT PARK WEST,2 STREET,3 STREET,"Hampton Jitney, Inc.",10/17/2017,01/10/2019
20171015139,ICBPS-20171015-139,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2018,01/10/2018,01/10/2019,MANHATTAN,3 AVENUE,EAST   67 STREET,EAST   68 STREET,"Hampton Jitney, Inc.",10/15/2017,01/10/2019
BIB2019010A04,2018112600999210,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/10/2019,01/10/2019,01/10/2022,BROOKLYN,COURT STREET,JORALEMON STREET,LIVINGSTON STREET,"Hampton Jitney, Inc.",01/10/2019,01/10/2019
201501299,ICBPS-20150129-9,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/26/2014,10/26/2014,10/26/2017,MANHATTAN,8 AVENUE,WEST   40 STREET,WEST   41 STREET,Spanish Transportation service corp,01/29/2015,02/09/2018
20171015137,ICBPS-20171015-137,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2018,01/10/2018,01/10/2019,MANHATTAN,3 AVENUE,EAST   50 STREET,EAST   51 STREET,"Hampton Jitney, Inc.",10/15/2017,01/10/2019
2016100898,ICBPS-20161008-98,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2017,01/10/2017,01/10/2018,BROOKLYN,UNION STREET,4 AVENUE,5 AVENUE,"Hampton Jitney, Inc.",10/08/2016,03/30/2018
2015082079,ICBPS-20150820-79,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/17/2015,10/17/2015,10/17/2016,MANHATTAN,LEXINGTON AVENUE,EAST   46 STREET,EAST   47 STREET,Hampton Transportation Ventures Inc.,08/20/2015,02/09/2018
2016100574,ICBPS-20161005-74,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2017,01/10/2017,01/10/2018,MANHATTAN,3 AVENUE,EAST   39 STREET,EAST   40 STREET,"Hampton Jitney, Inc.",10/05/2016,03/30/2018
2014030439,ICBPS-20140304-39,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",04/25/2014,04/25/2014,04/25/2017,MANHATTAN,WATER STREET,BROAD STREET,COENTIES SLIP,"Hampton Jitney, Inc.",03/04/2014,02/09/2018
201307262,ICBPS-20130726-2,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/18/2013,10/18/2013,10/18/2016,MANHATTAN,CANAL STREET,ELDRIDGE STREET,FORSYTH STREET,NYC Style Limo Inc.,07/26/2013,02/09/2018
2014043062,ICBPS-20140430-62,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/31/2014,10/31/2014,10/31/2017,MANHATTAN,EAST   42 STREET,3 AVENUE,LEXINGTON AVENUE,"DARTMOUTH TRANSPORTATION COMPANY, INC.",04/30/2014,02/09/2018
20141031146,ICBPS-20141031-146,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",07/10/2015,07/10/2015,07/10/2018,MANHATTAN,WEST   86 STREET,AMSTERDAM AVENUE,COLUMBUS AVENUE,"Hampton Jitney, Inc.",10/31/2014,07/10/2018
20130923229,ICBPS-20130923-229,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2014,01/10/2014,01/10/2017,MANHATTAN,7 AVENUE,WEST   54 STREET,WEST   55 STREET,"Hampton Jitney, Inc.",09/23/2013,02/09/2018
2018011624,ICBPS-20180116-24,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/30/2018,01/30/2018,01/10/2019,QUEENS,HORACE HARDING EXPRESSWAY,190 STREET,192 STREET,"Hampton Jitney, Inc.",01/16/2018,01/10/2019
20141023144,ICBPS-20141023-144,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",11/24/2014,11/24/2014,11/24/2015,MANHATTAN,8 AVENUE,WEST   39 STREET,WEST   40 STREET,Alpha American LLC,10/23/2014,02/09/2018
2014032447,ICBPS-20140324-47,0001,New,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",03/06/2015,03/06/2015,01/30/2018,MANHATTAN,WEST   57 STREET,5 AVENUE,6 AVENUE,"Hampton Jitney, Inc.",03/24/2014,03/06/2018
20171017146,ICBPS-20171017-146,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2018,01/10/2018,01/10/2019,BROOKLYN,9 STREET,4 AVENUE,5 AVENUE,"Hampton Jitney, Inc.",10/17/2017,01/10/2019
20130823126,ICBPS-20130823-126,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/10/2014,01/10/2014,01/10/2017,MANHATTAN,3 AVENUE,EAST   60 STREET,EAST   61 STREET,"Hampton Jitney, Inc.",08/23/2013,02/09/2018
20140815106,ICBPS-20140815-106,0001,Renew,030,EXPIRED,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/17/2014,10/17/2014,10/17/2015,MANHATTAN,3 AVENUE,EAST   50 STREET,EAST   51 STREET,Hampton Transportation Ventures Inc.,08/15/2014,02/09/2018
MIB2019010A19,2018112600934957,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/10/2019,01/10/2019,01/10/2022,MANHATTAN,7 AVENUE,WEST   54 STREET,WEST   55 STREET,"Hampton Jitney, Inc.",01/10/2019,01/10/2019
