Comp Affordable Housing ID,Property Name,Address,City,State,Zip Code,Latitude,Longitude,Unit Type,Census Tract,Owner,Developer,Council District,Phone,Email,Property Manager Or Landlord,Website,Students Only,Community Elderly,Community Disabled,Cmty Domestic Abuse Survivor,Community Mental,Community Veteran,Community Military,Only Serves Designated Cmtys,Cmty Served Descriptions,Broken Lease,Broken Lease Criteria,Eviction History,Eviction History Criteria,Criminal History,Criminal History Criteria,Has Waitlist,Total Units,Total Permanent Support Units,Has Permanent Support Units,Total Income Restricted Units,Has Allocated IR Units,Total Housing Choice Units,Accepts Housing Choice,Total Accessible IR Units,Has Allocated Acc IR Units,Num Units MFI 30,Num Units MFI 40,Num Units MFI 50,Num Units MFI 60,Num Units MFI 65,Num Units MFI 70,Num Units MFI 80,Num Units MFI 90,Num Units MFI 100,Num Units MFI 110,Num Units MFI 120,Has 0 Bed Unit,Has 1 Bed Unit,Has 2 Bed Unit,Has 3 Bed Unit,Has 4 Bed Unit,Has 5 Bed Unit,Num IR 0 Bed Units,Num IR 1 Bed Units,Num IR 2 Bed Units,Num IR 3 Bed Units,Num IR 4 Bed Units,Num IR 5 Bed Units,Has Playground,Has Pool,Has Off Street Parking,Has Air Conditioning,Has Ceiling Fans,Washer Dryer Unit,Washer Dryer Hookups,Washer Dryer Onsite,Washer Dryer Other,Allows Pet,Pet Other,Bus Transit Distance,Security,Elementary School,Middle School,High School,Affordability Start,Affordability Expiration,Austin Housing Inventory ID,Housing Program,Community Development Block Gr,Home Program Funding,Low Income Housing Tax Credit,Source ATC Guide,Source TDHCA,Source AHI,Is Duplicate,TDHCA Funded,NHCD Funded,HACA Funded,HATC Funded,Geocolumn
2566,Franklin Gardens,3522 E Martin Luther King Jr Blvd.,Austin,TX,78721,30.28389931,-97.69709778000001,Multifamily,,Chestnut Senior Housing,Chestnut Neighborhood Revitalization Corporation,1,512-808-7999,,Steven Hufstetler,http://www.prakpropertymanagement.com/franklin-gardens.html,false,true,false,false,false,false,false,,Head of household over 62 years of age,depends,"How long ago, is it paid off",depends,"How long ago, is it paid off",depends,"Case by case, no felonies within last 5 years",true,22,0,,22,true,,false,,,0,0,22,0,0,,0,,,,,,,,,,,,,,,,,,,,true,,,,true,,yes,"Breed and weight restrictions, no aggressive",,,Maplewood Elementary School,Kealing Middle School,McCallum High School,January 01 2009,01/01/2059 12:00:00 AM,3272,,0,0,,true,false,true,0,false,true,,,POINT (-97.69709778 30.28389931)
2743,Eastside Station (fka Saltillo Station),1700 E 4th Street,Austin,TX,78702,30.26110077,-97.72530365,Multifamily,,CRP Pollack Eastside Station Owner - EIN 82-2844309,Flournoy Development,3,512-482-8002,,,http://eastsidestationapts.com/,false,false,false,false,false,false,false,,,depends,Rental debt must be paid off,no,,no,,true,330,0,,51,true,,false,,,0,0,51,0,0,,0,,,,,,,,,,,,,,,,,,true,,,,true,,,,yes,2 pet max,,Gated Community,Zavala Elementary,Martin Middle,Eastside Memorial HS at Johnston,January 01 2017,01/01/2057 12:00:00 AM,3622,,0,0,,false,false,true,0,false,true,,,POINT (-97.72530365 30.26110077)
2883,1201 Fairbanks,1201 Fairbanks,Austin,TX,78752,30.329522,-97.69333,SF Home,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pickle,Webb,Reagan,,,,,,,,,,,0,,,,,POINT (-97.69333 30.329522)
2348,1804 Martin Luther King Jr Boulevard,1804 Martin Luther King Jr Boulevard,Austin,TX,78702,30.28000069,-97.72180176,Single Family,,Blackland Community Development Corporation,Blackland Community Development Corporation,1,512-220-8751,,Blackland Community Development Corporation,https://www.blacklandcdc.org/,false,false,false,false,false,false,false,,Waitlist is currently closed. May open soon.,yes,,yes,,depends,No sexual offenses. Violent crimes must be 10 years old but can be negotiable,true,1,0,,1,true,,true,,,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Campbell Elementary School,Kealing Middle School,McCallum High School,January 01 2003,01/01/2023 12:00:00 AM,3281,,0,36666.7,,false,false,true,0,false,true,,,POINT (-97.72180176 30.28000069)
2350,2111 Salina Street,2111 Salina Street,Austin,TX,78722,30.28240013,-97.72260284,Single Family,,Blackland Community Development Corporation,Blackland Community Development Corporation,1,512-220-8751,,Blackland Community Development Corporation,https://www.blacklandcdc.org/housing/,false,false,false,false,false,false,false,,Waitlist is currently closed. May open soon.,yes,,yes,,depends,No sexual offenses. Violent crimes must be 10 years old but can be negotiable,true,1,0,,1,true,,true,,,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Campbell Elementary School,Kealing Middle School,McCallum High School,January 01 2003,01/01/2023 12:00:00 AM,3284,,0,36666.7,,false,false,true,0,false,true,,,POINT (-97.72260284 30.28240013)
2764,North Plaza Apartments,9125 North Plaza,Austin,TX,78753,30.35409927,-97.68460083,Multifamily,,,,4,512-836-2303,,,,false,false,false,false,false,false,false,,,depends,Case-by-case,depends,Case-by-case,depends,Case-by-case,true,62,0,,62,true,,false,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,true,,,,,,no,,<1/2,,Hart Elementary,Dobie Middle,Reagan High,,,,HUD Section 8,,,,true,false,false,0,false,false,,,POINT (-97.68460083 30.35409927)
2681,Manchaca Village,3628 Manchaca Rd,Austin,TX,78745,30.23740005,-97.78520203,Multifamily,,,,5,512-477-4488,,Housing Authority City of Austin,https://www.hacanet.org/event-location/manchaca-village/,false,false,false,false,false,false,false,,,depends,Case-by-case; no broken leases in past 2 years,depends,No evictions from federally subsidized housing within past 2 years; no eviction from subsidized housing for drug-related activity within past 3 years; no history of evictions in past 5 years,depends,Case-by-case; certain convictions permanently denied,true,33,0,,33,true,,false,,,,,,,,,,,,,,,true,true,true,true,true,,,,,,,true,,,true,,,,,,,,,,Joslin,Covington,Crockett,,,,Public Housing - Housing Authority of the City of Austin. Web: www.hacanet.org,,,4,true,false,false,0,false,false,,,POINT (-97.78520203 30.23740005)
2869,Carson Creek Duplexes,9605 Carson Creek Blvd,Del Valle,TX,78617,30.224063,-97.666296,Duplexes,,,,2,512-854-8245,,,https://www.hatctx.com/carson-creek/,false,false,false,false,false,false,false,,,depends,No rental debt owed to federally assisted housing; no pattern of residential disturbances in the last 5 years,depends,No evictions from federally assisted housing in the last 2 years (5 years if evicted for drug-related criminal activity); no pattern of evictions in the past 5 years,depends,Case-by-case; certain felonies permanently excluded; no violent or drug-related criminal activity within the past 4 years,true,14,,,14,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,yes,2 pet maximum,,,Collins Elementary,Dailey Middle,Del Valle high School,,,,,,,,,,,0,,,,1,POINT (-97.666296 30.224063)
2528,SOL,1133 Altum Street,Austin,TX,78721,30.25889969,-97.68360138,Duplex,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1,512-479-6275,,Guadalupe Neighborhood Development Corporation,http://www.guadalupendc.org/,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,2,0,,2,true,,,,,0,0,0,2,0,,0,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,Ortega Elementary School,Martin Middle School,Eastside Memorial HS at Johnston,January 01 2009,01/01/2049 12:00:00 AM,3323,,0,175000,,false,false,true,0,false,true,,,POINT (-97.68360138 30.25889969)
2648,2014 Covered Wagon Pass,2014 Covered Wagon Pass,Austin,TX,78744,30.19319916,-97.75869751,Single Family,,Green Doors,Community Partnerships for the Homeless,2,512-469-9130,,Green Doors,http://www.greendoors.org/,false,false,false,false,false,false,false,,Transitional Veterans Re-Entry Housing program,depends,"Case by case, will work with people",depends,"Case by case, will work with people",depends,"Case by case, automatic denial for violent felonies, will work with people",true,3,0,,3,true,,true,,,0,0,3,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston Elementary School,Mendez Middle School,Travis High School,January 01 2007,01/01/2027 12:00:00 AM,3254,,0,0,,false,false,true,0,false,true,,,POINT (-97.75869751 30.19319916)
2353,2106 Chestnut Avenue,2106 Chestnut Avenue,Austin,TX,78722,30.283231,-97.717821,Single Family,,Blackland Community Development Corporation,Blackland Community Development Corporation,1,512-220-8751,,Blackland Community Development Corporation,https://www.blacklandcdc.org/housing/,false,false,false,false,false,false,false,,Waitlist is currently closed. May open soon.,yes,,yes,,depends,No sexual offenses. Violent crimes must be 10 years old but can be negotiable,true,1,0,,1,true,,true,,,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Campbell Elementary School,Kealing Middle School,McCallum High School,January 01 2013,01/01/2028 12:00:00 AM,3292,,0,139035,,false,false,true,0,false,true,,,POINT (-97.717821 30.283231)
2368,Guadalupe Neighborhood Development Corporation - SF,809 E 9th Street,Austin,TX,78702,30.26810074,-97.73290253,Single Family,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1,512-479-6275,,Guadalupe Neighborhood Development Corporation,http://www.guadalupendc.org/,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,1,0,,1,true,,true,,,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathews Elementary School,O. Henry Middle School,Austin High School,January 01 2016,01/01/2031 12:00:00 AM,3683,,0,0,,false,false,true,0,false,true,,,POINT (-97.73290253 30.26810074)
2331,1209 East Apartments,1209 E 52nd Street,Austin,TX,78723,30.30879974,-97.7071991,Multifamily,,1209 East Apartments/Yellow 52 Investments,,4,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blanton,Lamar,Reagan,December 16 2017,12/16/2032 12:00:00 AM,4477,,0,0,,false,false,true,0,false,true,,,POINT (-97.7071991 30.30879974)
2797,Wilshire West (The Josephine),4411 Airport Boulevard,Austin,TX,78722,30.30089951,-97.71299744,Multifamily,,,San Antonio Alternative Housing Corporation,9,512-467-9272,,The Leaf Group,http://theleafgroup.com/tlg/pages/Our%20Properties/josephine.html,false,false,false,false,false,false,false,,,,,,,,,false,90,0,,84,true,,,,,0,0,0,36,0,,48,,,,,true,true,true,true,true,true,,,,,,,,,,,,,,,,,,>1/2 Mile,,Maplewood,Kealing,Mccallum,January 01 1999,01/01/2032 12:00:00 AM,3490,Development Incentives,0,0,,true,false,true,0,false,true,,,POINT (-97.71299744 30.30089951)
2781,Accessible Housing Austin,1640-A East 2nd Street,Austin,TX,78702 ,30.25909996,-97.72650146,,,,,,(512) 442-6680,,,,,,,,,,,,,,,,,,,,7,,,7,true,,,0,false,,,,,,,,,,,,false,false,true,true,false,false,0,0,2,5,0,0,,,,,,,,,,,,,,Zavala,Eastside Memorial,Martin,,,,,,,,false,true,false,0,true,false,,,POINT (-97.72650146 30.25909996)
2882,1113 Myrtle Street,1113 Myrtle Street,Austin,TX,78702,30.270039,-97.727636,Single Family,,,,1,,,,,,,,,,,,,,,,,,,,,1,0,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blackshear,Kealing,Eastside Memorial,October 07 2015,12/14/2114 12:00:00 AM,,,,,,,,,0,,,,,POINT (-97.727636 30.270039)
2429,Pathways at North Loop Apartments,2300 W N Loop,Austin,TX,78756,30.32629967,-97.74250031,Multifamily,,,,7,512-452-5098,,Housing Authority of the City of Austin,https://www.hacanet.org/location/north-loop-apartments/,,true,true,,,,,,,depends,No broken leases in past 2 years,depends,No evictions from federally subsidized housing within past 2 years; no eviction from subsidized housing for drug-related activity within past 3 years; no history of evictions in past 5 years,depends,Case-by-case; certain offenses permanently excluded; look-back periods vary based on offense,true,130,0,,130,true,,false,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,true,true,,,,true,,yes,Breed restrictions,<1/2,,Highland Park Elementary,Lamar Middle,McCallum,,,,"Elderly & Disabled only; Public Housing, Housing Authority of City of Austin. www.hacanet.org",,,,true,false,false,0,false,false,,,POINT (-97.74250031 30.32629967)
2387,Gaston Place Apartments,1941 Gaston Place,Austin,TX,78723,30.31220055,-97.68890381,Multifamily,,,,1,512-926-9575,,Housing Authroity of the City of Austin,https://www.hacanet.org/location/gaston-place/,false,true,true,false,false,false,false,,,depends,Case-by-case; no broken lease in past 2 years,depends,No evictions from federally subsidized housing within past 2 years; no eviction from subsidized housing for drug-related activity within past 3 years; no history of evictions in past 5 years,depends,Case-by-case; certain convictions permanently excluded; look-back periods vary based on offense,true,100,0,,100,true,,false,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,true,true,,,,true,,,,,,Blanton Elementary,Sadler Means Young Women's Leadership Academy; Garcia Young Men's Leadership Academy,Reagan High,,,,"Elderly & Disabled only; Public Housing, Housing Authority of City of Austin. www.hacanet.org",,,4,true,false,false,0,false,false,,,POINT (-97.68890381 30.31220055)
2373,Accessible Housing Austin! - SF,3705 Tamil Street,Austin,TX,78749,30.2112999,-97.83599854,Single Family,,Accessible Housing Austin!,Accessible Housing Austin!,8,512-640-7781,,,http://www.ahaustin.org,false,false,true,false,true,false,false,,People with mental/physical disabilities,,,,,,,,1,0,,1,true,,,,,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boone,Covington,Crockett,January 01 2016,01/01/2115 12:00:00 AM,4583,,0,137900,,false,false,true,0,false,true,,,POINT (-97.83599854 30.2112999)
2844,Mueller 52,1300 E 52nd St.,Austin,TX,78723,30.30879974,-97.70549774,Multifamily,,,,4,940-448-0053,,,,,,,,,,,,,,,,,,,,15,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blanton,Lamar,Reagan,,,,,,,,true,false,false,0,false,false,,,POINT (-97.70549774 30.30879974)
2483,Heights on Congress Apartments,2703 S Congress Ave,Austin,TX,78704,30.23520088,-97.75610352,Individual and Multifamily,,,,3,512-441-1437,,,https://www.heightsoncongress.com/,false,false,false,false,false,false,false,,,depends,No broken leases in the past 3 years,depends,No evictions in the past 3 years,depends,Case-by-case; criminal activity within the past 3 years will result in rejection of application; certain convictions permanently deniedq,true,172,0,,172,true,34,true,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,true,true,,,true,,no,Service animals only,,,Travis Heights Elementary,Fulmore Middle,Travis High,,,,HUD Section 8 and Section 236; Housing Tax Credit Program; AHFC Bond Program,,,4,true,false,false,0,false,false,,,POINT (-97.75610352 30.23520088)
2362,SOL,5929 Lux Street,Austin,TX,78721,30.25860023,-97.68419647,Single Family,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3,512-479-6275,,Guadalupe Neighborhood Development Corporation,http://www.guadalupendc.org/,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,1,0,,1,true,,true,,,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ortega Elementary School,Martin Middle School,Eastside Memorial HS at Johnston,January 01 2009,01/01/2049 12:00:00 AM,3320,,0,175000,,false,false,true,0,false,true,,,POINT (-97.68419647 30.25860023)
2780,2401 Longview,2401 Longview St,Austin,TX,78705,30.28879929,-97.75050354,Multifamily,,,,9,512-992-1206,,,https://2401longview.com/,true,false,false,false,false,false,false,,,depends,Applicants with broken lease may be approved with conditions,no,,depends,No felonies or other criminal charges within the past 7 years,false,70,,,7,true,,,,,,,,,,,,,,,,true,,,,,,,,,,,,false,true,true,,,,,,Controlled Access,yes,,<1/2,Controlled Access,Bryker Woods Elementary,O. Henry Middle,Austin High,,,,S.M.A.R.T. Housing,,,,true,false,false,0,false,false,,,POINT (-97.75050354 30.28879929)
2916,MOSAIC HOUSING CORPORATION XI,3015 Jubilee Trail,Austin,Texas,78748,30.17777929669353,-97.84238356697985,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,POINT (-97.84238356698 30.177779296694)
2520,1002 Wheeless Street,1002 Wheeless Street,Austin,TX,78702,30.26799965,-97.72779846,Duplex,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1,512-479-6275,,,http://www.guadalupendc.org,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,2,0,,2,true,,true,,,0,0,0,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathews Elementary School,O. Henry Middle School,Austin High School,January 01 2007,01/01/2027 12:00:00 AM,3239,,0,60000,,false,false,true,0,false,true,,,POINT (-97.72779846 30.26799965)
2695,Austin Travis County MHMR,6222 N Lamar Boulevard,Austin,TX,78757,30.3314991,-97.72399902,Multifamily,,Austin Travis County Integral Care,Austin Travis County MHMR Center,7,512-804-3303,,,http://www.integralcare.org/en/home/,false,false,false,false,true,false,false,,Housing for mental health clients following or preceding psychiatric hospitalization,,,,,,,,37,0,,37,true,,,,,0,0,37,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brentwood,Lamar,Mccallum,January 01 2009,01/01/2108 12:00:00 AM,3294,,0,0,,false,false,true,0,false,true,,,POINT (-97.72399902 30.3314991)
2647,2407 S 4th Street,2407 S 4th Street,Austin,TX,78704,30.24259949,-97.76319885,Single Family,,Green Doors,Community Partnerships for the Homeless,2,512-469-9130,,,http://www.greendoors.org/,false,false,false,false,false,true,false,,Transitional Veterans Re-Entry Housing program,depends,"Case by case, will work with people",depends,"Case by case, will work with people",depends,"Case by case, automatic denial for violent felonies, will work with people",true,3,0,,3,true,,true,,,3,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dawson Elementary School,Fulmore Middle School,Travis High School,January 01 2006,01/01/2026 12:00:00 AM,3252,,0,35000,,false,false,true,0,false,true,,,POINT (-97.76319885 30.24259949)
2455,Sierra Ridge,201 W St Elmo Rd,Austin,TX,78745,30.21820068,-97.76899719,Individual and Multifamily,,,,3,512-462-0888,Martha.Villarreal@foundcom.org,Foundations Communities,https://foundcom.org/housing/our-austin-communities/sierra-ridge-apartments/,false,false,false,false,false,false,false,,Some units reserved for at-risk/homeless families,no,,depends,applicants with evictions for nonpayment of rent must have paid off debt to previous landlord,yes,certain offenses permanently excluded; no more than 2 felonies; no felonies within 10 years; certain misdemeanors excluded 7 years,true,149,0,,149,true,,true,,,,,,,,,,,,,,,true,true,true,,,,,,,,,true,true,true,true,true,,,true,,yes,Breed restrictions,,,St. Elmo Elementary,Bedichek Middle,Travis High,,,,HUD Section 8; Foundation Communities,,,,true,false,false,0,false,false,,,POINT (-97.76899719 30.21820068)
2646,5406 Village Trail,5406 Village Trail,Austin,TX,78744,30.19440079,-97.74620056,Single Family,,Green Doors,Community Partnerships for the Homeless,2,512-469-9130,,Green Doors,http://www.greendoors.org/,false,false,false,false,false,true,false,,Transitional Veterans Re-Entry Housing program,depends,"Case by case, will work with people",depends,"Case by case, will work with people",depends,"Case by case, automatic denial for violent felonies, will work with people",true,3,0,,3,true,,,,,0,0,3,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodriguez Elementary School,Mendez Middle School,Travis High School,January 01 2002,01/01/2022 12:00:00 AM,3250,,23966.7,14468,,false,false,true,0,false,true,,,POINT (-97.74620056 30.19440079)
2526,110 Chicon Street,110 Chicon Street,Austin,TX,78702,30.25799942,-97.72460175,Single Family,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3,512-479-6275,,,http://www.guadalupendc.org,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,2,0,,2,true,,true,,,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zavala Elementary School,Martin Middle School,Eastside Memorial HS at Johnston,January 01 2003,01/01/2023 12:00:00 AM,3315,,0,65000,,false,false,true,0,false,true,,,POINT (-97.72460175 30.25799942)
