Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASA.SARABF,2012.06,Annual,436950,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASA.SARABF,2013.06,Annual,454666,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASA.SARABF,2014.06,Annual,479391,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASA.SARABF,2015.06,Annual,556290,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASA.SARABF,2016.06,Annual,581694,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASA.SARABF,2017.06,Annual,619802,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASA.SARABF,2018.06,Annual,647194,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASA.SARABF,2019.06,Annual,827180,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASA.SARACZ,1993.06,Annual,295223,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,1994.06,Annual,300459,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,1995.06,Annual,328046,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,1996.06,Annual,333026,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,1997.06,Annual,341140,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,1998.06,Annual,370298,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,1999.06,Annual,390590,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2000.06,Annual,398644,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2001.06,Annual,402556,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2002.06,Annual,444362,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2003.06,Annual,482817,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2004.06,Annual,555695,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2005.06,Annual,661828,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2006.06,Annual,694808,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2007.06,Annual,751484,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2008.06,Annual,804371,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2009.06,Annual,746535,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2010.06,Annual,805588,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2011.06,Annual,1104920,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2012.06,Annual,1203205,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2013.06,Annual,1068112,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2014.06,Annual,1000269,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2015.06,Annual,1004349,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2016.06,Annual,1091820,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2017.06,Annual,1152556,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2018.06,Annual,1231241,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARACZ,2019.06,Annual,1311846,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASA.SARADA,1993.06,Annual,113773,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,1994.06,Annual,136456,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,1995.06,Annual,151044,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,1996.06,Annual,161228,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,1997.06,Annual,172999,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,1998.06,Annual,187421,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,1999.06,Annual,153101,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2000.06,Annual,147316,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2001.06,Annual,143210,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2002.06,Annual,125972,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2003.06,Annual,132940,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2004.06,Annual,129201,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2005.06,Annual,142902,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2006.06,Annual,169529,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2007.06,Annual,177348,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2008.06,Annual,187298,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2009.06,Annual,170831,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2010.06,Annual,159611,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2011.06,Annual,169331,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2012.06,Annual,154150,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2013.06,Annual,151577,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2014.06,Annual,171191,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2015.06,Annual,210713,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2016.06,Annual,204759,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2017.06,Annual,192004,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2018.06,Annual,216978,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADA,2019.06,Annual,234246,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Interest received
LASA.SARADB,1993.06,Annual,73922,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,1994.06,Annual,61209,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,1995.06,Annual,73687,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,1996.06,Annual,81039,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,1997.06,Annual,83667,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,1998.06,Annual,130871,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,1999.06,Annual,219232,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2000.06,Annual,186978,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2001.06,Annual,149963,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2002.06,Annual,294445,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2003.06,Annual,145570,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2004.06,Annual,172472,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2005.06,Annual,165674,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2006.06,Annual,142322,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2007.06,Annual,141018,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2008.06,Annual,157135,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2009.06,Annual,137140,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2010.06,Annual,225200,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2011.06,Annual,163312,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2012.06,Annual,191991,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2013.06,Annual,190292,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2014.06,Annual,317405,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2015.06,Annual,255217,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2016.06,Annual,337035,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2017.06,Annual,414575,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2018.06,Annual,435431,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADB,2019.06,Annual,448920,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Dividends received
LASA.SARADZ,1993.06,Annual,187695,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,1994.06,Annual,197665,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,1995.06,Annual,224731,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,1996.06,Annual,242267,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,1997.06,Annual,256666,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,1998.06,Annual,318292,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,1999.06,Annual,372333,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2000.06,Annual,334294,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2001.06,Annual,293173,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2002.06,Annual,420417,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2003.06,Annual,278510,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2004.06,Annual,301673,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2005.06,Annual,308576,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2006.06,Annual,311851,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2007.06,Annual,318366,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2008.06,Annual,344433,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2009.06,Annual,307971,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2010.06,Annual,384811,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2011.06,Annual,332643,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2012.06,Annual,346141,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2013.06,Annual,341869,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2014.06,Annual,488596,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2015.06,Annual,465930,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2016.06,Annual,541794,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2017.06,Annual,606579,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2018.06,Annual,652409,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARADZ,2019.06,Annual,683165,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Investment income
LASA.SARAZZ,1993.06,Annual,2812490,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,1994.06,Annual,2904042,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,1995.06,Annual,3041711,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,1996.06,Annual,3184179,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,1997.06,Annual,3342971,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,1998.06,Annual,3456949,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,1999.06,Annual,3626456,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2000.06,Annual,3749640,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2001.06,Annual,3838930,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2002.06,Annual,4140116,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2003.06,Annual,4251753,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2004.06,Annual,4625946,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2005.06,Annual,4980562,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2006.06,Annual,5352208,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2007.06,Annual,5752584,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2008.06,Annual,6178631,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2009.06,Annual,6435452,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2010.06,Annual,6883956,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2011.06,Annual,7376036,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2012.06,Annual,7803043,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2013.06,Annual,7801397,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
LASA.SARAZZ,2014.06,Annual,8120349,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Total operating income
