EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
3999143005,10/01/2014,12/31/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,273.55,10/16/2014,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL, HOTEL",321705281,"INTERSTATE JCDECAUX, LLC",01/09/2015
2003246055,07/01/2019,09/30/2019,24022,ANYA,,MALKOV,FAIR WORKWEEK ORDINANCE,654.00,07/10/2019,LODGING,"KIMPTON GRAY, 122 W MONROE ST., CHICAGO, IL 60603 - HOTEL",3390304522,"AMAZON.COM SERVICES, INC.",10/17/2019
4291894012,01/01/2013,03/31/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,266.56,03/12/2013,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",2118404673,"INTERSTATE JCDECAUX, LLC",04/22/2013
1283125076,01/01/2012,06/30/2012,4338,AMY,C,KURSON,ADMIN - FILING FEE,625.00,03/22/2012,FILING FEE,CITY OF CHICAGO,1221699824,MC DONALD'S CORP.,08/28/2012
1162123399,07/01/2012,09/30/2012,5861,THOMAS,S,MOORE,CITY OF CHICAGO,275.00,09/07/2012,FILING FEE,CITY OF CHICAGO,505362720,"WESTPHAL, CHUCK",01/11/2013
54698530,01/01/2017,03/31/2017,16581,M. ROSE,,KELLY,REGISTRATION FEE,350.00,02/15/2017,LOBBYIST REGISTRATION FEE,CITY OF CHICAGO,257395485,VIEW CHICAGO LLC,04/03/2017
1329663951,07/01/2016,09/30/2016,9082,JOSEPH,E,PILEWSKI,TIF APPLICATION - FISCAL IMPACT ANALYSIS,1200.00,10/06/2016,TIF APPLICATION,"IMPLAN INC., 16905 NORTHCROSS DR., HUNTERSVILLE, NC, 28078, THIRD-PARTY SOFTWARE",2806544094,LAKESHORE BEVERAGE,10/18/2016
2880431244,10/01/2013,12/31/2013,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,3258.59,10/30/2013,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",01/21/2014
2526552022,10/01/2015,12/31/2015,6164,GABRIELLE,,BRUSSEL,IMPLEMENTATION OF THE CITY DIGITAL NETWORK,943.36,10/21/2015,TRAVEL TO CHICAGO FOR CITY DIGITAL NETWORK,DELTA AIRLINES/ALOFT/TAXIS TO/FROM AIRPORT,2349450331,"INTERSTATE JCDECAUX, LLC",12/24/2015
601353365,07/01/2013,09/30/2013,3959,B. JOHN,,BISIO,SITING OF NEW STORES AND REPUTATION ADVOCACY,33750.00,07/30/2013,PUBLIC AFFAIRS/GRASSROOTS RETAINER,"SERAFIN & ASSOCIATES, INC. 409 WEST HURON STREET, SUITE 600, CHICAGO, IL 60654--COMMUNICATIONS FIRM",4048551740,"WAL-MART STORES, INC.",10/16/2013
1984896070,07/01/2014,09/30/2014,6164,GABRIELLE,,BRUSSEL,ATTEND MEETINGS FOR THE IMPLEMENTATION OF THE CITY DIGITAL NETWORK,700.12,08/13/2014,TRIP TO CHICAGO,VARIOUS VENDORS,2349450331,"INTERSTATE JCDECAUX, LLC",10/03/2014
2338617232,07/01/2013,09/30/2013,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,628.00,09/12/2013,MEETING CHICAGO DIGITAL NETWORK WITH CDOT,CDOT (JEFF BRINK),2721525197,"INTERSTATE JCDECAUX, LLC",10/07/2013
964885493,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,10/31/2016,FILING FEE,CITY OF CHICAGO,1133816626,"CANTOR, RACHEL",01/16/2017
3478321618,04/01/2013,06/30/2013,6227,BLAKE,,CUSTER,HOTEL ACCOMMIDATION,630.86,04/16/2013,CDN PROGRAM IMPLEMENTATION,CITY MEETING AND IMPLEMENTATION TEAM,309905940,"INTERSTATE JC DECAUX, LLC",07/22/2013
709452068,01/01/2015,03/31/2015,5861,THOMAS,S,MOORE,FILING FEE,500.00,03/31/2015,FILING FEE,CITY OF CHICAGO,395548446,PARKER KIMBALL LLC,11/30/2015
3648722888,04/01/2013,06/30/2013,4360,LEWIS,,MILLER,SPEED CAMERA BID,277.90,04/26/2013,AIRFARE,"FRONTIER AIRLINES - 7001 TOWER RD��DENVER, CO 80249",4117277579,"XEROX BUSINESS SERVICES, LLC",07/15/2013
3796671673,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,ADMINISTRATIVE ADJUSTMENT,1025.00,10/26/2016,FILING FEE,CITY OF CHICAGO,3747797809,"MEADOR, THOMAS",01/16/2017
1053819385,01/01/2013,03/31/2013,3959,B. JOHN,,BISIO,PROMOTE WAL-MART IN CHICAGO,641.80,01/23/2013,AIRFARE,AMERICAN AIRLINES,4048551740,"WAL-MART STORES, INC.",04/18/2013
3965263676,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,FILING FEE,525.00,11/02/2015,FILING FEE,CITY OF CHICAGO,1420885952,"MORRISON, TIMOTHY & ANN",01/08/2016
1096564955,07/01/2018,09/30/2018,15683,KEVIN,,SCHUYLER,TRAVEL EXPENSES TO ATTEND MEETING,500.00,09/25/2018,DISCUSSED THEIR DEBT ISSUANCE NEEDS,CITY OF CHICAGO,277489073,RICE FINANCIAL PRODUCTS COMPANY,10/22/2018
2872087218,07/01/2017,09/30/2017,15701,DRUE,,DUNCAN,CHICAGO DRUG PRICING TRANSPARENCY ORDINANCE,600.00,07/11/2017,MEETING WITH COUNCILMEMBERS/ALDERMEN,"SOUTHWEST AIRLINES, 2702 LOVE FIELD, DALLAS, TX, AIRLINE",2713164560,PFIZER INC.,10/18/2017
3055320498,01/01/2015,03/31/2015,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,806.00,01/29/2015,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM), MAYOR�S OFFICE (CLAUDIA CHAVEZ)",2349450331,"INTERSTATE JCDECAUX, LLC",04/04/2015
4184536172,04/01/2016,06/30/2016,13241,MAZONNE,M,JACKSON,FRIENDS OF WALTER BURNETT FUNDRAISER,800.00,06/14/2016,EVENT CATERING,"AL CREATIONS- OAK FOREST, IL 60452",609440804,THE ONNI GROUP,07/12/2016
2011679577,01/01/2014,03/31/2014,3832,JANE,F,ANDERSON,FILING FEE,525.00,03/07/2014,FILING FEE,CITY OF CHICAGO,3647188595,CATHOLIC BISHOP OF CHICAGO,04/07/2014
1424339362,01/01/2014,03/31/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,537.14,03/11/2014,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",321705281,"INTERSTATE JCDECAUX, LLC",04/20/2014
4292714953,07/01/2019,09/30/2019,5861,THOMAS,S,MOORE,ZONING MAP AMENDMENT,1025.00,08/27/2019,FILING FEE,CITY OF CHICAGO,505362720,"WESTPHAL, CHUCK",12/30/2019
2250810403,10/01/2016,12/31/2016,3826,THOM,M,SERAFIN,LIQUOR MORITORIUM LIFT,428.91,10/14/2016,PRINTING,"GAMMA PHOTO, 222 NORTH DESPLAINES, CHICAGO, IL  60661",2002240735,"WALMART STORES, INC.",01/25/2017
2044873199,04/01/2013,06/30/2013,7202,TOM,,MCDONALD,MEETING WITH ALDERMAN CONCERNING PROPOSED ORDINANCE,749.23,04/16/2013,TRAVEL,UNITED AIRLINES,946270665,COLGATE-PALMOLIVE,06/25/2013
3432102018,04/01/2019,06/30/2019,16221,CORY,,FOSTER,MEETING TO DISCUSS CHICAGO FAIR WORK WEEK,270.55,04/05/2019,MEETINGS TO DISCUSS CHICAGO FAIR WORK WEEK,VARIOUS ALDERMEN,2796573750,COMED,07/15/2019
4003530348,04/01/2018,06/30/2018,21342,ROBERT,,SWEENEY,SAFE GUNS POLICY ORDINANCE,310.49,04/12/2018,TRAVEL,"UNITED AIRLINES, 233 SOUTH WACKER DRIVE, CHICAGO, IL, 60606, AIRLINE COMPANY",2786561191,"CITIGROUP WASHINGTON, INC.",07/20/2018
1023445848,01/01/2012,06/30/2012,3892,EDWARD,G,SHENOO,APPLICATION FOR ZONING AMENDMENT,350.00,03/01/2012,REIMBURSEMENT OF LOBBYIST REG. FEE,"EDWARD G SHENOO  4801 W PETERSON AVE  STE 305  CHICAGO, IL  60646",978761851,ZESPY PROPERTIES OF CHICAGO LLC,08/22/2012
2848982177,07/01/2012,09/30/2012,4279,ANIRUDH,,SETH,FINANCING AND MARKET UPDATE - INCLUDING REFUNDING ANALYSIS,313.11,08/13/2012,HOTEL,"HOTEL PALOMAR CHICAGO KIMPTON, 505 N STATE STREET, CHICAGO, IL 60654",1752892573,"KEYBANC CAPITAL MARKETS, INC",10/17/2012
978772488,01/01/2012,06/30/2012,3786,EURIAH,X,BENNETT,MUNICIPAL FINANCE,295.17,06/18/2012,AIRFARE,DELTA AIRLINES,800972066,MORGAN KEEGAN & CO. INC,09/27/2012
1983896683,04/01/2014,06/30/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,869.00,05/01/2014,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM)",2349450331,"INTERSTATE JCDECAUX, LLC",07/03/2014
245911839,04/01/2013,06/30/2013,6227,BLAKE,,CUSTER,ONE WAY FLIGHT FROM CHICAGO,470.90,05/16/2013,CDN PROGRAM IMPLEMENTATION,CITY MEETING AND PROGRAM IMPLEMENTATION AND COORDINATION WITH CONSULTANTS,309905940,"INTERSTATE JC DECAUX, LLC",07/22/2013
3432476575,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILING FEE,1000.00,02/01/2016,FILING FEE,CITY OF CHICAGO,1962363302,"CHEXAPAD, LLC",01/12/2017
1728325967,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,12/09/2016,FILING FEE,CITY OF CHICAGO,3492970644,"MOFFAT, STEPHEN",01/16/2017
4284343825,01/01/2012,06/30/2012,4110,WILLIAM,K,THOMPSON,CHIC INV CONF,1064.00,04/26/2012,AIR,DELTA,800972066,MORGAN KEEGAN & CO. INC,09/27/2012
584701471,10/01/2017,12/31/2017,16202,STACEY,,KODAK,ADMINISTRATIVE,300.00,11/02/2017,HOTEL,STARWOOD,1784603775,"JCDECAUX AIRPORT CHICAGO, LLC",01/12/2018
2995977583,10/01/2014,12/31/2014,5861,THOMAS,S,MOORE,FILING FEE,1025.00,11/07/2014,FILING FEE,CITY OF CHICAGO,406410859,"3951 N SOUTHPORT, LLC",01/12/2015
1140457096,07/01/2015,09/30/2015,6403,BILL,,MCMANUS,DEFEAT PROPOSED TAX,68000.00,09/25/2015,"PUBLIC EDUCATION, ADVERTISING, AND PUBLICATIONS","GODDARD GUNSTER, 701 8TH ST NW #400, WASHINGTON DC, 20001, PUBLIC RELATIONS FIRM",481326372,AMERICAN BEVERAGE ASSOCIATION,10/20/2015
3772664334,01/01/2019,03/31/2019,16801,YUHONG,A,ZHANG,LOBBYIST REGISTRATION,350.00,01/16/2019,LOBBYIST REGISTRATION FEE,CITY OF CHICAGO,2148425495,AMERICAN AIRLINES,04/16/2019
1407664011,04/01/2013,06/30/2013,5825,JONATHAN,D,PERMAN,LEGISLATIVE ACTION,1250.00,05/31/2013,LOBBYING,"THE PERMAN GROUP, 1904 WEST NEWPORT AVE., CHICAGO, IL 60657, PUBLIC AFFAIRS",1386010297,AMERICAN PROGRESSIVE BAG ALLIANCE,07/16/2013
2927993828,10/01/2013,12/31/2013,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,2770.54,11/14/2013,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",01/21/2014
422334164,04/01/2013,06/30/2013,7202,TOM,,MCDONALD,MEETING WITH MAYOR'S OFFICE CONCERNING PROPOSED ORDINANCE,903.80,04/23/2013,TRAVEL,UNITED AIRLINES,946270665,COLGATE-PALMOLIVE,06/25/2013
79184239,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,02/09/2016,FILING FEE,CITY OF CHICAGO,2326999749,LIONSTONE LLC SERIES 2019,10/17/2016
1186171198,10/01/2014,12/31/2014,3959,B. JOHN,,BISIO,SITING OF NEW STORES AND REPUTATION ADVOCACY,25000.00,12/03/2014,PUBLIC AFFAIRS/GRASSROOTS RETAINER,"SERAFIN & ASSOCIATES, INC. 409 WEST HURON STREET, SUITE 600, CHICAGO, IL 60654--COMMUNICATIONS FIRM",1258484110,"WAL-MART STORES, INC.",01/19/2015
3223845103,07/01/2017,09/30/2017,15701,DRUE,,DUNCAN,CHICAGO DRUG PRICING TRANSPARENCY ORDINANCE,350.00,08/29/2017,MEETING WITH COUNCILMEMBERS/ALDERMEN,"SOUTHWEST AIRLINES, 2702 LOVE FIELD, DALLAS, TX, AIRLINE",2713164560,PFIZER INC.,10/18/2017
2967121144,10/01/2017,12/31/2017,5861,THOMAS,S,MOORE,VARIANCE,525.00,11/21/2017,FILING FEE,CITY OF CHICAGO,4047985355,"NOWAK, JOE",12/20/2017
2236715293,10/01/2016,12/31/2016,15461,MICHAEL,,BARTOLOTTA,ADMINISTRATIVE / MEETING WITH ALDERMAN.,874.81,10/11/2016,FLIGHT,"UNITED AIRLINES, INC., 233 S. WACKER DRIVE, CHICAGO, IL 60606. AIRLINE.",709492975,CITIGROUP GLOBAL MARKETS INC.,01/20/2017
2184525061,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,VARIANCE AND SPECIAL USE,1550.00,06/22/2016,F,CITY OF CHICAGO,3801699962,GXSR LLC,01/12/2017
3021625264,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,10/19/2016,FILING FEE,CITY OF CHICAGO,3862943868,CLOUD PROPERTY MANAGEMENT LLC,01/16/2017
4140449727,07/01/2014,09/30/2014,5861,THOMAS,S,MOORE,ZONING,1025.00,08/21/2014,FILING FEE,CITY OF CHICAGO,910781187,"CALLAGHAN, BERNARD",01/12/2015
2315749953,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,03/18/2016,FILING FEE,CITY OF CHICAGO,2590796707,"NGUYEN, TONY",10/17/2016
2544598596,10/01/2013,12/31/2013,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,2572.37,10/02/2013,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",01/21/2014
3382730089,07/01/2014,09/30/2014,5361,JAY,,BEASLEY,PROMOTE CONSTELLATION ENERGY AND ITS BUSINESS PLANS FOR CHICAGO.,585.10,09/09/2014,AIRFARE,UNITED AIRLINES,2937688769,CONSTELLATION ENERGY GROUP,10/17/2014
2392143988,04/01/2015,06/30/2015,6164,GABRIELLE,,BRUSSEL,IMPLEMENTATION OF THE CITY DIGITAL NETWORK,1408.76,06/24/2015,TRAVEL TO/FROM CHICAGO FOR CITY DIGITAL NETWORK,"DELTA, VIRGIN HOTELS, ROAST, AIRPORT CONCESSION FOOD, TAXIS, ETC.",2349450331,"INTERSTATE JCDECAUX, LLC",07/06/2015
3630066021,01/01/2012,06/30/2012,3933,STEPHEN,G,SCOFES,N/A,1892.55,02/11/2012,TRAVEL REIMBURSEMENT,ALCATEL-LUCENT,3676895339,GENESYS (FKA ALCATEL-LUCENT,10/15/2012
2602441157,10/01/2014,12/31/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,550.59,10/09/2014,CDN SALES STRATEGY,"LOIS SCOTT, COLLEEN STONE, LUCIEN CARTER",2349450331,"INTERSTATE JCDECAUX, LLC",12/22/2014
2321891053,01/01/2015,03/31/2015,5861,THOMAS,S,MOORE,FILING FEE,500.00,01/30/2015,FILING FEE,CITY OF CHICAGO,1631689551,HIBERNIAN DEVELOPMENT,11/30/2015
3490625484,04/01/2014,06/30/2014,4110,WILLIAM,K,THOMPSON,MEETING,354.00,05/29/2014,FLIGHT,SOUTHWEST AIRLINES,2983643587,RAYMOND JAMES,07/22/2014
589728527,07/01/2013,09/30/2013,6227,BLAKE,,CUSTER,MARKET RIDE ALTERNATE SITE RESEARCH AND EVALUATION,540.00,09/24/2013,LODGING,B. CUUSTER - CDN PROJECT IMPLEMENTATION,309905940,"INTERSTATE JC DECAUX, LLC",10/21/2013
3064809743,07/01/2019,09/30/2019,24221,KELLY,,EICKENHORST,REGISTRATION,350.00,09/03/2019,LOBBYIST FILING,CITY OF CHICAGO,2148425495,AMERICAN AIRLINES,10/21/2019
374194973,04/01/2013,06/30/2013,5861,THOMAS,S,MOORE,CITY OF CHICAGO,525.00,04/12/2013,FILING FEE,CITY OF CHICAGO,3833522775,"SARAT, EWA",08/26/2013
621710574,07/01/2019,09/30/2019,4110,WILLIAM,K,THOMPSON,FLIGHT TO CONFERENCE,259.98,09/19/2019,CONFERENCE ATTENDANCE,SOUTHWEST AIRLINES,152708578,"RAYMOND JAMES & ASSOC., INC.",10/10/2019
3844013538,04/01/2019,06/30/2019,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,05/31/2019,FILING FEE,CITY OF CHICAGO,3932489859,"KOVAL, INC.",12/30/2019
676397231,01/01/2013,03/31/2013,5361,JAY,,BEASLEY,MATTERS AFFECTING GAS PROCUREMENT,753.07,02/13/2013,PRINTING AND PREPARATION OF MATERIALS FOR PRESENTATION TO CHICAGO HOUSING AUTHORITY,"FEDEX OFFICE, CHICAGO IL",385430598,CONSTELLATION,04/19/2013
430339523,04/01/2014,06/30/2014,7003,KEN,,DUNKIN,ADMIN.,280.00,06/15/2014,"TRAVEL, GAS","MILEAGE, GAS",3709197333,SR HAC,07/23/2014
2672904204,04/01/2018,06/30/2018,16202,STACEY,,KODAK,ADMINSTRATION OF CONTRACT,300.00,04/11/2018,TRAVEL FROM MEETING,UNITED AIRLINES,1329016318,"JCDECAUX AIRPORT CHICAGO, LLC",07/13/2018
2191740126,04/01/2017,06/30/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,06/19/2017,FILING FEE,CITY OF CHICAGO,592935150,YICK CHIU,12/13/2017
3965263676,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,FILING FEE,525.00,11/02/2015,FILING FEE,CITY OF CHICAGO,3141333995,"35 S ABERDEEN, LLC",01/08/2016
888470182,04/01/2018,06/30/2018,14042,TRACEY,,HESTER,LOADING ZONE,379.00,04/20/2018,AIRFARE,DELTA AIRLINES,329021446,TARGET CORPORATION,07/16/2018
1042114770,04/01/2018,06/30/2018,5861,THOMAS,S,MOORE,ZONING CHANGE,1050.00,05/14/2018,FILING FEE,CITY OF CHICAGO,2358919474,"PAPCIAK, TOM",10/05/2018
2885809700,01/01/2012,06/30/2012,4035,RICHARD,E,KOLMAN,ADMINISTRATIVE,565.73,05/07/2012,AIRFARE,CITY OF CHICAGO,1083337522,US BANK MUNICIPAL SECURITIES GROUP,09/27/2012
2032355449,04/01/2014,06/30/2014,5825,JONATHAN,D,PERMAN,DEFEAT PROPOSED ORDINANCE,1250.00,05/31/2014,LOBBYING,"AMERICAN PROGRESSIVE BAG ALLIANCE, 1667 K STREET, SUITE 1000, WASHINGTON, D.C. 20006",1386010297,AMERICAN PROGRESSIVE BAG ALLIANCE,07/11/2014
1672292170,04/01/2014,06/30/2014,3959,B. JOHN,,BISIO,PROMOTE WAL-MART IN CHICAGO,1155.86,06/24/2014,AIRFARE,AMERICAN AIRLINES,1258484110,"WAL-MART STORES, INC.",07/16/2014
591484417,07/01/2015,09/30/2015,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,500.24,07/09/2015,BRT PROJECT REVIEW,"CDOT (KEVIN O'MALLEY), FINANCE (SCOTT YONOVER, TOM STEVENS)",2283792399,"JCDECAUX NORTH AMERICA, INC",10/05/2015
1356948814,01/01/2014,03/31/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,1111.67,03/17/2014,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",321705281,"INTERSTATE JCDECAUX, LLC",04/20/2014
2982526894,04/01/2014,06/30/2014,4094,DANIELLE,,CASSEL,STATE LIQUOR LICENSE,500.00,06/25/2014,STATE LIQUOR LICENSE FEE,"STATE OF ILLINOIS, THOMPSON CENTER",1974403583,LAKE PARK ENTERTAINMENT LLC,11/25/2014
2975245639,04/01/2013,06/30/2013,3949,KANA,,WIBBENMEYER,"ZONING CHANGE, ZBA APPROVAL, PLAN COMMISSION APPROVAL, CTA SUBLEASE",6649.00,06/30/2013,LEGAL FEES,"SNR DENTON, 233 S WACKER DR.  STE. 8700  CHICAGO IL  60606",3429340646,LOYOLA UNIVERSITY CHICAGO,07/22/2013
3805331478,01/01/2012,06/30/2012,3972,ANNA,,KIMSEY,N/A,350.00,02/02/2012,LOBYIST REGISTRATION FEE,BOARD OF ETHICS,922028707,"ROSETTA STONE, INC",11/08/2012
2788813646,10/01/2014,12/31/2014,10222,MARILYN,,BUSH,PROCUREMENT OF FINANCIAL SERVICES,415.39,10/07/2014,TRAVEL EXPENSES,N/A,1497249256,BANK OF AMERICA NA,01/14/2015
4293434560,04/01/2014,06/30/2014,4001,BERNARD,,PARISOT,FLIGHT,1204.54,05/15/2014,MEETING WITH LOIS SCOTT,CHICAGO MAJOR'S OFFICE,2283792399,"JCDECAUX NORTH AMERICA, INC",07/17/2014
1418487092,07/01/2018,09/30/2018,17201,THOMAS,,RAINES,ASSISTANCE ON PROJECT,10000.00,08/13/2018,CONSULTANT,"SIERRA MADRE, INC. 1311 W. ERIE, CHICAGO, IL 60642",1671756863,"REFINERY 29, INC.",10/08/2018
3058961934,01/01/2019,03/31/2019,5861,THOMAS,S,MOORE,FILING FEE,1025.00,03/18/2019,ZONING MAP AMENDMENT,CITY OF CHICAGO,1217911630,"WOOLEDGE, JEFFREY",12/30/2019
2217286441,10/01/2014,12/31/2014,5861,THOMAS,S,MOORE,FILING FEE,525.00,12/05/2014,F,CITY OF CHICAGO,4236722654,PEERLESS REAL ESTATE INVESTMENTS LLC SERIES 1847-49 N HALSTED ST.,01/12/2015
29817215,10/01/2013,12/31/2013,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,2277.88,10/09/2013,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",01/21/2014
1036157869,07/01/2013,09/30/2013,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS AND DISCUSSION OF VARIOUS OUT-OF-HOME INITIATIVES,4330.39,08/21/2013,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS & DISCUSSION OF VARIOUS OUT-OF-HOME INITIAVES,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",10/21/2013
2930998927,01/01/2013,03/31/2013,5861,THOMAS,S,MOORE,FILING FEE,525.00,02/15/2013,FILING FEE,CITY OF CHICAGO,301178051,SPA SPAZIO LLC,08/26/2013
3086002044,01/01/2014,03/31/2014,9343,DAVE,,SEILER,CHANGES SOUGHT TO PROPOSED RULES RELATING TO BULK MATERIALS HANDLING.,610.30,02/05/2014,TRAVEL TO CHICAGO FOR MEETING WITH CHICAGO PUBLIC HEALTH DEPT,"KOCH INDUSTRIES, INC. COPORATE TRAVEL/WICHITA,KS/COPORATE AIRFARE & FEES.",4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",04/17/2014
2024889972,01/01/2013,03/31/2013,3959,B. JOHN,,BISIO,COMMUNITY AND ALDERMANIC OUTREACH,4895.35,02/04/2013,REIMBURSED EXPENSES FOR COMMUNITY OUTREACH ACTIVITIES,"SERAFIN & ASSOCIATES, INC 409 WEST HURON ST, STE 600, CHICAGO, IL 60654 - COMMUNICATIONS FIRM",4048551740,"WAL-MART STORES, INC.",04/18/2013
1561265878,04/01/2014,06/30/2014,6203,JOHN,,FOSTER,CITYDIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,3712.22,06/25/2014,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",07/21/2014
1550279775,10/01/2015,12/31/2015,13361,MICHAEL,,ALLEN,FILING,350.00,11/23/2015,FILING FEE FOR LOBBYING REGISTRATION,CITY OF CHICAGO,2292850241,ROSECRANCE HEALTH NETWORK,01/19/2016
1147319525,07/01/2015,09/30/2015,5861,THOMAS,S,MOORE,FILING FEE,1000.00,09/01/2015,FILING FEE,CITY OF CHICAGO,2503756508,SPYNERS PUB INC,11/30/2015
4120403247,07/01/2017,09/30/2017,15681,KEITH,,KIRVEN,TRAVEL EXPENSES TO ATTEND MEETING,275.00,07/27/2017,TO DISCUSS AGENCY'S UPCOMING FINANCIAL PLANS,"RICE FINANCIAL PRODUCT COMPANY, 55 BROAD STREET, NY, NY 10004, INVESTMENT BANKING",2956723420,RICE FINANCIAL PRODUCTS COMPANY,11/06/2017
2912842215,04/01/2013,06/30/2013,6227,BLAKE,,CUSTER,AIRLINE FLIGHT FROM MARKET,472.80,04/04/2013,CDN PROGRAM IMPLEMENTATION,CITY MEETING AND IMPLEMENTATION OF PROGRAM AND COORDINATION WITH CONSULTANTS,309905940,"INTERSTATE JC DECAUX, LLC",07/22/2013
2738567976,01/01/2018,03/31/2018,15683,KEVIN,,SCHUYLER,TRAVEL EXPENSES TO ATTEND MEETING,500.00,01/24/2018,TO DISCUSS AGENCY'S UPCOMING FINANCIAL PLANS,"FLANNER, DEPT OF FINANCE, FINANCIAL INVESTMENT BUSINESS",277489073,RICE FINANCIAL PRODUCTS COMPANY,04/20/2018
1846327953,01/01/2015,03/31/2015,4360,LEWIS,,MILLER,RED LIGHT TRAINING,500.00,01/21/2015,AIRFARE,"SOUTHWEST AIRLINES - 2702 LOVE FIELD DR��DALLAS, TX 75235",4117277579,"XEROX BUSINESS SERVICES, LLC",04/20/2015
1508110504,01/01/2018,03/31/2018,16921,STEPHEN,,JOHNSON,MEETINGS,551.78,03/28/2018,HOTEL,LANGHAM HOTEL CHICAGO,2148425495,AMERICAN AIRLINES,04/11/2018
475136949,01/01/2013,03/31/2013,4001,BERNARD,,PARISOT,ADMINISTRATIVE,594.42,03/13/2013,TRAVEL & MEALS FOR SELF,MEETING WITH MAYOR RAHM EMANUEL,711405726,J C DECAUX NA,04/22/2013
