POLE_ATTACH_ID,SIGNAL_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,POLE_ATTACH_DESCRIPTION,POLE_ATTACH_PROVIDER,CREATED_DATE,MODIFIED_DATE,INTERSECTION_QUADRANT,INSTALL_DATE,STATUS,SIGNAL_ID,ATD_LOCATION_ID,INFRASTRUCTURE_OWNER,INFRASTRUCTURE_TYPE,PROVIDER_ID
780,,30.48081,-97.7712,9801 1/2 SPECTRUM DRIVE,AT&T,07/18/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 13
781,,30.48085,-97.77053,9703 1/2 SPECTRUM DR,AT&T,07/18/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 14
782,,30.48088,-97.76987,9617 1/2 SPECTRUM DR,AT&T,07/18/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 15
783,,30.48093,-97.76921,9601 1/2 SPECTRUM DR,AT&T,07/18/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 16
784,,30.48101,-97.76855,9523 1/2 SPECTRUM DR,AT&T,07/18/2019,09/26/2019,N/A,,OCCUPIED,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 17
785,,30.4812,-97.76792,9511 1/2 SPECTRUM DR,AT&T,07/18/2019,09/26/2019,N/A,,OCCUPIED,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 18
786,,30.48138,-97.76752,9503 1/2 SPECTRUM DR,AT&T,07/18/2019,09/26/2019,N/A,,OCCUPIED,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 19
787,,30.27825,-97.74039,1600 Congress Avenue,AT&T,07/18/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-014775,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_63
788,,30.19155,-97.73089,5808 Teri Road,AT&T,07/18/2019,11/22/2019,N/A,,UNDER_REVIEW,0,LOC19-014780,Carrier,,CRAN_RSTX_AUSAD_18358_64
789,,30.19645,-97.73493,4903 Crest Oak Road,AT&T,07/18/2019,01/16/2020,N/A,,UNDER_REVIEW,0,LOC19-014785,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_66
790,,30.19499,-97.74264,5203 1/2 Iron Street,AT&T,07/18/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014790,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_68
791,,30.27634,-97.74463,410-1/2 W 13TH STREET,VERIZON,07/25/2019,11/15/2019,N/A,,OCCUPIED,0,LOC19-014805,AE,Steel Utility Pole,AUSDT 95 SC
792,,30.26804,-97.75021,617-1/2 W 4TH STREET,VERIZON,07/25/2019,11/15/2019,N/A,,OCCUPIED,0,LOC19-014810,AE,Steel Utility Pole,AUSDT 76 SC
793,,30.22825,-97.70396,6108 CADDIE ST,VERIZON,07/25/2019,08/06/2019,N/A,,UNDER_REVIEW,0,LOC19-014815,AE,Wood Utility Pole,TX_AUS_PLEASANTVALLEY_010_B
794,,30.23571,-97.72875,Burton Dr & Woodland Ave,VERIZON,07/25/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-014820,Carrier,Self Support Pole,TX_AUS_RIVERSIDE_020_1A
795,,30.26569,-97.74215,317 1/2 Brazos St,T-MOBILE,07/25/2019,10/28/2019,N/A,,UNDER_REVIEW,1010,LOC16-004940,ATD,Signal Pole,AU1044BA_81LAB-A
796,,30.27099,-97.74193,W. 9th St. & Congress Ave,T-MOBILE,07/25/2019,01/07/2020,NW,,UNDER_REVIEW,0,LOC19-014825,AE,Steel Utility Pole,AU1047BA_11LAB
797,,30.19699,-97.75298,5408 1/2 Peppertree Pkwy.,T-MOBILE,07/25/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014830,AE,Steel Utility Pole,AU1062BA_31LAB
798,,30.19431,-97.75947,4410 1/2 Magin Meadow Dr.,T-MOBILE,07/25/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014835,AE,Steel Utility Pole,AU1061BA_11LAB
799,,30.18077,-97.76237,7007 1/2 Stonleigh Pl.,T-MOBILE,07/25/2019,01/02/2020,NE,,OCCUPIED,0,LOC19-014840,AE,Steel Utility Pole,AU1061BA_41LAB
800,,30.19873,-97.75528,5316 1/2 Ponciana Dr.,T-MOBILE,07/25/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014845,AE,Steel Utility Pole,AU1061BA_51LAB
801,,30.19173,-97.78132,6800 1/2 Star Dr.,T-MOBILE,07/25/2019,01/02/2020,SW,,OCCUPIED,0,LOC19-014850,AE,Steel Utility Pole,AU1063BA_11LAB
802,,30.18605,-97.75926,6504 1/2 Stonleigh Pl.,T-MOBILE,07/25/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014855,AE,Steel Utility Pole,AU1064BA_61LAB
803,,30.18066,-97.76044,6907 1/2 Bitteroot Trail,T-MOBILE,07/25/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014860,AE,Steel Utility Pole,AU1064BA_91LAB
804,,30.17922,-97.75927,4400 Block of Magin Meadow Dr. – North side,T-MOBILE,07/25/2019,07/25/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014865,AE,Steel Utility Pole,AU1065BA_11LAB
805,,30.31644,-97.71085,908 1/2 E 55th 1/2 St.,T-MOBILE,07/25/2019,01/03/2020,N/A,,OCCUPIED,0,LOC19-014870,AE,Wood Utility Pole,AU1072BA_61LAB
806,,30.32924,-97.70015,7003 1/2 Carver St,AT&T,07/30/2019,01/16/2020,N/A,,UNDER_REVIEW,0,LOC19-014875,AE,Wood Utility Pole,CRAN_RSTX_AUSAE_25873-1
807,,30.36499,-97.69653,809 1/2 Rutland Dr,AT&T,07/30/2019,12/23/2019,N/A,,OCCUPIED,0,LOC19-014880,AE,Wood Utility Pole,CRAN_RSTX_AUSAE-25873-13
808,,30.37068,-97.69992,9949 1/2 Quail Blvd,AT&T,07/30/2019,07/30/2019,N/A,,UNDER_REVIEW,0,LOC19-014885,AE,Steel Utility Pole,CRAN_RSTX_AUSAE-25873-15
809,,30.3379,-97.71446,600 1/2 W St Johns Ave,AT&T,07/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014890,AE,Steel Utility Pole,CRAN_RSTX_AUSAE-25873-3
810,,30.34353,-97.71391,706 1/2 Morrow St,T-MOBILE,07/30/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014895,AE,Wood Utility Pole,AU1033BA_91LAB
811,,30.34395,-97.70213,8017 Gessner Dr,AT&T,08/02/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014910,AE,Steel Utility Pole,CRAN_RSTX_AUSAE_25873-4
812,,30.20276,-97.77134,412 1/2 E Stassney Ln.,T-MOBILE,08/02/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014915,Carrier,Self Support Pole,AU1061BA_91LAB
813,,30.19154,-97.76578,6404 1/2 Bluff Springs Rd.,T-MOBILE,08/02/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014920,AE,Wood Utility Pole,AU1062BA_81LAB
814,,30.33004,-97.6913,1304 1/2 McKie Dr.,T-MOBILE,08/02/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014925,AE,Wood Utility Pole,AU1074BA_11LAB
815,,30.3757,-97.69117,813 1/2 Mc Phaul St,T-MOBILE,08/02/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014930,AE,Wood Utility Pole,AU1035BA_91LAB
816,,30.20078,-97.75063,2201 1/2 Teri Rd.,T-MOBILE,08/02/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014935,Carrier,Self Support Pole,AU1062BA_61LAB
817,,30.3256,-97.70229,1010 1/2 La Posada Dr,T-MOBILE,08/02/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014940,AE,Steel Utility Pole,AU1073BA_61LAB
818,,30.34295,-97.70614,7808 1/2 Northcrest Blvd,T-MOBILE,08/02/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014945,AE,Wood Utility Pole,AU1035BA_41LAB
819,,30.3231,-97.69827,6409 1/2 Calidad Dr,T-MOBILE,08/02/2019,08/02/2019,N/A,,UNDER_REVIEW,0,LOC19-014950,Carrier,Carrier Pole,AU1073BA_11LAB
820,,30.23302,-97.72444,2500 Willow Hill Dr,VERIZON,08/06/2019,08/06/2019,N/A,,UNDER_REVIEW,0,LOC19-014960,Carrier,,TX_AUS_RIVERSIDE_022_B
821,,30.2355,-97.70156,6000 Club Terrace,VERIZON,08/06/2019,08/06/2019,N/A,,UNDER_REVIEW,0,LOC19-014965,AE,Wood Utility Pole,TX_AUS_PLEASANTVALLEY_005
822,,30.23066,-97.69992,6215 Carnation Terrace,VERIZON,08/06/2019,11/15/2019,N/A,,OCCUPIED,0,LOC19-014970,AE,Wood Utility Pole,TX_AUS_PLEASANTVALLEY_008-A
823,,30.23023,-97.73076,2222 E Oltorf St,VERIZON,08/06/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014975,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_025
824,,30.2646,-97.76095,1622 1/2 Toomey Rd,AT&T,08/16/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-014995,Carrier,Carrier Pole,CRAN_RSTX_019_14806519
825,,30.23106,-97.72939,2303 1/2 Anken Dr,AT&T,08/16/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-015000,AE,Wood Utility Pole,28351_34
826,,30.26289,-97.76244,1628-1/2 BARTON SPRINGS ROAD,AT&T,08/16/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-015005,AE,Steel Utility Pole,CRAN_RSTX_0001_014_1
827,,30.3575,-97.74793,3400-3465 GREYSTONE DRIVE,VERIZON,08/16/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-015010,AE,Steel Utility Pole,TX_AUS_WOODCREEK_005_B
828,,30.23689,-97.73397,1722 DEERFIELD DRIVE,VERIZON,08/16/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-015015,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_015_B
829,,30.23916,-97.73253,1801 MATAGORDA STREET,VERIZON,08/16/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-015020,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_012_C
830,,30.24067,-97.73155,1514 PARKER LANE,VERIZON,08/16/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-015025,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_011_B
831,,30.3598,-97.70255,8906 LITTLE WALNUT PARKWAY,VERIZON,08/16/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-015030,AE,Wood Utility Pole,TX_AUS_NLAMARW_033_B
832,,30.36392,-97.69672,9422 N LAMAR BOULEVARD,VERIZON,08/16/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-015035,AE,Wood Utility Pole,TX_AUS_NLAMARW_025_C
833,,30.37007,-97.7012,9971 QUAIL BOULEVARD,T-MOBILE,08/16/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-015040,AE,Wood Utility Pole,TX_AUS_NLAMARW_021_B
834,,30.2292,-97.71916,2236 1/2 Cromwell Circle,T-MOBILE,09/04/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-015055,AE,Steel Utility Pole,AU1082BA_51LAB
836,,30.26573,-97.73618,511 1/2 Sabine St,T-MOBILE,09/04/2019,09/04/2019,N/A,,UNDER_REVIEW,0,LOC19-015065,AE,Wood Utility Pole,AU1045BA_21LAB
837,,30.36101,-97.69771,704 1/2 Cooper Dr,T-MOBILE,09/04/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-015070,AE,Wood Utility Pole,AU1031BA_31LAB
838,,30.36397,-97.69853,834 1/2 Rundberg Ln,T-MOBILE,09/04/2019,09/04/2019,N/A,,UNDER_REVIEW,0,LOC19-015075,AE,Wood Utility Pole,AU1032BA_51LAB
839,,30.37429,-97.69127,817 1/2 Meadows Dr,T-MOBILE,09/04/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-015080,AE,Wood Utility Pole,AU1032BA_31LAB
840,,30.37284,-97.68656,10513 1/2 Turner Dr,T-MOBILE,09/04/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-015085,AE,Wood Utility Pole,AU1033BA_31LAB
841,,30.34231,-97.70648,204 1/2 Northcrest Cir,T-MOBILE,09/04/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-015090,AE,Wood Utility Pole,AU1035BA_21LAB
842,,30.36678,-97.70038,947 1/2 Rutland Dr,T-MOBILE,09/04/2019,09/04/2019,N/A,,UNDER_REVIEW,0,LOC19-015095,AE,Wood Utility Pole,AU1031BA_91LAB
843,,30.21257,-97.75262,1609 1/2 E St. Elmo Rd,T-MOBILE,09/12/2019,09/12/2019,N/A,,UNDER_REVIEW,0,LOC19-015105,Carrier,Carrier Pole,AU1065BA_31LAB
844,,30.18769,-97.7682,6706 1/2 Bluff Springs Rd,T-MOBILE,09/12/2019,09/12/2019,N/A,,UNDER_REVIEW,0,LOC19-015110,AE,Wood Utility Pole,AU1062BA_91LAB
845,,30.33097,-97.69495,7311 1/2 Meador Ave.,T-MOBILE,09/12/2019,09/12/2019,N/A,,UNDER_REVIEW,0,LOC19-015115,AE,Wood Utility Pole,AU1072BA_71LAB
846,,30.19537,-97.726,416 1/2 North Bluff Dr.,T-MOBILE,09/12/2019,09/12/2019,N/A,,UNDER_REVIEW,0,LOC19-015120,Carrier,Carrier Pole,AU1065BA_51LAB
848,,30.35387,-97.71026,8426 Bangor Bend ,T-MOBILE,09/26/2019,09/26/2019,N/A,,OCCUPIED,0,LOC19-015165,AE,Wood Utility Pole,AU1034BA_31LAB
849,,30.20208,-97.75475,5100 1/2 Freidrich Ln.,T-MOBILE,10/09/2019,10/09/2019,N/A,,UNDER_REVIEW,0,LOC19-015185,AE,Wood Utility Pole,AU1063BA_61LAB
850,,30.19268,-97.75027,2500 1/2 Palo Verde Dr.,T-MOBILE,10/09/2019,10/09/2019,N/A,,UNDER_REVIEW,0,LOC19-015190,AE,Steel Utility Pole,AU1062BA_21LAB
851,,30.19498,-97.75294,5600 1/2 Peppertree Pkwy,T-MOBILE,10/09/2019,10/09/2019,N/A,,UNDER_REVIEW,0,LOC19-015195,AE,Steel Utility Pole,AU1062BA_41LAB
852,,30.36959,-97.69351,10010 N Lamar Blvd,VERIZON,10/28/2019,10/28/2019,N/A,,UNDER_REVIEW,0,LOC19-015215,AE,Wood Utility Pole,TX_AUS_NLAMARW_018_1A
853,,30.37809,-97.68839,10901 N LAMAR BOULEVARD,VERIZON,10/28/2019,10/28/2019,N/A,,UNDER_REVIEW,0,LOC19-015220,AE,Wood Utility Pole,TX_AUS_NLAMARW_006_C
854,,30.37947,-97.69636,10610 PLAINS TRAIL,VERIZON,10/28/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015225,AE,Wood Utility Pole,TX_AUS_NLAMARW_004_1A
855,,30.36736,-97.71307,1614 1/ 2 Colony Creek Dr,VERIZON,10/28/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015230,AE,Steel Utility Pole,TX_AUS_METRICRUNDBERG_011
856,,30.37558,-97.70594,9913 1/2 Oak Hollow Dr,VERIZON,11/15/2019,11/15/2019,N/A,,OCCUPIED,0,LOC19-015285,AE,Steel Utility Pole,TX_AUS_METRIC_MEARNS_011
857,,30.36012,-97.70542,1001-1/2 PAYTON GIN ROAD,AT&T,11/22/2019,11/22/2019,N/A,,UNDER_REVIEW,0,LOC19-015295,Foreign,Foreign Pole,CRAN_RSTX_AUSAE-25873-009
858,,30.32717,-97.71667,104 1/2 Denson Dr,AT&T,11/22/2019,11/22/2019,N/A,,UNDER_REVIEW,0,LOC19-015300,AE,Wood Utility Pole,CRAN_RSTX_AUSAE-25873-008
859,,30.27816,-97.75395,1201 1/2 Windsor Rd,AT&T,11/22/2019,11/22/2019,N/A,,UNDER_REVIEW,0,LOC19-015305,Foreign,Foreign Pole,CRAN_RSTX_AustC_007B
860,,30.21815,-97.70774,2515 1/2 Montopolis Dr,AT&T,11/22/2019,11/22/2019,N/A,,UNDER_REVIEW,0,LOC19-015310,AE,Wood Utility Pole,CRAN_RSTX_AUSAD-18358-031
861,,30.38324,-97.7076,10602 1/2 Topperwein Dr,VERIZON,11/22/2019,11/22/2019,N/A,,UNDER_REVIEW,0,LOC19-015315,AE,Steel Utility Pole,TX_AUS_METRIC_MEARNS_005
862,,30.37292,-97.70826,9701 1/2 Mountain Quail Rd,VERIZON,11/22/2019,02/07/2020,NE,,OCCUPIED,0,LOC19-015325,AE,Steel Utility Pole,TX_AUS_METRIC_MEARNS_012
863,,30.38271,-97.71073,10418 1/2 Little Pebbles Dr,VERIZON,11/22/2019,02/07/2020,SW,,OCCUPIED,0,LOC19-015330,AE,Steel Utility Pole,TX_AUS_METRIC_MEARNS_006
864,,30.37713,-97.70992,10005 1/2 Quail Valley Blvd,VERIZON,11/22/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015335,AE,Steel Utility Pole,TX_AUS_METRIC_MEARNS_010
865,,30.38049,-97.70526,10409 1/2 Quail Ridge Dr,VERIZON,11/22/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015340,AE,Steel Utility Pole,TX_AUS_METRIC_MEARNS_008
866,,30.36829,-97.71443,9055 1/2 Galewood Dr,VERIZON,11/22/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015345,AE,Steel Utility Pole,TX_AUS_METRICRUNDBERG_010
867,,30.36991,-97.71686,9103 1/2 Northgate Blvd,VERIZON,11/22/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015350,AE,Steel Utility Pole,TX_AUS_METRICRUNDBERG_009
869,,30.36655,-97.71135,1508-1/2 COLONY CREEK DRIVE,VERIZON,11/22/2019,02/07/2020,NW,,OCCUPIED,0,LOC19-015360,AE,Steel Utility Pole,TX_AUS_METRICRUNDBERG_012
870,,30.37026,-97.69015,402-1/2 MASTERSON PASS,VERIZON,11/22/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015365,AE,Steel Utility Pole,TX_AUS_NLAMARE_013
871,,30.36665,-97.6848,10112-1/2 DIAMONDBACK TRAIL,VERIZON,11/22/2019,11/22/2019,SE,,UNDER_REVIEW,0,LOC19-015370,AE,Steel Utility Pole,TX_AUS_NLAMARE_014
872,,30.36704,-97.68713,300-1/2 HICKOK COURT,VERIZON,11/22/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015375,AE,Steel Utility Pole,TX_AUS_NLAMARE_015
873,,30.28838,-97.74224,2415 1/2 San Antonio St,AT&T,12/11/2019,12/11/2019,N/A,,UNDER_REVIEW,0,LOC19-015405,AE,Wood Utility Pole,CRAN_RSTX_AUSAD-18358-027
874,,30.32556,-97.70395,934-1/2 LA POSADA DRIVE,VERIZON,12/11/2019,12/11/2019,N/A,,UNDER_REVIEW,0,LOC19-015410,AE,Steel Utility Pole,TX_AUS_STJOHN_018
875,,30.32641,-97.7019,1010-1/2 CAMINO LA COSTA,VERIZON,12/11/2019,12/11/2019,N/A,,UNDER_REVIEW,0,LOC19-015415,AE,Steel Utility Pole,TX_AUS_STJOHN_016
876,,30.36396,-97.68841,311-1/2 E PHEASANT DRIVE,VERIZON,12/11/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015420,AE,Steel Utility Pole,TX_AUS_NLAMARE_018
877,,30.33952,-97.73766,2100 1/2 Payne Ave,VERIZON,12/13/2019,12/13/2019,N/A,,UNDER_REVIEW,0,LOC19-015425,AE,Wood Utility Pole,TX_AUS_JUSTIN_KOENIG_005
878,,30.34041,-97.72982,1511 1/2 Choquette Dr,VERIZON,12/13/2019,12/13/2019,N/A,,UNDER_REVIEW,0,LOC19-015430,AE,Wood Utility Pole,TX_AUS_JUSTIN_KOENIG_003
879,,30.34181,-97.73604,2002 1/2 Burbank St,VERIZON,12/13/2019,12/13/2019,N/A,,UNDER_REVIEW,0,LOC19-015435,AE,Wood Utility Pole,TX_AUS_JUSTIN_KOENIG_002
880,,30.23736,-97.7172,1515 WICKERSHAM LANE,VERIZON,12/13/2019,12/13/2019,N/A,,UNDER_REVIEW,0,LOC19-015440,AE,Steel Utility Pole,TX_AUS_PLEASANTVALLEY_001_B
881,,30.22778,-97.72776,2502 E OLTORF STREET,VERIZON,12/17/2019,12/17/2019,N/A,,UNDER_REVIEW,0,LOC19-015450,Carrier,Self Support Pole,TX_AUS_RIVERSIDE_027
882,,30.31474,-97.69915,1402 1/2 NORTHRIDGE DR,VERIZON,12/17/2019,12/17/2019,N/A,,UNDER_REVIEW,0,LOC19-015455,AE,Wood Utility Pole,TX_AUS_CAMERON_005
883,,30.31346,-97.69649,1500 1/2 NORTHRIDGE DR,VERIZON,12/17/2019,12/17/2019,N/A,,UNDER_REVIEW,0,LOC19-015460,AE,Wood Utility Pole,TX_AUS_CAMERON_006
884,,30.31177,-97.70101,5601 1/2 NASSAU DR,VERIZON,12/17/2019,12/17/2019,N/A,,UNDER_REVIEW,0,LOC19-015465,AE,Wood Utility Pole,TX_AUS_CAMERON_010
885,,30.31684,-97.69623,1414 1/2 BERKSHIRE DR,VERIZON,12/17/2019,01/16/2020,SW,,UNDER_REVIEW,0,LOC19-015470,AE,Wood Utility Pole,TX_AUS_CAMERON_004
886,,30.29099,-97.72682,910-1/2 RED RIVER STREET,AT&T,12/17/2019,12/17/2019,N/A,,UNDER_REVIEW,0,LOC19-015475,AE,Wood Utility Pole,CRAN_RSTX_AUSTC_053A
887,,30.36996,-97.71228,9219-1/2 MEADOW VALE,VERIZON,12/18/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015480,AE,Steel Utility Pole,TX_AUS_METRICRUNDBERG_006
888,,30.37312,-97.71254,1630-1/2 RUTLAND DRIVE,VERIZON,12/18/2019,12/18/2019,N/A,,UNDER_REVIEW,0,LOC19-015485,AE,Steel Utility Pole,TX_AUS_METRICRUNDBERG_005
889,,30.32404,-97.69791,1118-1/2 CAMINO LA COSTA,VERIZON,12/18/2019,12/18/2019,N/A,,UNDER_REVIEW,0,LOC19-015490,AE,Steel Utility Pole,TX_AUS_STJOHN_017
890,,30.33236,-97.7034,807-1/2 E ST JOHNS AVENUE,VERIZON,12/18/2019,12/19/2019,N/A,,UNDER_REVIEW,0,LOC19-015495,Carrier,Self Support Pole,TX_AUS_STJOHN_007
891,,30.3616,-97.747203,7718 WOOD HOLLOW DR,VERIZON,12/18/2019,12/18/2019,N/A,,UNDER_REVIEW,0,LOC19-015500,AE,Steel Utility Pole,TX_AUS_WOODCREEK_002_C
892,,30.36878,-97.7098,9307-1/2 HUNTERS TRACE,VERIZON,12/19/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-015505,Carrier,Self Support Pole,TX_AUS_METRICRUNDBERG_007
893,,30.36286,-97.70172,1009 QUAIL PARK DRIVE,VERIZON,12/19/2019,12/19/2019,N/A,,UNDER_REVIEW,0,LOC19-015510,AE,Steel Utility Pole,TX_AUS_NLAMARW_029
895,,30.36591,-97.68805,9908 1/2 ORIOLE DR,T-MOBILE,12/20/2019,12/20/2019,N/A,,UNDER_REVIEW,0,LOC19-015520,Carrier,,AU1036BA_11LAB-A
896,,30.2809,-97.74281,412 W 18th St,AT&T,12/23/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-015525,AE,Wood Utility Pole,CRAN_RSTX_AUSAD-18358-061
897,,30.25867,-97.71816,428 1/2 Matamoros St,AT&T,12/23/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-015530,AE,Wood Utility Pole,CRAN_RSTX_AUSAD-18358-044-A
898,,30.33707,-97.68359,8106 1/2 Cameron Rd,AT&T,12/23/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-015535,Carrier,Self Support Pole,CRAN_RSTX_AUSAE_25873-6-A
899,,30.37853,-97.6799,200-1/2 E BRAKER LANE,VERIZON,12/23/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-015540,Carrier,Self Support Pole,TX_AUS_NLAMARE_002
900,,30.34371,-97.71432,702-1/2 MORROW STREET,VERIZON,12/23/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-015545,Carrier,Self Support Pole,TX_AUS_CRESTVIEWEAST_002
901,,30.36745,-97.70608,9411 PARKFIELD DRIVE,VERIZON,12/23/2019,12/23/2019,NE,,UNDER_REVIEW,480,LOC16-002355,ATD,Signal Pole,TX_AUS_NLAMARW_022
902,,30.33195,-97.73517,1613 1/2 ULLRICH AVE,VERIZON,12/23/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-015555,AE,Wood Utility Pole,TX_AUS_BRENTWOOD_001
903,,30.32932,-97.73356,"1411 1/2 THECKLA TERR,",VERIZON,12/23/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-015560,AE,Wood Utility Pole,X_AUS_BRENTWOOD_003
904,,30.20009,-97.73468,4518-1/2 NUCKOLS CROSSING ROAD,AT&T,12/31/2019,12/31/2019,N/A,,UNDER_REVIEW,0,LOC19-015570,AE,Wood Utility Pole,CRAN_RSTX_AUSAD-18358-067
905,,30.36546,-97.69708,816 1/2 RUTLAND DR,T-MOBILE,12/31/2019,12/31/2019,N/A,,UNDER_REVIEW,0,LOC19-015575,AE,Wood Utility Pole,AU1033BA_11LAB
906,,30.36203,-97.69518,307 1/2 W RUNDBERG LN,T-MOBILE,12/31/2019,12/31/2019,N/A,,UNDER_REVIEW,0,LOC19-015580,AE,Wood Utility Pole,AU1031BA_11LAB
907,,30.2254,-97.72432,-97.72432,T-MOBILE,12/31/2019,12/31/2019,N/A,,UNDER_REVIEW,0,LOC19-015585,AE,Wood Utility Pole,AU1082BA_81LAB-A
908,,30.32572,-97.70525,903 1/2 La Posada Dr.,T-MOBILE,12/31/2019,12/31/2019,N/A,,UNDER_REVIEW,0,LOC19-015590,AE,Steel Utility Pole,AU1073BA_51LAB
909,,30.34358,-97.70264,"7926 1/2 GESSNER DR, UNIT B",T-MOBILE,12/31/2019,12/31/2019,N/A,,UNDER_REVIEW,0,LOC19-015595,AE,Wood Utility Pole,AU1034BA_61LAB
910,,30.18987,-97.74663,4703 1/2 Leatherleaf Trl,T-MOBILE,12/31/2019,12/31/2019,N/A,,UNDER_REVIEW,0,LOC19-015600,AE,Steel Utility Pole,AU1061BA_21LAB
911,,30.22852,-97.7112,2001 FARO DRIVE,VERIZON,01/02/2020,01/02/2020,N/A,,UNDER_REVIEW,0,LOC20-015610,Carrier,Self Support Pole,TX_AUS_PLEASANTVALLEY_004
912,,30.35675,-97.7068,8516 1/2 JAMESTOWN DR,T-MOBILE,01/02/2020,01/02/2020,N/A,,OCCUPIED,0,LOC20-015615,AE,Wood Utility Pole,AU1033BA_81LAB
913,,30.19896,-97.73605,5113 1/2 Maufrais Ln.,T-MOBILE,01/02/2020,01/02/2020,N/A,,OCCUPIED,0,LOC20-015620,AE,Steel Utility Pole,AU1062BA_11LAB
914,,30.36331,-97.69712,804 Rundberg Ln,T-MOBILE,01/02/2020,01/02/2020,N/A,,OCCUPIED,0,LOC20-015625,Carrier,Self Support Pole,AU1033BA_21LAB-A
915,,30.35531,-97.70879,946 Thurmond St,T-MOBILE,01/02/2020,01/02/2020,N/A,,OCCUPIED,0,LOC20-015630,AE,Wood Utility Pole,AU1033BA_61LAB
