Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Location 1
LPG,Ehrhart Propane & Oil,9787 State Route 96,0.5 mile north of Trumansburg,Trumansburg,NY,14886,,607-387-8881,E,,Public,8am-5pm M-F; call station to arrange for after hours fueling,A Cash Checks D M V,,,,,,,,,,GPS,42.549789,-76.674461,03/03/2020,33486,2020-03-03 21:13:47,P,,,,,,True,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,"(42.549788899999996, -76.6744609)"
ELEC,IMPark 302 2nd St - Tesla Destination,302  2nd St,,Brooklyn,NY,11215,,718-499-1235  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.674253,-73.985057,09/30/2019,150581,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.674253, -73.985057)"
ELEC,University at Albany - Building 25 Parking Lot,1400 Washington Ave,Tricentennial Dr and University Dr,Albany,NY,12222,,,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.688926,-73.828718,03/03/2020,123301,2020-03-03 21:13:47,P,,,04/01/2018,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,"(42.688926, -73.82871800000001)"
ELEC,TRICITYRENTALS,61 Woodlake Rd N,WOODLAKEWOODLAKE 2,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,42.681288,-73.849689,05/10/2020,51095,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.681288, -73.849689)"
ELEC,SYNAPSE EV,701 Irving Ave,CROUSE HOSP 1CROUSE HOSP 2; -CROUSE HOSP 3,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.042213,-76.137488,05/10/2020,52583,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1.5 per hour, minimum payment of $1.5, maximum payment of $10, maximum session time is 24 hours",,,,,,,,,,"(43.042213000000004, -76.137488)"
ELEC,City Parking Linc Garage - Tesla Destination,62 Northside Piers,,Brooklyn,NY,11249,,718-963-7048  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719550,-73.964130,09/30/2019,114909,2020-03-02 20:14:21,P,,,09/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.71955, -73.96413000000001)"
ELEC,NATIONAL GRID,126 South St,GLENS FALLS,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.305308,-73.649371,05/10/2020,102674,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.3053081, -73.64937059999998)"
E85,Village Mobil,88 Wolf Rd,,Albany,NY,12205,,518-458-2161,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.715671,-73.812010,05/09/2019,35822,2020-02-26 21:12:30,P,,,01/11/2008,,,,False,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,"(42.715671, -73.81201)"
ELEC,The Rose Motel - Tesla Destination,3840 State Hwy 145,,Durham,NY,12422,,518-239-8496  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.399652,-74.172565,09/30/2019,122480,2020-03-02 20:14:21,P,,,03/01/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.399652, -74.172565)"
ELEC,Staples Plaza - Tesla Supercharger,3379 Crompond Road,,Yorktown Heights,NY,10589,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.290501,-73.832487,01/31/2020,149366,2020-02-06 19:50:43,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"(41.290501, -73.832487)"
ELEC,Serafini Nissan-Volvo,3101 Vestal Pkwy E,,Vestal,NY,13850,,607-729-3511,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,42.095812,-76.003703,09/09/2019,44204,2020-01-21 18:34:38,P,,,11/30/2011,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"(42.095812, -76.003703)"
ELEC,HUDSON PRESERVE,2101 Beryl Way,BLDG 21 #4,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.733166,-73.727295,05/10/2020,143241,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.733166, -73.727295)"
ELEC,Icon Parking 1350 Avenue of the Americas - Tesla Destination,1350 6th Ave,,New York,NY,10019,,877-727-5464  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762653,-73.977846,09/30/2019,115013,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.762653, -73.977846)"
ELEC,MUNICIPAL EVSE,50-54 Park St,"PARK STREET 1; Level 1, 2nd FloorPARK STREET 2; Level 2, 3rd FloorPARK STREET 3; Level 3, 4th Floor",Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.307755,-73.644423,05/10/2020,87608,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.307755, -73.644423)"
ELEC,JATC LU237,8803 Niagara Falls Blvd,JATC LU237; Station is located in front of building off Niagara Boulevard,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.092298,-78.960956,05/10/2020,62433,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.0922984, -78.9609559)"
ELEC,Hampton Inn Garden City - Tesla Destination,1 North Ave,,Garden City,NY,11530,,516-227-2720  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.741668,-73.609459,09/30/2019,114943,2020-03-02 20:14:21,P,,,08/15/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"(40.741668, -73.609459)"
ELEC,NATIONAL GRID,8 Clarkson Ave,CLARKSON U,Potsdam,NY,13676,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.662770,-74.998241,05/10/2020,94549,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(44.662769700000005, -74.99824129999999)"
ELEC,SCHENECTADY,912 Woodlawn Dr,UPPER UNION LOT; Upper Union Street Parking Lot - In the back parking lot off Woodlawn or Dean,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.804076,-73.904336,05/10/2020,88398,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.8040761, -73.9043358)"
ELEC,Sutton Place North Garage - Tesla Destination,420 E 54th St,,New York,NY,10022,,212-752-7504  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.755679,-73.963528,09/30/2019,115131,2020-03-02 20:14:21,P,,,11/01/2018,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.755679, -73.963528)"
CNG,Clean Energy - La Guardia Airport,Marine Air Terminal - Building 37,,Flushing,NY,11371,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts OGS,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,40.770000,-73.890000,05/09/2019,63674,2020-01-21 18:34:38,P,,,06/15/2017,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,1,,,,,,,,,,,Q,3000 3600,HD,,,"(40.77, -73.89)"
ELEC,4320 Broadway-PARK-it - Tesla Destination,4320 Broadway,,Manhattan,NY,10033,,212-929-9404  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.852225,-73.934213,09/30/2019,150534,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.852225, -73.934213)"
ELEC,NATIONAL GRID,941 Washington St,SMART HOME,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.899468,-78.868659,05/10/2020,58263,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.89946810000001, -78.86865870000001)"
ELEC,GE WS - Price Chopper #191 Nisky - Right,442  Balltown Rd,,Schenectady,NY,12304,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,42.775420,-73.893228,05/10/2020,72697,2020-05-10 10:00:33,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.775420000000004, -73.8932276772)"
ELEC,Lake Riley Lodge,100 Norris Dr,,Rochester,NY,14610,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,43.141410,-77.574932,04/08/2020,123261,2020-04-08 12:29:55,P,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,"(43.141410099999895, -77.5749321999999)"
ELEC,EVPASS,143 N Washington St,"R CH-2; 3 units at lot, entry near corner of N Washington StR CH-3; 3 units at lot, entry near corner of N Washington St",Rome,NY,13440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.212913,-75.458988,05/10/2020,41859,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, minimum payment of $1",,,,,,,,,,"(43.212913, -75.458988)"
ELEC,OSSINING TOWN,Louis Engel Park (Waterfront Park) 161-185 Westerly Rd.,LOUIS ENGEL; In parking lot,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.156094,-73.869640,05/10/2020,96726,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,,"(41.1560935, -73.8696397)"
ELEC,Home2 Suites by Hilton Middletown - Tesla Destination,600 Route 211 E,,Middletown,NY,10941,,845-703-8000  877-798-3752,E,,Public,24 hours daily,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.462968,-74.368183,09/30/2019,114976,2020-03-02 20:14:21,P,,,03/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"(41.462968, -74.368183)"
ELEC,Peppermints Restaurant - Tesla Destination,4870 W Henrietta Rd,,Henrietta,NY,14467,,585-359-9169  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.055362,-77.653150,09/30/2019,114948,2020-03-02 20:14:21,P,,,11/01/2018,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,"(43.055362, -77.65315)"
ELEC,Atlantic Center - Tesla Supercharger,625 Atlantic Avenue B12,,Brooklyn,NY,11217,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.683715,-73.974337,01/31/2020,149300,2020-02-06 19:50:43,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"(40.683715, -73.974337)"
ELEC,Jim Barnard Chevrolet,7101 Buffalo Rd,,Churchville,NY,14428,,585-293-2120,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.099649,-77.897024,03/03/2020,81608,2020-03-03 21:13:47,P,,,01/01/2010,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"(43.099649, -77.897024)"
ELEC,Nissan of Yorktown Heights,3495 Old Crompond Rd,,Yorktown Heights,NY,10598,,914-737-3500,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,41.289317,-73.835547,09/09/2019,44218,2020-01-21 18:34:38,P,,,11/30/2011,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"(41.289317, -73.83554699999999)"
ELEC,ScottTech,336 Court St,,Binghamton,NY,13904,,315-214-6065,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,42.103472,-75.892293,04/08/2019,67753,2020-01-21 18:34:38,P,,,04/01/2015,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"(42.103472, -75.89229300000001)"
ELEC,WCS,55 South St,MERCH 1,Mount Vernon,NY,10550,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.907540,-73.849079,05/10/2020,118338,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.907539899999996, -73.84907890000001)"
ELEC,New Lab,19 Morris Ave,,Brooklyn,NY,11205,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.699530,-73.974315,04/08/2020,123075,2020-04-08 12:29:55,P,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"(40.699529999999996, -73.974315)"
ELEC,NATIONAL GRID,5274 Main St,"TOPSWILLIAMSVLL; Tops, next to the entrance with bottle recycling machines.",Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.962402,-78.757219,05/10/2020,99643,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.96240170000001, -78.7572193)"
ELEC,FAIRFIELD VERON,5280 Willow Pl,FAIRFIELD 1.1FAIRFIELD 1.2FAIRFIELD 1.3,Verona,NY,13478,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.117657,-75.595981,05/10/2020,153308,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.117657, -75.59598100000001)"
ELEC,City of Plattsburgh - City Hall,41 City Hall Pl,,Plattsburgh,NY,12901,,518-563-7702,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,200-9,44.699260,-73.452022,12/12/2019,143788,2020-01-21 18:34:38,LG,,,08/08/2019,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,"(44.699259999999995, -73.452022)"
ELEC,Sylvan Parking 136-33 37th Ave - Tesla Destination,136-33 37th Ave,,Flushing,NY,11354,,718-762-2729  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762206,-73.830022,09/30/2019,150586,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.762206, -73.830022)"
ELEC,Homer Recreation Department,53 S Main St,,Homer,NY,13077,,866-816-7584,E,,Public,Business hours,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,42.634650,-76.178589,04/08/2020,94843,2020-04-08 12:29:55,P,,,09/13/2017,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,"(42.63465, -76.178589)"
E85,Citgo,820 Sunrise Hwy,,Baldwin,NY,11510,,516-442-4100,E,,Public - Credit card after hours,"24 hours M, 7am-8pm T-Sat, 8am-6pm Sun",A Cash D Debit M V,,,,,,,,,,200-9,40.655928,-73.605574,04/08/2019,92020,2020-02-25 20:09:29,P,,,02/15/2018,,,,False,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,"(40.655928, -73.605574)"
ELEC,Asa Ransom House - Tesla Destination,10529 Main St,,Clarence,NY,14031,,716-759-2315  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.980201,-78.595784,09/30/2019,114924,2020-03-02 20:14:21,P,,,01/01/2016,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"(42.980201, -78.595784)"
ELEC,iPark 10 West 15th - Tesla Destination,10 W 15th,,New York,NY,10011,,212-675-0335  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.736754,-73.993789,09/30/2019,114986,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.736754, -73.993789)"
ELEC,DORSCHEL VW,3817 W Henrietta Rd,VW_408149,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.077718,-77.644172,05/10/2020,117159,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.07771760000001, -77.64417159999999)"
ELEC,FAYETTEVILLE,205 Brooklea Dr,FAYETTEVILLE; Village lot on Brooklea Drive,Fayetteville,NY,13066,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.031004,-76.012470,05/10/2020,86984,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.0310044, -76.01247020000001)"
ELEC,MUNICIPAL EVSE,39 Murray St,MURRAY STREET,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.303196,-73.648670,05/10/2020,155245,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.303196, -73.64867)"
ELEC,BEDFORDEV,321 Bedford Rd.,TOWN HALL; Bedford Town Hall - side parking lot,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.239820,-73.699073,05/10/2020,88540,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.5 per hour, maximum payment of $36, maximum session time is 24 hours",,,,,,,,,,"(41.2398198, -73.6990734)"
ELEC,ALBANY COUNTY,780 Albany Shaker Rd,NURSING HOME;  Pull into the  main entrance turn immediately to the right chargers on the right ,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.743270,-73.814908,05/10/2020,121245,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.743269899999994, -73.81490790000001)"
ELEC,ATRIUM EVCHARGE,634 Plank Rd,"PRC-EV1; Back of building, first row of parking spots.PRC-EV2; Back of building, first row of parking spots.PRC-EV3; Back of building, first row of parking spots.PRC-EV4; Back of building, first row of parking spots.",Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.866708,-73.777956,05/10/2020,152232,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,"(42.866708, -73.777956)"
ELEC,Parkright 670 W 43rd Street - Tesla Destination,670 W 43rd St,,New York,NY,10036,,212-247-7303  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762316,-74.000256,09/30/2019,115178,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"(40.762316, -74.00025600000001)"
ELEC,Rapidpark 411 W 55th Street - Tesla Destination,411 W 55th St,,New York,NY,10019,,212-265-7854  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767111,-73.987232,09/30/2019,115126,2020-03-02 20:14:21,P,,,09/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.767111, -73.98723199999999)"
ELEC,JLRWHITEPLAINS,265 east Main Street,STATION 01; Main lot,White Plains,NY,10601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.034269,-73.764702,05/10/2020,104576,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,"(41.034268700000005, -73.7647019)"
ELEC,NATIONAL GRID,1043 U.S. 9,DAVIDSONS BREW,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.343451,-73.685700,05/10/2020,100277,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.343450700000005, -73.6856995)"
ELEC,WW BMW,125 NY-59,STATION 02; Front left unit,Nanuet,NY,10954,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.107337,-74.037243,05/10/2020,120837,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $100 per additional hour, $0.24 per kWh",,,,,,,,,,"(41.107336700000005, -74.0372434)"
E85,7-Eleven,1733 Old Country Rd,,Riverhead,NY,11901,,631-722-8484,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,40.924056,-72.702553,12/12/2019,131994,2020-02-24 21:03:32,P,,,11/19/2019,,,,False,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,"(40.924056, -72.70255300000001)"
ELEC,College Plaza,15-109 Middle Country Rd,,Selden,NY,11784,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.865165,-73.051629,05/10/2020,93537,2020-05-10 09:59:31,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,,"(40.865165000000005, -73.051629)"
ELEC,Serendipity Labs Inc. - Tesla Destination,80 Theodore Fremd Ave,,Rye,NY,10580,,914-908-6770  877-798-3752,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.983031,-73.687987,09/30/2019,115231,2020-03-02 20:14:21,P,,,02/01/2015,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,"(40.983031, -73.68798699999999)"
ELEC,Bard College,11 Henderson Circle Dr,,Annandale-on-Hudson,NY,12504,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.020108,-73.907296,05/06/2020,123057,2020-05-06 17:56:57,P,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,"(42.0201084, -73.90729559999998)"
ELEC,Sylvan Gerard Garage - Tesla Destination,70-25 Yellowstone Blvd,,Forest Hills,NY,11375,,718-793-6773  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.722160,-73.849258,09/30/2019,150639,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.722159999999995, -73.84925799999999)"
