Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
524873,Finaled,11/04/2009,11/05/2009,11/05/2009,City of Gaithersburg Permit #PI-B090812,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,11/05/2009,672,,PULLMAN,PL,,GAITHERSBURG,MD,20877
524874,Issued,11/04/2009,11/05/2009,,City of Gaithersburg Permit #PI-B090813,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,UNPAID,,676,,PULLMAN,PL,,GAITHERSBURG,MD,20877
524875,Finaled,11/04/2009,11/05/2009,11/05/2009,City of Gaithersburg Permit #PI-B090814,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,UNPAID,,680,,PULLMAN,PL,,GAITHERSBURG,MD,20877
524876,Issued,11/04/2009,11/05/2009,,City of Gaithersburg Permit #PI-B090815,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,11/05/2009,684,,PULLMAN,PL,,GAITHERSBURG,MD,20877
524877,Issued,11/04/2009,11/05/2009,,City of Gaithersburg Permit #PI-B090816,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,11/05/2009,688,,PULLMAN,PL,,GAITHERSBURG,MD,20877
524878,Finaled,11/04/2009,11/05/2009,11/05/2009,City of Gaithersburg Permit #PI-B090817,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,11/05/2009,692,,PULLMAN,PL,,GAITHERSBURG,MD,20877
527159,Issued,12/08/2009,12/08/2009,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,656,,PULLMAN,PL,,GAITHERSBURG,MD,20877
527161,Issued,12/08/2009,12/08/2009,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,652,,PULLMAN,PL,,GAITHERSBURG,MD,20877
527162,Issued,12/08/2009,12/08/2009,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,668,,PULLMAN,PL,,GAITHERSBURG,MD,20877
527163,Issued,12/08/2009,12/08/2009,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,660,,PULLMAN,PL,,GAITHERSBURG,MD,20877
527164,Issued,12/08/2009,12/08/2009,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,664,,PULLMAN,PL,,GAITHERSBURG,MD,20877
527170,Finaled,12/08/2009,12/08/2009,12/08/2009,Pay Impact Tax on TH,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,12/08/2009,511,,GIRARD,ST,,GAITHERSBURG,MD,20877
527172,Finaled,12/08/2009,12/08/2009,12/08/2009,Pay Impact Tax on TH,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,12/08/2009,513,,GIRARD,ST,,GAITHERSBURG,MD,20877
527173,Finaled,12/08/2009,12/08/2009,12/08/2009,Pay Impact Tax on TH,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,515,,GIRARD,ST,,GAITHERSBURG,MD,20877
527174,Finaled,12/08/2009,12/08/2009,12/08/2009,Pay Impact Tax on TH,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,517,,GIRARD,ST,,GAITHERSBURG,MD,20877
527175,Finaled,12/08/2009,12/08/2009,12/08/2009,Pay Impact Tax on TH,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,519,,GIRARD,ST,,GAITHERSBURG,MD,20877
527176,Finaled,12/08/2009,12/08/2009,12/08/2009,Pay Impact Tax on TH,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,12/08/2009,521,,GIRARD,ST,,GAITHERSBURG,MD,20877
527177,Finaled,12/08/2009,12/08/2009,12/08/2009,Pay Impact Tax on TH,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,12/08/2009,523,,GIRARD,ST,,GAITHERSBURG,MD,20877
532057,Open,03/04/2010,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,UNPAID,,117,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532073,Issued,03/04/2010,03/04/2010,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,03/04/2010,117,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532075,Open,03/04/2010,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,03/04/2010,458,,LADY FERN,PL,,GAITHERSBURG,MD,20878
532076,Finaled,03/04/2010,03/04/2010,03/04/2010,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/04/2010,462,,LADY FERN,PL,,GAITHERSBURG,MD,20878
532078,Issued,03/04/2010,03/04/2010,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/04/2010,470,,LADY FERN,PL,,GAITHERSBURG,MD,20878
532079,Finaled,03/04/2010,03/04/2010,03/04/2010,City of Gaithersburg Permit #PI-B100085,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,03/04/2010,117,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532080,Finaled,03/04/2010,03/04/2010,03/04/2010,City of Gaithersburg Permit #PI-B100086,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/04/2010,121,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532081,Finaled,03/04/2010,03/04/2010,03/04/2010,City of Gaithersburg Permit #PI-B100087,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/04/2010,125,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532082,Finaled,03/04/2010,03/04/2010,03/04/2010,City of Gaithersburg Permit #PI-B100088,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,03/04/2010,129,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532083,Finaled,03/04/2010,03/04/2010,03/04/2010,City of Gaithersburg Permit #PI-B100089,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/04/2010,133,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532084,Finaled,03/04/2010,03/04/2010,03/04/2010,City of Gaithersburg Permit #PI-B100090,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/04/2010,137,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532085,Finaled,03/04/2010,03/04/2010,03/04/2010,City of Gaithersburg Permit #PI-B100091,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,03/04/2010,141,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
532506,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100138,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,628,,PULLMAN,PL,,GAITHERSBURG,MD,20877
532507,Open,03/10/2010,,,City of Gaithersburg Permit #PI-B100139,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,632,,PULLMAN,PL,,GAITHERSBURG,MD,20877
532508,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B1001140,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,636,,PULLMAN,PL,,GAITHERSBURG,MD,20877
532509,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B1000141,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,640,,PULLMAN,PL,,GAITHERSBURG,MD,20877
532510,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100142,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,644,,PULLMAN,PL,,GAITHERSBURG,MD,20877
532511,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100121,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,406,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532512,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100122,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,410,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532513,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100123,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/10/2010,414,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532514,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100124,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,418,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532515,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100125,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,422,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532516,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100126,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,426,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532517,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100127,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,430,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532518,Open,03/10/2010,,,City of Gaithersburg Permit #PI-B100137,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,458,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532519,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100136,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,454,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532520,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100135,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/10/2010,450,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532521,Open,03/10/2010,,,City of Gaithersburg Permit #PI-B100134,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,446,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532522,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100133,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,442,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532523,Issued,03/10/2010,03/10/2010,,City of Gaithersburg Permit #PI-B100132,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,03/10/2010,438,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
532524,Open,03/10/2010,,,City of Gaithersburg Permit #PI-B100131,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,03/10/2010,434,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
538230,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100385,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,05/18/2010,430,,LADY FERN,PL,,GAITHERSBURG,MD,20878
538231,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100386,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,05/18/2010,434,,LADY FERN,PL,,GAITHERSBURG,MD,20878
538232,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100387,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,05/18/2010,438,,LADY FERN,PL,,GAITHERSBURG,MD,20878
538233,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100388,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,05/18/2010,442,,LADY FERN,PL,,GAITHERSBURG,MD,20878
538234,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100389,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,05/18/2010,446,,LADY FERN,PL,,GAITHERSBURG,MD,20878
538235,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100390,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,05/18/2010,450,,LADY FERN,PL,,GAITHERSBURG,MD,20878
538236,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100410,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,243,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538237,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100409,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,241,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538238,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100408,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,239,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538239,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100407,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,237,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538240,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100406,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,235,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538241,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100405,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,233,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538242,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100404,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,231,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538243,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100403,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,229,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538244,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100402,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,227,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
538245,Open,05/18/2010,,,City of Gaithersburg - Permit #PI-B100401,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,05/19/2010,225,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
541955,Finaled,06/28/2010,06/28/2010,06/28/2010,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,21920.00,PAID,06/28/2010,13,,MILLS,RD,,GAITHERSBURG,MD,20877
542898,Open,07/07/2010,,,City of Gaithersburg #PI-B00574,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,9699.35,PAID,07/08/2010,113,,FOREST PRESERVE,DR,,GAITHERSBURG,MD,20878
542899,Issued,07/07/2010,07/07/2010,,City of Gaithersburg #PI-B00576,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,9699.35,PAID,07/08/2010,122,,FOREST PRESERVE,DR,,GAITHERSBURG,MD,20878
542900,Issued,07/07/2010,07/07/2010,,City of Gaithersburg #PI-B00575,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,9699.35,PAID,07/08/2010,118,,FOREST PRESERVE,DR,,GAITHERSBURG,MD,20878
545106,Open,08/02/2010,,,City of Gaithersburg impact fees: Permit No. PI-B100615,GAITHERSBURG RES. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,UNPAID,,,,,,,,,
545261,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,21950.00,PAID,08/03/2010,,,,,,,,
546729,Finaled,08/19/2010,08/19/2010,08/19/2010,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,08/19/2010,402,,LADY FERN,PL,,GAITHERSBURG,MD,20878
546731,Finaled,08/19/2010,08/19/2010,08/19/2010,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,08/19/2010,406,,LADY FERN,PL,,GAITHERSBURG,MD,20878
546732,Finaled,08/19/2010,08/19/2010,08/19/2010,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,08/19/2010,410,,LADY FERN,PL,,GAITHERSBURG,MD,20878
546733,Finaled,08/19/2010,08/19/2010,08/19/2010,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,08/19/2010,414,,LADY FERN,PL,,GAITHERSBURG,MD,20878
546734,Finaled,08/19/2010,08/19/2010,08/19/2010,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,08/19/2010,418,,LADY FERN,PL,,GAITHERSBURG,MD,20878
546735,Finaled,08/19/2010,08/19/2010,08/19/2010,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,08/19/2010,422,,LADY FERN,PL,,GAITHERSBURG,MD,20878
546736,Finaled,08/19/2010,08/19/2010,08/19/2010,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,16503.00,PAID,08/19/2010,426,,LADY FERN,PL,,GAITHERSBURG,MD,20878
547840,Finaled,08/31/2010,08/31/2010,08/31/2010,Impact Tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,11411.00,PAID,08/31/2010,107,,WINTER WALK,DR,,GAITHERSBURG,MD,20878
547841,Finaled,08/31/2010,08/31/2010,08/31/2010,Impact Tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,21920.00,PAID,08/31/2010,117,,WINTER WALK,DR,,GAITHERSBURG,MD,20878
548654,Issued,09/10/2010,09/10/2010,,City of Gaithersburg #PI-B100826,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,09/10/2010,132,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
548655,Issued,09/10/2010,09/10/2010,,City of Gaithersburg #PI-B100825,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,09/10/2010,128,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
548656,Issued,09/10/2010,09/10/2010,,City of Gaithersburg #PI-B100824,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,09/10/2010,124,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
548657,Issued,09/10/2010,09/10/2010,,City of Gaithersburg #PI-B100823,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,09/10/2010,120,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
548658,Issued,09/10/2010,09/10/2010,,City of Gaithersburg #PI-B100822,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7936.45,PAID,09/10/2010,116,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
550035,Issued,09/23/2010,09/23/2010,,City of Gaithersburg Permit #PI-B100911,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,9699.35,PAID,09/23/2010,105,,FOREST PRESERVE,DR,,GAITHERSBURG,MD,20878
550612,Finaled,10/01/2010,10/01/2010,10/01/2010,Impact Tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,10/01/2010,109,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
550614,Finaled,10/01/2010,10/01/2010,10/01/2010,Impact Tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,10/01/2010,113,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
550615,Finaled,10/01/2010,10/01/2010,10/01/2010,Impact Tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,10/01/2010,117,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
550616,Finaled,10/01/2010,10/01/2010,10/01/2010,Impact Tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,10/01/2010,121,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
550617,Finaled,10/01/2010,10/01/2010,10/01/2010,Impact Tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,10/01/2010,125,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
550618,Finaled,10/01/2010,10/01/2010,10/01/2010,Impact Tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,9337.00,PAID,10/01/2010,129,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
551812,Finaled,10/14/2010,10/15/2010,10/15/2010,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,11422.00,PAID,10/14/2010,111,,WINTER WALK,DR,,GAITHERSBURG,MD,20878
