Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
436150,Issued,10/17/2006,10/17/2006,,"CITY OF ROCKVILLE
DEMOLITION/REBUILD",ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,704,,BEALL,AVE,,ROCKVILLE,MD,20850
439143,Issued,11/20/2006,11/20/2006,,House is already existing on the lot-SFD2006-0683 (permit with the City of Rockville is for an addition),ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,222,N,VAN BUREN,ST,,ROCKVILLE,MD,20850
441334,Issued,12/19/2006,12/19/2006,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,PAID,12/19/2006,309,,FREDERICK,AVE,,ROCKVILLE,MD,20850
443179,Finaled,01/17/2007,01/17/2007,01/17/2007,Demo/Rebuild   SFD2007-02790,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,403,,RITCHIE,PKWY,,ROCKVILLE,MD,20852
448437,Issued,03/26/2007,03/26/2007,,demolition/rebuild,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,802,,LEWIS,AVE,,ROCKVILLE,MD,20851
448438,Issued,03/26/2007,03/26/2007,,city of rockville,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,PAID,03/26/2007,800,,LEWIS,AVE,,ROCKVILLE,MD,20851
448464,Finaled,03/26/2007,03/26/2007,05/01/2007,Demolition/rebuild-SFD2007-02789,ROCKVILLE RES. BUILDING,DEMOLISH,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,421,,READING,AVE,,ROCKVILLE,MD,20850
451150,Issued,04/20/2007,04/20/2007,,Pay impact on SFD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8934.00,PAID,04/20/2007,400,,PARK,RD,,ROCKVILLE,MD,20850
457264,Issued,06/20/2007,06/20/2007,,Pay impact tax for City of Rockville,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,104,,CALVERT,RD,,ROCKVILLE,MD,20850
458292,Issued,06/29/2007,06/29/2007,,Pay impact tax for City of Rockville,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,11177.00,PAID,06/29/2007,5,,BULLARDS,CIR,,ROCKVILLE,MD,20850
458339,Finaled,06/29/2007,06/29/2007,06/29/2007,Demolition/rebuild-SFD2007-02797,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,709,,BEALL,AVE,,ROCKVILLE,MD,20850
464895,Open,09/06/2007,,,SFD2007-02802,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,09/06/2007,1003,,LEWIS,AVE,,ROCKVILLE,MD,20851
465492,Finaled,09/13/2007,09/13/2007,09/13/2007,"CITY OF ROCKVILLE
SFD2008-02804",ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL07-GENERAL,6264.00,UNPAID,,1207,,CRAWFORD,DR,,ROCKVILLE,MD,20851
466733,Issued,09/26/2007,09/26/2007,,Demolition/rebuild-SFD2008-02806-Impact and school fees have been waived,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL07-GENERAL,6264.00,UNPAID,,539,,BEALL,AVE,,ROCKVILLE,MD,20850
468222,Open,10/11/2007,,,SFD2008-02805 - Single Family Detached Residential - City of Rockville,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,11070.00,PAID,10/11/2007,4,,BULLARD,CIR,,ROCKVILLE,MD,20850
470470,Finaled,11/07/2007,11/07/2007,11/07/2007,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,IMPACT TAX >JUL07-GENERAL,6264.00,UNPAID,,8305,,HECTIC HILL,LN,,POTOMAC,MD,20854
471833,Issued,11/21/2007,11/21/2007,,Demolition/Rebuild-SFD2008-02807,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,IMPACT TAX >MAR04-GENERAL,6264.00,UNPAID,,19,,MARTINS,LN,,ROCKVILLE,MD,20850
476782,Open,01/29/2008,,,City of Rockville Permit #SFD2008-02809,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,IMPACT TAX >JUL07-GENERAL,6264.00,PAID,01/29/2008,133,,BULLARD,CIR,,ROCKVILLE,MD,20850
479664,Finaled,03/10/2008,03/10/2008,03/10/2008,SFD2008-02808,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,3132.00,PAID,06/09/2008,810,,GRANDIN,AVE,,ROCKVILLE,MD,20850
486867,Open,06/04/2008,,,SFD2008-02816 - 511 Park Road,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL07-ROCKVILLE TOWN CENTER,5325.00,PAID,06/04/2008,511,,PARK,RD,,ROCKVILLE,MD,20850
497063,Open,10/02/2008,,,City ID #SFD2009-02817,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,IMPACT TAX >DEC07-GENERAL,10649.00,PAID,10/02/2008,131,,BULLARD,CIR,,ROCKVILLE,MD,20850
498568,Issued,10/23/2008,10/23/2008,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,10649.00,PAID,10/23/2008,129,,BULLARD,CIR,,ROCKVILLE,MD,20850
511710,Finaled,05/15/2009,05/15/2009,05/15/2009,Demo / Rebuild,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,10649.00,UNPAID,,106,,LYNCH,ST,,ROCKVILLE,MD,20850
512677,Finaled,05/29/2009,05/29/2009,05/29/2009,SFD 2009-02822,ROCKVILLE RES. BUILDING,DEMOLISH,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,20456.00,UNPAID,,23,,PACA,PL,,ROCKVILLE,MD,20852
533476,Open,03/23/2010,,,City of Rockville Single Family Detached - #SFD2009-02820,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,26106.00,PAID,03/23/2010,313,S,HORNERS,LN,,ROCKVILLE,MD,20850
539782,Open,06/04/2010,,,City of Rockville Permit # SFD 2010-02825,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,11411.00,UNPAID,,219,,FREDERICK,AVE,,ROCKVILLE,MD,20850
558279,Finaled,01/05/2011,01/05/2011,01/05/2011,Impact tax,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,21920.00,PAID,01/05/2011,102,,BULLARD,CIR,,ROCKVILLE,MD,20850
558282,Finaled,01/05/2011,01/05/2011,01/05/2011,Impact tax,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,21920.00,PAID,01/05/2011,105,,BULLARD,CIR,,ROCKVILLE,MD,20850
559363,Open,01/21/2011,,,"Demo/Rebuilt- CITY OF ROCKVILLE
SFD2011-02833",ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-ROCKVILLE TOWN CENTER,11411.00,UNPAID,,536,,ANDERSON,AVE,,ROCKVILLE,MD,20850
561573,Finaled,02/23/2011,02/23/2011,02/23/2011,SFD2011-02828,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-ROCKVILLE TOWN CENTER,11411.00,PAID,02/23/2011,103,,BULLARD,CIR,,ROCKVILLE,MD,20850
563342,Issued,03/17/2011,03/17/2011,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,11411.00,PAID,03/17/2011,106,,BULLARD,CIR,,ROCKVILLE,MD,20850
563353,Finaled,03/17/2011,03/17/2011,03/17/2011,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,24758.00,PAID,03/17/2011,109,,BULLARD,CIR,,ROCKVILLE,MD,20850
563922,Finaled,03/23/2011,03/23/2011,03/23/2011,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,11411.00,PAID,03/23/2011,107,,BULLARD,CIR,,ROCKVILLE,MD,20850
574376,Finaled,07/15/2011,07/20/2011,07/20/2011,City of Rockville-SFD2011-02841-Unit B-2 with garage,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,07/20/2011,125,,BULLARD,CIR,,ROCKVILLE,MD,20850
577845,Finaled,08/23/2011,08/23/2011,08/23/2011,"SFD2012-02847
STREETSCAPE@CHESTNUT LODGE, LLC",ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25796.00,PAID,08/23/2011,135,,BULLARD,CIR,,ROCKVILLE,MD,20850
577947,Issued,08/24/2011,08/24/2011,,"SFD2011-02840
THE USE OF BUILDING AS A DWELLING UNIT THIS IS DETACHED.",ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,UNPAID,,720,,BEALL,AVE,,ROCKVILLE,MD,20850
579510,Issued,09/12/2011,09/12/2011,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-ROCKVILLE TOWN CENTER,5706.00,PAID,09/12/2011,412,N,HORNERS,LN,,ROCKVILLE,MD,20850
581558,Finaled,10/06/2011,10/06/2011,10/06/2011,Pay Impact Tax on SFD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,10/06/2011,117,,BULLARD,CIR,,ROCKVILLE,MD,20850
581562,Finaled,10/06/2011,10/06/2011,10/06/2011,Pay Impact Tax on SFD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25794.00,PAID,10/06/2011,119,,BULLARD,CIR,,ROCKVILLE,MD,20850
583243,Finaled,10/27/2011,10/27/2011,10/27/2011,City of Rockville-SFD2011-02842,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,10/27/2011,101,,BULLARD,CIR,,ROCKVILLE,MD,20850
584270,Issued,11/09/2011,11/09/2011,,City of Rockville Permit #SFD 2012-02848,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25794.00,PAID,11/09/2011,122,,BULLARD,CIR,,ROCKVILLE,MD,20850
590787,Open,02/09/2012,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6213.00,PAID,02/10/2012,306,,LINCOLN,AVE,,ROCKVILLE,MD,20850
591723,Issued,02/22/2012,02/22/2012,,City of Rockville Permit #SFD2011-02837,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,11411.00,PAID,02/22/2012,126,,BULLARD,CIR,,ROCKVILLE,MD,20850
597083,Finaled,04/24/2012,04/24/2012,04/24/2012,Pay Impact Tax on SFD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,24030.00,PAID,04/24/2012,128,,BULLARD,CIR,,ROCKVILLE,MD,20850
598295,Finaled,05/08/2012,05/08/2012,05/08/2012,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,05/08/2012,,,,,,,,
604189,Finaled,07/09/2012,07/09/2012,07/09/2012,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,WAIVED,,102,,GRANDIN,AVE,,ROCKVILLE,MD,20850
616545,Finaled,11/02/2012,11/02/2012,11/02/2012,SFD2012-02857,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,21920.00,PAID,11/02/2012,202,,CRABB,AVE,,ROCKVILLE,MD,20850
617229,Finaled,11/09/2012,11/09/2012,11/09/2012,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,5706.00,PAID,11/09/2012,204,,CRABB,AVE,,ROCKVILLE,MD,20850
618091,Finaled,11/19/2012,12/07/2012,12/07/2012,SFD2012-02860 Lot 8 Block A,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,11/19/2012,137,,BULLARD,CIR,,ROCKVILLE,MD,20850
618094,Finaled,11/19/2012,12/07/2012,12/07/2012,SFD2011-02843 Lot&nbsp;7 Block B,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,11/19/2012,108,,BULLARD,CIR,,ROCKVILLE,MD,20850
618095,Finaled,11/19/2012,12/07/2012,12/07/2012,SFD2012-02846 Lot&nbsp;20 Block A,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,11/19/2012,111,,BULLARD,CIR,,ROCKVILLE,MD,20850
618096,Finaled,11/19/2012,12/07/2012,12/07/2012,SFD2012-02862 Lot&nbsp;15 Block A,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25794.00,PAID,11/19/2012,121,,BULLARD,CIR,,ROCKVILLE,MD,20850
618097,Finaled,11/19/2012,12/07/2012,12/07/2012,SFD2012-02861 Lot 18 Block A,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,11/19/2012,115,,BULLARD,CIR,,ROCKVILLE,MD,20850
618098,Finaled,11/19/2012,12/07/2012,12/07/2012,SFD2012-02854 Lot 19 Block A,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,11/19/2012,113,,BULLARD,CIR,,ROCKVILLE,MD,20850
628029,Finaled,03/08/2013,03/08/2013,03/08/2013,SFD2012-02853,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,11411.00,PAID,03/08/2013,104,,BULLARD,CIR,,ROCKVILLE,MD,20850
630576,Open,04/04/2013,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,21920.00,PAID,04/04/2013,116,,CRABB,AVE,,ROCKVILLE,MD,20850
636979,Finaled,05/31/2013,05/31/2013,05/31/2013,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,21920.00,PAID,05/31/2013,8,,BULLARD,CIR,,ROCKVILLE,MD,20850
639022,Finaled,06/19/2013,06/19/2013,06/19/2013,New Const,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,06/19/2013,249,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
639023,Finaled,06/19/2013,06/19/2013,06/19/2013,New Const,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,06/19/2013,307,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
639024,Finaled,06/19/2013,06/19/2013,06/19/2013,New Const,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,06/19/2013,304,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
643430,Finaled,07/26/2013,07/26/2013,07/26/2013,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25564.00,PAID,07/26/2013,114,,BULLARD,CIR,,ROCKVILLE,MD,20850
644426,Finaled,08/05/2013,08/05/2013,08/05/2013,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,08/05/2013,110,,MONUMENT,ST,,ROCKVILLE,MD,20850
647611,Open,09/04/2013,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25564.00,PAID,09/04/2013,7,,BULLARD,CIR,,ROCKVILLE,MD,20850
647613,Open,09/04/2013,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,11411.00,PAID,09/04/2013,112,,BULLARD,CIR,,ROCKVILLE,MD,20850
650355,Open,10/01/2013,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6213.00,PAID,10/01/2013,23,,WALL,ST,,ROCKVILLE,MD,20850
651180,Finaled,10/10/2013,10/10/2013,10/10/2013,SFD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23350.00,PAID,10/10/2013,124,,BULLARD,CIR,,ROCKVILLE,MD,20850
678313,Finaled,06/26/2014,06/26/2014,06/26/2014,SFD2014-02890 (check #3366),ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,13506.00,PAID,06/26/2014,105,,THOMAS,ST,,ROCKVILLE,MD,20850
681547,Open,07/23/2014,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25944.00,PAID,07/23/2014,,,,,,,,
689413,Finaled,09/26/2014,09/26/2014,09/26/2014,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,26786.00,PAID,09/26/2014,217,,SPRING,AVE,,ROCKVILLE,MD,20850
692611,Finaled,10/24/2014,10/24/2014,10/24/2014,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,32120.00,PAID,10/24/2014,108,,MONUMENT,ST,,ROCKVILLE,MD,20850
695367,Open,11/20/2014,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6754.00,PAID,11/20/2014,348,,HOWARD,AVE,,ROCKVILLE,MD,20850
703351,Finaled,02/12/2015,02/12/2015,02/12/2015,SFD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,13506.00,PAID,02/12/2015,8309,,HECTIC HILL,LN,,POTOMAC,MD,20854
739601,Finaled,12/17/2015,12/17/2015,12/17/2015,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,2190.00,PAID,12/17/2015,513,,BICKFORD,AVE,,ROCKVILLE,MD,20850
762621,Finaled,07/06/2016,07/06/2016,07/06/2016,SFD2015-02909 - CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,26827.00,WAIVED,,421,,READING,AVE,,ROCKVILLE,MD,20850
336079,Issued,03/02/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, METRO STATION POLICY AREA",2205.00,PAID,03/04/2004,404,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
336080,Issued,03/02/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, METRO STATION POLICY AREA",2205.00,PAID,03/04/2004,406,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
336081,Issued,03/04/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/04/2004,613,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
336082,Issued,03/04/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,402,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
336193,Finaled,03/03/2004,03/03/2004,03/03/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/03/2004,522,W,MONTGOMERY,AVE,,ROCKVILLE,MD,20850
288328,Issued,09/23/2002,09/23/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",0.00,UNPAID,09/23/2002,508,,PEONIES,TER,,ROCKVILLE,MD,20850
288329,Issued,09/23/2002,09/23/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",525.00,UNPAID,,506,,PEONIES,TER,,ROCKVILLE,MD,20850
289189,Issued,10/02/2002,10/22/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",525.00,UNPAID,,510,,PEONIES,TER,,ROCKVILLE,MD,20850
293808,Finaled,12/04/2002,12/04/2002,12/04/2002,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",525.00,PAID,12/04/2002,1011,,RESERVE CHAMPION,DR,,ROCKVILLE,MD,20850
307172,Issued,05/28/2003,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,UNPAID,,705,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
307174,Issued,05/28/2003,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,UNPAID,,709,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
328585,Finaled,12/30/2003,12/30/2003,12/30/2003,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/30/2003,421,,NATURE,LN,,ROCKVILLE,MD,20850
331929,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/10/2004,416,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
331931,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/10/2004,410,,NATURE,LN,,ROCKVILLE,MD,20850
288751,Issued,09/27/2002,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,UNPAID,,909,,HAVENCREST,ST,,ROCKVILLE,MD,20850
284125,Finaled,07/31/2002,07/31/2002,08/05/2002,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",0.00,UNPAID,07/31/2002,903,,CRESTFIELD,DR,,ROCKVILLE,MD,20850
285005,Issued,08/12/2002,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,UNPAID,,502,,GARDEN VIEW,WAY,,ROCKVILLE,MD,20850
285007,Issued,08/12/2002,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,UNPAID,,506,,GARDEN VIEW,WAY,,ROCKVILLE,MD,20850
286884,Issued,09/05/2002,09/26/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, METRO STATION POLICY AREA",0.00,UNPAID,09/09/2002,215,,POPLAR SPRING,RD,,ROCKVILLE,MD,20850
286885,Issued,09/05/2002,09/09/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, METRO STATION POLICY AREA",0.00,UNPAID,09/09/2002,217,,POPLAR SPRING,RD,,ROCKVILLE,MD,20850
286886,Issued,09/05/2002,09/09/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",262.50,PAID,09/09/2002,1015,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
286887,Issued,09/05/2002,09/09/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",0.00,UNPAID,09/09/2002,1017,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
286888,Issued,09/05/2002,09/09/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",0.00,UNPAID,09/09/2002,1019,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
288079,Issued,09/20/2002,09/20/2002,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",525.00,UNPAID,,2003,,PICCARD,DR,,ROCKVILLE,MD,20850
