License Number,Licensee Name,DBA Name,License Type,District,Sub District,County,Street Number,Street Name,City,State,Zip Code,Last Name,First Name,Business Phone,Renewal Date,latlng
228854,SNODDY'S STORE LLC,SNODDY'S STORE,OPL,2,00,045,416,HIGHWAY 5-40,NEW FRANKLIN,MO,65274,SNODDY,CHRIS,,03/22/2019,
223398,AUSMER ENTERPRISES LLC,CRAFTED,RBD,3,00,095,3200 -,3204 SHENANDOAH AVENUE,ST. LOUIS,MO,631041718,DAVIS,DANI,,04/12/2019,
223245,MONTCALM WINE IMPORTERS LTD.,MONTCALM WINE IMPORTERS,22S,7,00,999,250,"GREENWICH, 33RD FL, 7 TRADE",NEW YORK,NY,100070000,CARNICELLI,CHRISTOPHER,,06/06/2019,
221551,SMOKERS OUTLET INC.,SMOKERS OUTLET,OPL,2,00,080,1700,E. BROADWAY BLVD.,SEDALIA,MO,653014942,PETERS,CHRISTOPHER,,04/30/2019,
230579,PRISHA LLC,ELITE LIQUOR,OPL,3,00,095,9797,W. FLORISSANT,DELLWOOD,MO,63136,PANDYA,NEEL,,04/05/2019,
224570,MANRAJ & YUVRAJ LLC,CONOCO GAS STATION,OPL,5,00,039,1687,S. STATE HWY N,REPUBLIC,MO,65738,HARRELL,LANA,,05/06/2019,
226468,CARRMOCON LLC,FASTRIP WHEATON,OPL,5,00,005,221,W. SANTEE STREET,WHEATON,MO,64874,CARR,MICHAEL,,05/02/2019,
221441,TROY DEVELOPMENT COMPANY INC.,WOODS FORT COUNTRY CLUB,RBD,3,00,057,1,COUNTRY CLUB DRIVE,TROY,MO,63379,GEEDING,DALE,,04/17/2019,
222877,JULIETTE PROPERTIES & INVESTMENTS INC.,ROYS #5,OPL,4,00,111,113,S. OAK STREET,IRONDALE,MO,63648,JULIETTE,BRADLEY,,04/10/2019,
227390,"RYAN MORRIS ENTERPRISES, INC.",PANTHERS MART,OPL,2,00,064,1409,S. MAIN ST.,PALMYRA,MO,634611934,MORRIS,RYAN,,05/13/2019,
231764,LAST CALL BAR LLC,LAST CALL BAR,RBD,1,00,011,2316,N. BELT HWY,ST. JOSEPH,MO,645062208,LEWIS,MARY,,06/06/2019,
228704,LEEBOBS BAR & GRILL LLC,LEEBOBS BAR & GRILL,RBDR,2,00,066,187,MAIN STREET,ST. ANTHONY,MO,654868223,NICHOLS,DENNIS,,04/29/2019,
225973,DOLGENCORP LLC,DOLLAR GENERAL STORE #13892,OPL,5,00,105,8454,E. STATE HIGHWAY 76,BRANSON WEST,MO,65737,EPPLE,LORENE,,03/28/2019,
229009,DOLGENCORP LLC,DOLLAR GENERAL STORE #15781,OPL,5,00,005,12799,STATE HIGHWAY 86,WHEATON,MO,64874,GRIFFITH,ROBBIN,,03/22/2019,
231614,COULEE'S LLC,COULEES BAR & GRILL,RBDR,5,00,105,5378,HWY 265,BRANSON,MO,65616,GRIFFITH,ROBBIN,,05/07/2019,
228129,PETES OF ERIE INC.,PUMP N PETE'S #37,OPL,5,00,006,101,E. 12TH STREET,LAMAR,MO,64759,GLOODT,SHAWN,,04/04/2019,
231521,"NELSON, SHERYL E. & NELSON, CHAD",NELLYS,RBD,2,00,088,407,E. URBANDALE DRIVE,MOBERLY,MO,65270,,,,04/26/2019,
228343,WALGREEN CO.,WALGREEN #3338,OPL,4,00,016,1,S. KINGSHIGHWAY,CAPE GIRARDEAU,MO,63703,GRIFFITH,ROBBIN,,03/22/2019,
226237,NAVARRO VINEYARDS LLC,NAVARRO VINEYARDS,22S,7,00,999,5601,HIGHWAY 128,PHILO,CA,954669609,CAHN,DEBORAH,,04/17/2019,
223829,LEWIS OIL COMPANY LLC,BULLSEYE #38,OPL,5,00,077,,HWY 160 & HWY 5,GAINESVILLE,MO,65655,LEWIS,SAMUEL,,04/05/2019,
220835,FREEMAN FAMILY WINERY LLC,FREEMAN FAMILY WINERY,WDS,7,00,999,1300,MONTGOMERY ROAD,SEBASTOPOL,CA,954723031,FREEMAN,KENNETH,,06/06/2019,
222401,PATEL HETAL INC.,BRIDGETON BANQUET CENTER,RBD,3,00,095,12259,NATURAL BRIDGE ROAD,BRIDGETON,MO,63044,PATEL,RICKY,,05/13/2019,
227307,YURI LLC,YURI,5BDW,5,00,022,702,W. MT. VERNON,NIXA,MO,657149682,LEE,ELAINE,,05/13/2019,
221724,"OFFICE BAR & GRILL LLC, THE",OFFICE BAR & GRILL LLC,RBDR,4,00,012,420,MAPLE STREET,POPLAR BLUFF,MO,639015806,OVERFIELD,PAMELA,,04/17/2019,
224896,DAM RESTAURANT & LOUNGE LLC,DAM RESTAURANT & LOUNGE,RBDR,5,00,008,801,KENNEDY DRIVE,WARSAW,MO,653559577,HUDSON,SARA,,04/09/2019,
231298,ABITA BREWING COMPANY LLC,ABITA BREWING COMPANY,22S,7,00,999,21084,HWY 36,ABITA SPRINGS,LA,704200000,BLOSSMAN,DAVID,,06/27/2019,
227731,EL BURRO LOCO LLC,EL BURRO LOCO,RBD,3,00,116,313,N. EUCLID,ST. LOUIS,MO,63108,MARIN,LUDOVICO,,06/27/2019,
228239,AK MANAGEMENT OF COLUMBIA MO LLC,PANCHEROS MEXICAN GRILL,5BD,2,00,010,2900,"TRIMBLE RD., STE. 109",COLUMBIA,MO,65201,KAUFMAN,JEFF,,04/25/2019,
228195,JK PETROLEUM INC.,JK PETROLEUM,OPL,1,00,048,2401,NORTH HIGHWAY 7,BLUE SPRINGS,MO,64014,SINGH,KEWAL,,05/06/2019,
221349,JJE ONE MORE LLC,ONE MORE,RBD,2,00,036,1122,SOUTH HWY 185,SULLIVAN,MO,630801122,EPPERSON,JEFF,,05/07/2019,
229122,C & R VENTURES LLC,COWBOY BOB'S,5BD,5,00,049,600,HOLLAND AVENUE,ASBURY,MO,648329998,WEAVER,RICHARD,,04/30/2019,
226790,BRADLEY HANSON ENTERPRISES INC.,7-ELEVEN STORE 26911E,OPL,3,00,092,7901,MEXICO RD.,ST. PETERS,MO,63376,HANSON,BRADLEY,,05/06/2019,
223697,DOLGENCORP LLC,DOLLAR GENERAL STORE #8097,OPL,5,00,043,22535,US HIGHWAY 54,HERMITAGE,MO,65668,EPPLE,LORENE,,03/28/2019,
228572,WALGREEN CO.,WALGREEN #2971,OPL,3,00,095,2,"GRANDVIEW PLAZA SHP CTR, STE.A",FLORISSANT,MO,63033,GRIFFITH,ROBBIN,,03/22/2019,
224695,PANCHO'S LLC,MARIAS MEXICAN RESTAURANT,RBDR,5,00,073,915,S. NEOSHO BLVD.,NEOSHO,MO,64850,ORTEGA,SUGEY,,06/13/2019,
223303,ROSAS MEXICAN SUPERMARKET LLC,ROSAS MEXICAN SUPERMARKET,OPL,5,00,060,440,NORTH CLIFFSIDE DRIVE,NOEL,MO,64854,GAMINO,ESMERALDA,,05/06/2019,
225256,R & M RESTAURANT LLC,MASSA'S,RBD,3,00,095,14312,S. OUTER 40 ROAD,TOWN & COUNTRY,MO,63017,MASSA,JOHN,,04/05/2019,
222966,FALSTAFF'S LLC,FALSTAFF'S,RBD,5,00,039,311,PARK CENTRAL WEST,SPRINGFIELD,MO,65806,MORRIS,SCOTT,,05/02/2019,
231049,CUSTOM LAWN CARE OF LAKE OF THE OZARKS,CG'S MINI MART,OPL,2,00,015,11947,NORTH STATE HWY 5,SUNRISE BEACH,MO,65079,O'CONNELL,NICOLETTE,,04/24/2019,
224719,LARRYRHONDA LLC,L & L LIQUOR GENERAL STORE,OPL,1,00,040,2811,E. 10TH STREET,TRENTON,MO,646833533,JOHNSON,LARRY,,05/03/2019,
227435,CASEYS MARKETING COMPANY,CASEYS GENERAL STORE #1387,OPL,2,00,010,208,WEST HIGHWAY 22,CENTRALIA,MO,652401055,HAWORTH,DONITA,,04/16/2019,
231673,SABOR LATINO 2 LLC,SABOR LATINO,RBD,1,00,048,607,NE WOODS CHAPEL RD.,LEE'S SUMMIT,MO,64064,RUIZ-DE CHAVEZ,FANNY,,07/02/2019,
226591,LYNMAR WINERY LLC,LYNMAR ESTATE WINERY,WDS,7,00,999,3905,FREI ROAD,SEBASTOPOL,CA,954722311,FRITZ,LYNN,,04/11/2019,
221420,MFA PETROLEUM COMPANY,MFA PETROLEUM COMPANY 3121,OPL,5,00,042,217,NW HWY 7,CLINTON,MO,64735,GOON,AMANDA,,04/18/2019,
227632,PEAK C STORES LLC,PEAK C STORES,OPL,3,00,095,2600,LEMAY FERRY,ST. LOUIS,MO,631253914,PEAK,BRIAN,,04/11/2019,
230439,GRIESEDIECK BROTHERS BREWERY CORP.,GRIESEDIECK BROTHERS,LWS,3,00,095,1240,SWITZER AVENUE,ST. LOUIS,MO,631471840,GRIESEDIECK,RAYMOND,,05/13/2019,
223683,JUST OFF BROADWAY THEATRE ASSOCIATION,JUST OFF BROADWAY THEATRE,RBD,1,00,048,3051,CENTRAL,KANSAS CITY,MO,64105,WILLIAMS,LINDA,,05/06/2019,
222317,NORWOOD AMPM LLC,WOW FLASH MART #303,OPL,5,00,115,741,S. HWY E,NORWOOD,MO,657179612,SINGH,LEXANDER,,03/28/2019,
223795,MTBC LLC,MARK TWAIN BREWING COMPANY,RBD,2,00,064,422,N. MAIN,HANNIBAL,MO,634013324,LANIER,LOGAN,,05/15/2019,
228921,SCHOENWEID FARM LLC,EDELBRAND PURE DISTILLING,LMS,2,00,110,13728,SHAWNEE VALLEY ROAD,MARTHASVILLE,MO,633571792,DELEAN-WEBER,M,,05/09/2019,
227044,"CHAUMETTE, INC.",CHAUMETTE VINEYARDS & WINERY,22MS,4,00,097,351,ST. MARYS ROAD,STE. GENEVIEVE,MO,636700000,JOHNSON,MILTON,,05/30/2019,
228003,DHALIWAL LLC,FOODMART,OPL,5,00,113,219,CLINTON STREET,SEYMOUR,MO,65746,DHALIWAL,KIRAN,,04/29/2019,
223959,MFA PETROLEUM COMPANY,BREAK TIME #3054,OPL,1,00,054,902,S. BUSINESS HWY 13,LEXINGTON,MO,64067,GOON,AMANDA,,04/18/2019,
231584,TAP AND GRILL LLC,TAP & GRILL LAKE SIDE BREW HAUS,RBDR,2,00,071,31959,DUNWANDRIN ROAD,GRAVOIS MILLS,MO,65037,VOGEL,TIMOTHY,,05/22/2019,
220937,DRUNKEN VILLAGE INC.,"DRUNKEN FISH, THE",RBD,3,00,116,601,"CLARK STREET, STE. 104",ST. LOUIS,MO,63101,LE,PHIL,,04/12/2019,
222497,RESHAM ENTERPRISES LLC,SNAPPY MART #9,OPL,5,00,046,1818,PORTER WAGONER BLVD.,WEST PLAINS,MO,657751810,GUY,NINA,,05/22/2019,
222271,ALLEN & ALLEN LLC,"LOST BAR, THE",RBD,1,00,024,7632,N. OAK TRAFFICWAY,GLADSTONE,MO,641181751,ALLEN,AMY,,07/02/2019,
231194,LOC CONVENIENCE STORE LLC,SPEEDY B'S,OPL,2,00,014,300,STATE ROAD AE,NEW BLOOMFIELD,MO,65063,LUEBBERING,BRYAN,,05/14/2019,
221046,STERETT CREEK ENTERPRISES LLC,STERETT CREEK ENTERPRISES,OPL,5,00,008,18174,MARINA ROAD,WARSAW,MO,653556062,BEYER,KENNETH,,04/23/2019,
224905,ITO WINES LLC,TRAVELING VINEYARD,WDS,7,00,999,8260,PLEASANT VALLEY ROAD,HAMMONDSPORT,NY,148409514,LIBBY,RICHARD,,04/02/2019,
222736,HOOVER VINTNERS LLC,ENDLESS SUMMER WINERY,WDS,2,00,070,5,GROSSE LANE,HERMANN,MO,65041,HOOVER,GARY,,04/25/2019,
222645,PUERTO JAIVO LLC,PUERTO JAIVO,RBDR,4,00,035,1740,FIRST STREET,KENNETT,MO,63857,HUBER,RONALD,,05/17/2019,
223831,LEWIS OIL COMPANY LLC,BULLSEYE #22,OPL,5,00,077,,HIGHWAY 160 W,THEODOSIA,MO,65761,LEWIS,SAMUEL,,04/05/2019,
222992,TEI ES LLC,HOTEL LUMIERE,RBD,3,00,116,901,N. 1ST STREET,ST. LOUIS,MO,63102,JACOBER,MATTHEW,,03/29/2019,
221660,SONESTA INTERNATIONAL HOTELS CORPORATION,SONESTA ES SUITES ST. LOUIS,RBD,3,00,095,1855,CRAIGSHIRE ROAD,MARYLAND HEIGHTS,MO,631464005,CAREY,WILLIAM,,03/26/2019,
221942,BROADWAY MEAT MARKET LLC,BROADWAY MEAT MARKET,OPL,3,00,116,8306,N. BROADWAY,ST. LOUIS,MO,631472326,ALMUTTAN,RAMI,,04/25/2019,
224312,SONG HILL WINERY LLC,SONG HILL WINERY,WDS,7,00,999,521,COUNTY ROAD 9,VICTOR,NY,145649778,GALLAGHER,CONOR,,04/02/2019,
223507,R & S VENTURE LLC,XPRESS MART 40 HWY,OPL,1,00,048,9040,EAST HIGHWAY 40,INDEPENDENCE,MO,640556106,MUGHAL,ZAFAR,,04/25/2019,
224553,TICK TOCK PARTNERSHIP LLC,TICK TOCK TAVERN,RBD,3,00,095,3459,MAGNOLIA AVENUE,ST. LOUIS,MO,63118,CRONE,THOMAS,,05/14/2019,
228331,WALGREEN CO.,WALGREEN #9692,OPL,2,00,036,807,HWY 50 EAST,UNION,MO,63084,GRIFFITH,ROBBIN,,03/22/2019,
231837,CLIFF N ELLAS LLC,CLIFF N ELLAS,RBD,3,00,057,449,MAIN STREET,HAWK POINT,MO,63349,WESTERMANN,JOHN,,05/16/2019,
228076,FORISTELL ENTERPRISES LLC,CEDAR LAKE CELLARS,22MS,2,00,110,11008,SCHRECKENGAST ROAD,WRIGHT CITY,MO,633905123,BOLM,CARL,,05/06/2019,
229296,K. MATTINGLY LLC,MATTINGLY'S SPORTS BAR & RESTAURANT,RBD,3,00,092,1048,WOLFRUM ROAD,WELDON SPRINGS,MO,633047795,MATTINGLY,SHARON,,06/26/2019,
227355,DRNK LLC,DRNK,WDS,7,00,999,3637,FREI ROAD,SEBASTOPOL,CA,954722311,KUNDE,RYAN,,04/11/2019,
229131,BLANK FIREWORKS & CIGARETTE OUTLET LLC,BLANK FIREWORKS & CIGARETTE OUTLET,OPL,2,00,086,10064,HWY 5,UNIONVILLE,MO,635652202,WELLS,SABRINA,,06/25/2019,
231611,ZIPZ ENERGY LLC,ZIPZ ENERGY,OPL,5,00,049,3347,S. RANGELINE,JOPLIN,MO,64804,WHITON,NANCY,,04/25/2019,
227176,ARANDAS TACOS LLC,ARANDAS TACOS,RBDR,5,00,107,2410,"WEST 76 COUNTRY BLVD., STE. A",BRANSON,MO,65616,ASCENCIO GARCI,JUANA,,04/19/2019,
227654,EDWARDS WINES LLC,JONATHAN EDWARDS WINERY,WDS,7,00,999,74,CHESTER MAINE ROAD,NORTH STONINGTON,CT,6359,EDWARDS,ROBERT,,05/22/2019,
230460,DOLGENCORP LLC,DOLLAR GENERAL STORE #15600,OPL,4,00,111,23596,N STATE HIGHWAY 21,CADET,MO,63630,EPPLE,LORENE,,03/28/2019,
221506,JASSI SUPER MART INC.,JASSI SUPER MART,OPL,1,00,019,24702,SOUTH STATE ROUTE D,CLEVELAND,MO,647340843,SINGH,SAMINDER,,05/14/2019,
228287,KRISHA INC.,KRISHA,OPL,5,00,113,826,S. MARSHALL ST.,MARSHFIELD,MO,657062069,PATEL,KALPESH,,04/23/2019,
223636,THOMSONS COUNTRY STORE LLC,THOMSONS COUNTRY STORE,OPL,2,00,015,9051,W. HWY 54,MACKS CREEK,MO,65786,MCDOWELL,JANICE,,05/03/2019,
227080,DAHL RESTAURANT LLC,DAVE AND TONY'S PREMIUM BURGER JOINT,5BDW,3,00,095,12766,OLIVE BLVD.,CREVE COEUR,MO,631416211,DAHL,BRANDI,,04/29/2019,
224154,63 DIAMONDS LLC,63 DIAMONDS,5BD,2,00,014,12143,RENZ FARM ROAD,JEFFERSON CITY,MO,65109,NORTHWAY,MITCHELL,,04/26/2019,
230193,YRD GENERAL STORE LLC,YRD GENERAL STORE,OPL,2,00,015,75,WAVY LEAF DRIVE,LINN CREEK,MO,65052,TRUDEAU,JAY,,05/23/2019,
231442,LODGE OF FOUR SEASONS LLC,LODGE OF FOUR SEASONS,RBDR,2,00,015,,LAKE ROAD HH,LAKE OZARK,MO,65049,BROWN,SUSAN,,05/15/2019,
230390,HOOVER VINTNERS LLC,ENDLESS SUMMER WINERY,22WS,2,00,070,5,GROSSE LANE,HERMANN,MO,65041,HOOVER,GARY,,04/25/2019,
225227,DIASTOLE BREWING COMPANY LLC,DIASTOLE BREWING COMPANY,MICB,1,00,013,105,W. BIRD STREET,HAMILTON,MO,646441029,FALKE,SCOTT,,04/23/2019,
226947,SANTA MARGHERITA USA INC.,SM USA INC.,LS,7,00,999,1900,"SUNSET HARBOR DRIVE, ANNEX 3",MIAMI BEACH,FL,331391400,NATALE,MARIO,,04/26/2019,
229052,GRINDSTONE VALLEY WINERY LLC,GRINDSTONE VALLEY WINERY,RBD,1,00,032,595,CLINTON AVENUE,OSBORN,MO,64474,HARBISON,JEFF,,05/02/2019,
231992,BARNES PROPERTY MANAGEMENT LLC,BARNES PROPERTY MANAGEMENT,OPL,4,00,079,1004,W. ST. JOSEPH STREET,PERRYVILLE,MO,63775,BARNES,JUSTIN,,04/17/2019,
222079,ONE MOAR LAST CHANCE LLC,ONE MOAR LAST CHANCE,RBDR,4,00,035,14509,STATE HWY 62,CAMPBELL,MO,639336401,ADAMS,PAMELA,,06/28/2019,
228770,CRABB LLC,FISHERMANS NET,RBDR,4,00,012,8815,HIGHWAY T,WAPPAPELLO,MO,639669751,CRABB,JASON,,05/09/2019,
231636,CROSSROADS GENERAL STORE LLC,CROSSROADS GENERAL STORE #5,OPL,2,00,070,707,SOUTH STURGEON,MONTGOMERY CITY,MO,63361,WILER,MICHELLE,,05/09/2019,
227474,"UNITED ASSOCIATE STORE 2, LLC",KWIKSERV 2,OPL,4,00,075,,HIGHWAY V & BB,MYRTLE,MO,65778,WALLING,EURAINNA,,07/09/2019,
225431,JAX FISH HOUSE KC LLC,JAX FISH HOUSE,RBD,1,00,048,4814,ROANOKE PARKWAY,KANSAS CITY,MO,64112,EPPLE,LORENE,,05/07/2019,
221699,RHYC LLC,REDHEAD YACHT CLUB,OPL,2,00,015,1650,YACHT CLUB DRIVE,OSAGE BEACH,MO,650652499,WILLOUGHBY,COREY,,05/30/2019,
231806,AMC ST. LOUIS INC.,BUFFALO WILD WINGS,RBD,3,00,095,570,S. COUNTY CENTERWAY,ST. LOUIS COUNTY,MO,63129,EPPLE,LORENE,,03/28/2019,
223423,DESOTO FUELS INC.,DESOTO FUELS,OPL,3,00,050,3192,FLUCOM ROAD,DESOTO,MO,630204450,FOREMAN,DANNI,,04/05/2019,
224004,BEAVER BUSINESS LLC,SHAVED BEAVER SALOON,RBDR,5,00,029,117,S. MAIN,EVERTON,MO,656469118,MUELLER,RICK,,06/19/2019,
225827,DOLGENCORP LLC,DOLLAR GENERAL STORE 14817,OPL,4,00,012,5505,HWY 158,HARVELL,MO,63945,EPPLE,LORENE,,03/28/2019,
231763,CABANA JONES' LLC,CABANA JONES',RBDR,2,00,071,29475,MILLCREEK MARINA ROAD,GRAVOIS MILLS,MO,650374212,JONES,RYAN,,06/25/2019,
224196,MISSOURI CVS PHARMACY LLC,CVS PHARMACY 10096,OPL,3,00,092,2100,1ST CAPITOL DRIVE,ST. CHARLES,MO,63301,EPPLE,LORENE,,05/17/2019,
221810,R BAR RESTAURANTS LLC,R BAR & GRILL,RBDR,5,00,008,31390,WARSAW AVE.,WARSAW,MO,65355,LAPITTUS,KEVIN,,05/16/2019,
225731,"EMPAC INDUSTRIAL RESOURCES, INC.",EMPAC INDUSTRIAL RESOURCES,LS,2,00,036,104,AIRPORT ROAD,SULLIVAN,MO,630805205,KOCH,ROBERT,,04/18/2019,
232114,HIGH LIFE SALES COMPANY,CENTRAL STATES BEVERAGE COMPANY,LS,1,00,048,14220,WYANDOTTE,KANSAS CITY,MO,641451526,MOS,STEPHEN,,04/09/2019,
221425,7 VALLEYS CORP.,7 VALLEYS CORP,OPL,5,00,060,497,E. HWY 76,ANDERSON,MO,64831,DENNIS,JEFFREY,,03/28/2019,
229008,DOLGENCORP LLC,DOLLAR GENERAL STORE #7371,OPL,5,00,046,1231,MISSOURI AVENUE,WEST PLAINS,MO,65775,GRIFFITH,ROBBIN,,03/22/2019,
228592,WALGREEN CO.,WALGREEN #1124,OPL,3,00,095,460,N. HIGHWAY 67,FLORISSANT,MO,63031,GRIFFITH,ROBBIN,,03/22/2019,
230713,KWIK MARKET CORP.,KWIK RUN,OPL,2,00,014,120,E. SIMON BLVD.,HOLTS SUMMIT,MO,65043,VUPPALA,MAHENDAR,,04/09/2019,
229186,SF MARKETS LLC,SPROUTS FARMERS MARKET #722,OPL,1,00,083,6061,NW 64TH STREET,KANSAS CITY,MO,64151,EPPLE,LORENE,,03/29/2019,
228152,"DOLGENCORP, LLC",DOLLAR GENERAL STORE #14426,OPL,4,00,102,17625,STATE HIGHWAY 19,EMINENCE,MO,65466,EPPLE,LORENE,,03/28/2019,
225975,WALMART STORES EAST I LP,WAL MART STORES EAST I LP,OPL,1,00,024,5261,N. ANTIOCH RD.,KANSAS CITY,MO,64157,EMANUEL,JAMES,,05/16/2019,
229496,KRAKOW STORE INC.,KRAKOW STORE,RBDR,2,00,036,3052,HWY A,WASHINGTON,MO,63090,MAUNE,GREG,,04/29/2019,
224576,"JESTER'S HOUSE, LLC",JESTER'S,RBDR,5,00,008,23929,U.S. HIGHWAY 65,WARSAW,MO,65355,KJAR,GINA,,06/19/2019,
227567,MOONLIGHT LLC,MOONLIGHT,OPL,1,00,048,10921,HICKMAN MILL ROAD,KANSAS CITY,MO,64137,BRYANT,RICHARD,,04/24/2019,
223263,"DRAGON KITCHEN OF JEFFERSON, INC.",DRAGON KITCHEN OF JEFFERSON,5BD,2,00,026,2219,"MISSOURI BLVD., SUITE D",JEFFERSON CITY,MO,65109,CHENG,DANNY,,04/05/2019,
229019,JOPLIN 66 REAL ESTATE LLC,JOPLIN 66,OPL,5,00,049,6601,E. 7TH STREET,DUENWEG,MO,64841,HARRELL,LANA,,05/30/2019,
228694,WALGREEN CO.,WALGREEN #12062,OPL,5,00,105,106,SILVER THREAD LANE,BRANSON WEST,MO,65737,GRIFFITH,ROBBIN,,03/22/2019,
239126,MOONE FAMILY VINEYARD LLC,MOONE ONE THOUSAND VINES,WDS,7,00,999,2921,SILVERADO TRAIL,NAPA,CA,94558,MOONE,MICHAEL,,04/02/2019,
232982,"BOTTLE LLC, THE","BOTTLE, THE",RBD,2,00,021,212,W. HIGHWAY 24,SALISBURY,MO,652811612,GORDON,JOSH,,06/13/2019,
242333,"COULTER, STEVEN C.",BOTTOMS UP,RBDR,4,00,094,201,HOUSER STREET,PARK HILLS,MO,63601,,,,05/09/2019,
240272,AJJ FUEL LLC,DUCKEES DRIVE THRU,OPL,5,00,105,12042,STATE HIGHWAY 13,KIMBERLING CITY,MO,65686,STEED,FRANK,,03/28/2019,
238628,M BOSS SALON LLC,M BOSS SALON,5BDW,2,00,010,26,N. 9TH STREET,COLUMBIA,MO,65201,MOUNTJOY,BETHANY,,05/15/2019,
240168,BRUTON AND CO LLC,CAVE GANG PIZZA,RBDR,5,00,049,910,S. GARRISON,CARTHAGE,MO,648362265,BRUTON,VANESSA,,04/29/2019,
236007,LIQUOR PLUS INC.,LIQUOR PLUS,OPL,1,00,024,5753,N. ANTIOCH ROAD,GLADSTONE,MO,64119,HARRIS,GREGORY,,05/13/2019,
240899,"MILLS, RONALD E.",LOG CABIN CAFE,5BDW,5,00,107,769,STATE HWY 86,RIDGEDALE,MO,65739,,,,06/21/2019,
235236,H AND E ENTERPRISES LLC,FRUMPY JOE'S RESTAURANT AND BAR,RBD,2,00,070,105,EAST BOONESLICK RD.,JONESBURG,MO,633510347,HOCHHALTER,MICHAEL,,06/06/2019,
241808,"MILLS, MICHAEL LYNN",BUDDY'S PLACE,RBD,4,00,097,181,WASHINGTON ST.,STE. GENEVIEVE,MO,63670,,,,05/09/2019,
239287,SILVER FOX SALOON & GRILL LLC,SILVER FOX SALOON & GRILL,RBD,3,00,095,12344,NATURAL BRIDGE ROAD,BRIDGETON,MO,630442019,SMITH,LEONARD,,05/03/2019,
240232,HARPS FOOD STORES INC.,HARPS #266,OPL,5,00,060,224,EAST HIGHWAY 76,ANDERSON,MO,64831,FELTS,RANDALL,,04/04/2019,
240750,VINE & SUN LLC,VINE & SUN,WDS,7,00,999,1102,DELL AVENUE,WALLA WALLA,WA,99362,KELLER,JAMES,,05/17/2019,
235932,DAVID HILL VINEYARDS LLC,DAVID HILL VINEYARDS AND WINERY,22S,7,00,999,46350,NW DAVID HILL ROAD,FOREST GROVE,OR,971167536,STOYANOV,MILAN,,05/16/2019,
241346,10-55 BAR&QUE LLC,10-42 BAR&QUE,RBDR,2,00,071,423,VALLEY ROAD,GRAVOIS MILLS,MO,65037,LOBAUGH,DAVID,,06/06/2019,
238394,HOULIHANS RESTAURANTS INC.,BRISTOL BAR & GRILL #87,RBD,3,00,095,11801,OLIVE STREET ROAD,CREVE COEUR,MO,63141,CORP,CHRISTOPHER,,05/06/2019,
233094,RBI'S LOUNGE INC.,RBI'S LOUNGE,RBD,1,00,025,308,RAILROAD AVENUE,GOWER,MO,64454,HETRICK,JOSEPH,,05/16/2019,
240927,LIFTED SPIRITS DISTILLATION LLC,LIFTED SPIRITS,LMS,1,00,048,1734,CHERRY STREET,KANSAS CITY,MO,641080000,CLAYPOOL,KYLE,,05/09/2019,
235262,CRANE BREWING COMPANY LLC,CRANE BREWING,RBD,1,00,048,6515,RAILROAD STREET,RAYTOWN,MO,641335210,MEYERS,CHRISTOPHER,,06/28/2019,
241559,MIAMI CREEK FARM LLC,MIAMI CREEK FARM,RBD,5,00,007,14226,NW COUNTY RD 14001,DREXEL,MO,64742,REECE,WILLIAM,,04/30/2019,
239746,DOLGENCORP LLC,DOLLAR GENERAL STORE #16542,OPL,5,00,107,950,STATE HIGHWAY 86,RIDGEDALE,MO,65739,GRIFFITH,ROBBIN,,03/22/2019,
234159,EL CABALLO DE ORO LLC,EL CABALLO DE ORO,RBD,5,00,073,1170,S. NEOSHO BLVD.,NEOSHO,MO,64850,LOPEZ,MEGAN,,05/13/2019,
241643,SUR SAN JOSE LLC,EL MAGUEY,RBD,1,00,011,4525,COMMONWEALTH CT.,ST. JOSEPH,MO,64503,ASCENCIO,RAFAEL,,04/11/2019,
236285,"EDRINGTON GROUP USA LLC, THE",EDRINGTON AMERICAS,LS,7,00,999,27,"WEST 23RD STREET, 4TH FL",NEW YORK,NY,100104216,MISIORSKI,MICHAEL,,04/26/2019,
237518,RIVER RIDGE WINERY LLC,RIVER RIDGE WINERY LLC,RBD,4,00,101,850,COUNTY RIDGE 321,SCOTT CITY,MO,63780,BULLOCK,ROBERT,,05/14/2019,
234507,SISTERS SALOON LLC,SISTERS SALOON,RBDR,2,00,036,3791,JEFFERSON STREET,CATAWISSA,MO,63015,HAGEMANN,DONALD,,05/13/2019,
240549,COONEYS GENERAL STORE LLC,COONEYS GENERAL STORE,OPL,2,00,021,11691,HWY 139,SUMNER,MO,64681,GARTON,BRIANA,,05/07/2019,
235020,LIL R3 LLC,LIL RIZZOS,RBD,2,00,015,929,PREMIUM OUTLETS DR.,OSAGE BEACH,MO,65065,BORDERS,WINDY,,04/12/2019,
239045,MIDWEST PETROLEUM COMPANY,MIDWEST PETROLEUM COMPANY #38,OPL,5,00,085,216,S. COMMERCIAL,CROCKER,MO,65452,MCNUTT,JAMES,,04/29/2019,
241604,"JOHNSON, RACHEL RENEE",GABBI JOS,OPL,2,00,021,400,MAIN STREET,MENDON,MO,64660,,,,03/27/2019,
233464,MUFTI INC.,7 ELEVEN STORE #19279F,OPL,3,00,116,2807,SULPHUR AVENUE,ST. LOUIS,MO,63139,AHMED,SHAKEEL,,05/16/2019,
