Filing Period,Taxable Amount,Total AmountDue,Date Paid,Name,Street Address,Street Address2,City,State,Zip,Location1
12/01/2017 12:00:00 AM,12451.56,3735.46,01/24/2018,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
01/01/2018 12:00:00 AM,17565.34,5269.60,02/06/2018,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
06/01/2017 12:00:00 AM,9422.23,2826.66,07/28/2017,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
04/01/2017 12:00:00 AM,344.00,103.20,07/07/2017,Cosmic Fog Vapors,3115 Airway Avenue,,Costa Mesa,CA,92626,"3115 Airway Avenue
Costa Mesa, CA 92626
(33.675106, -117.874326)"
01/01/2017 12:00:00 AM,8057.01,2417.10,02/21/2017,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
05/01/2017 12:00:00 AM,23739.32,7121.79,06/30/2017,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
06/01/2017 12:00:00 AM,22833.81,6850.14,07/31/2017,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
08/01/2016 12:00:00 AM,1037.53,311.25,11/21/2016,Bethesda Vapor Company,4823 Fairmont Ave.,Suite B,Bethesda,Maryland,20814,"4823 Fairmont Ave.
Bethesda, Maryland 20814
(38.988868, -77.096119)"
07/01/2016 12:00:00 AM,2477.26,743.17,08/17/2016,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
02/01/2018 12:00:00 AM,0.00,0.00,04/12/2018,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.459055, -79.13528)"
05/01/2016 12:00:00 AM,398.90,119.67,06/03/2016,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
07/01/2017 12:00:00 AM,0.00,0.00,08/28/2017,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
09/01/2015 12:00:00 AM,1108.35,332.50,10/19/2015,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
06/01/2016 12:00:00 AM,4572.26,1371.67,07/27/2016,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
11/01/2015 12:00:00 AM,21.75,6.52,12/09/2015,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
08/01/2016 12:00:00 AM,2763.60,829.08,10/03/2016,Vape Ink LLC,765 Rockville Pike,Unit J,Rockville,Maryland,20852,"765 Rockville Pike
Rockville, Maryland 20852
(39.077807, -77.140618)"
03/01/2016 12:00:00 AM,48844.87,14653.46,04/27/2016,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
07/01/2016 12:00:00 AM,3638.26,1091.47,08/02/2016,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
07/01/2017 12:00:00 AM,5431.26,1629.37,08/05/2017,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
11/01/2016 12:00:00 AM,7278.37,2183.51,12/27/2016,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
11/01/2016 12:00:00 AM,10711.23,3213.36,01/02/2017,Action House Vape,9433 Georgia Avenue,,Silver Spring,Maryland,20910,"9433 Georgia Avenue
Silver Spring, Maryland 20910
(39.009169, -77.040422)"
01/01/2018 12:00:00 AM,7780.00,2334.00,02/28/2018,Vape Social,16521 S Frederick Ave,,Gaithersburg,md,20877,"16521 S Frederick Ave
Gaithersburg, md 20877
(39.127036, -77.18416)"
09/01/2015 12:00:00 AM,265.48,79.64,10/27/2015,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
05/01/2016 12:00:00 AM,7765.45,2329.63,06/08/2016,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
09/01/2016 12:00:00 AM,53307.97,15992.39,10/24/2016,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
03/01/2018 12:00:00 AM,14633.34,4390.00,04/04/2018,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
11/01/2017 12:00:00 AM,1187.37,356.21,12/20/2017,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
04/01/2017 12:00:00 AM,0.00,0.00,05/19/2017,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095166, -77.13727)"
11/01/2016 12:00:00 AM,1046.51,313.95,12/27/2016,Bethesda Vapor Company,4823 Fairmont Ave.,Suite B,Bethesda,Maryland,20814,"4823 Fairmont Ave.
Bethesda, Maryland 20814
(38.988868, -77.096119)"
08/01/2016 12:00:00 AM,7016.29,2104.88,09/22/2016,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
02/01/2016 12:00:00 AM,3390.67,1017.20,03/20/2016,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
04/01/2017 12:00:00 AM,462.00,138.60,05/03/2017,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
11/01/2015 12:00:00 AM,36773.67,11032.10,12/22/2015,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
02/01/2016 12:00:00 AM,3769.63,1130.88,04/24/2016,Bethesda Vapor Company,4823 Fairmont Ave.,Suite B,Bethesda,Maryland,20814,"4823 Fairmont Ave.
Bethesda, Maryland 20814
(38.988868, -77.096119)"
04/01/2017 12:00:00 AM,687.48,206.24,05/23/2017,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
10/01/2015 12:00:00 AM,235.97,70.79,11/17/2015,"CB Distributors, Inc.",2500 Kennedy Drive,,Beloit,WI,53511,"2500 Kennedy Drive
Beloit, WI 53511
(42.514572, -88.99446)"
12/01/2015 12:00:00 AM,3322.67,996.80,01/25/2016,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
06/01/2016 12:00:00 AM,1629.70,488.91,07/01/2016,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
10/01/2017 12:00:00 AM,21387.46,6416.23,11/21/2017,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
07/01/2017 12:00:00 AM,21853.90,6556.17,08/22/2017,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
09/01/2016 12:00:00 AM,6625.00,1987.50,10/31/2016,Vape Social,16521 S Frederick Ave,,Gaithersburg,md,20877,"16521 S Frederick Ave
Gaithersburg, md 20877
(39.127036, -77.18416)"
11/01/2015 12:00:00 AM,1244.20,373.26,12/30/2015,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255189, -76.658445)"
07/01/2017 12:00:00 AM,2134.07,640.22,08/31/2017,Action House Vape,9433 Georgia Avenue,,Silver Spring,Maryland,20910,"9433 Georgia Avenue
Silver Spring, Maryland 20910
(39.009169, -77.040422)"
06/01/2016 12:00:00 AM,4594.34,1378.30,07/28/2016,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
12/01/2015 12:00:00 AM,1851.90,555.57,01/19/2016,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
12/01/2017 12:00:00 AM,50970.99,15291.29,01/19/2018,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
07/01/2016 12:00:00 AM,2677.47,803.24,08/05/2016,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
11/01/2015 12:00:00 AM,3722.00,1116.60,12/10/2015,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
11/01/2015 12:00:00 AM,3415.00,1024.50,01/05/2016,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
01/01/2017 12:00:00 AM,5360.71,1608.21,02/04/2017,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
02/01/2017 12:00:00 AM,0.00,0.00,03/27/2017,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
09/01/2015 12:00:00 AM,0.00,0.00,11/03/2015,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095166, -77.13727)"
05/01/2017 12:00:00 AM,707.18,212.15,06/29/2017,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255189, -76.658445)"
10/01/2019 12:00:00 AM,2878.00,863.40,12/05/2019,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117754, -77.183498)"
02/01/2016 12:00:00 AM,2080.00,624.00,03/30/2016,Vapor Vapor Vapor-Darnestown road,12118 Darnestown Road,Suite C,Gaithersburg,Maryland,20877,"12118 Darnestown Road
Gaithersburg, Maryland 20877
(39.11743, -77.251633)"
12/01/2015 12:00:00 AM,1146.00,343.80,02/18/2016,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
07/01/2016 12:00:00 AM,1101.87,330.56,08/18/2016,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
11/01/2017 12:00:00 AM,495.00,148.50,12/05/2017,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
08/01/2015 12:00:00 AM,4665.66,1399.69,09/04/2015,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
11/01/2017 12:00:00 AM,30512.04,9153.61,12/21/2017,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
02/01/2016 12:00:00 AM,340.00,102.00,03/31/2016,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
05/01/2016 12:00:00 AM,0.00,0.00,06/24/2016,"C&S Wholesale Grocers, Inc (AWI)",Tax Department,7 Corporate Drive,Keene,NH,03431,"Tax Department
Keene, NH 03431"
11/01/2019 12:00:00 AM,0.00,0.00,12/13/2019,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095177, -77.137268)"
11/01/2019 12:00:00 AM,4592.53,1377.75,12/09/2019,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265934, -76.673132)"
05/01/2017 12:00:00 AM,3830.00,1149.00,06/05/2017,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
11/01/2019 12:00:00 AM,2139.00,641.70,12/10/2019,smoke Island inc,11230 Georgia ave,,silver spring,MD,20902,"11230 Georgia ave
silver spring, MD 20902
(39.03947, -77.051214)"
10/01/2016 12:00:00 AM,5423.20,1626.96,12/02/2016,Action House Vape,9433 Georgia Avenue,,Silver Spring,Maryland,20910,"9433 Georgia Avenue
Silver Spring, Maryland 20910
(39.009169, -77.040422)"
10/01/2016 12:00:00 AM,2350.00,705.00,12/09/2016,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
03/01/2016 12:00:00 AM,3405.55,1021.66,04/25/2016,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
08/01/2016 12:00:00 AM,1174.85,352.45,09/23/2016,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
01/01/2018 12:00:00 AM,787.39,236.21,02/23/2018,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
10/01/2015 12:00:00 AM,3155.00,946.50,11/14/2015,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
04/01/2017 12:00:00 AM,5218.13,1565.43,05/17/2017,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
10/01/2016 12:00:00 AM,5130.00,1539.00,12/05/2016,Vape Social,16521 S Frederick Ave,,Gaithersburg,md,20877,"16521 S Frederick Ave
Gaithersburg, md 20877
(39.127036, -77.18416)"
09/01/2015 12:00:00 AM,3716.64,1114.99,10/22/2015,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
07/01/2016 12:00:00 AM,41078.10,12323.43,08/22/2016,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
10/01/2017 12:00:00 AM,443.25,132.97,11/30/2017,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
11/01/2016 12:00:00 AM,940.00,282.00,12/01/2016,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
11/01/2016 12:00:00 AM,0.00,0.00,12/08/2016,"C&S Wholesale Grocers, Inc.",Tax Department,7 Corporate Drive,Keene,NH,03431,"Tax Department
Keene, NH 03431"
01/01/2016 12:00:00 AM,8128.00,2438.40,02/29/2016,Vape Social,16521 S Frederick Ave,,Gaithersburg,md,20877,"16521 S Frederick Ave
Gaithersburg, md 20877
(39.127036, -77.18416)"
11/01/2016 12:00:00 AM,6109.32,1832.79,12/26/2016,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
02/01/2017 12:00:00 AM,3223.12,966.93,03/04/2017,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
09/01/2017 12:00:00 AM,0.00,0.00,10/31/2017,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
12/01/2017 12:00:00 AM,14071.27,4221.38,01/09/2018,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
10/01/2015 12:00:00 AM,19020.91,5706.27,03/10/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
11/01/2019 12:00:00 AM,105.00,31.50,12/11/2019,Cosmic Fog Vapors,3115 Airway Avenue,,Costa Mesa,CA,92626,"3115 Airway Avenue
Costa Mesa, CA 92626
(33.67505, -117.874382)"
07/01/2016 12:00:00 AM,17513.75,5254.12,08/18/2016,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
05/01/2016 12:00:00 AM,1162.50,348.75,07/07/2017,Cosmic Fog Vapors,3115 Airway Avenue,,Costa Mesa,CA,92626,"3115 Airway Avenue
Costa Mesa, CA 92626
(33.675106, -117.874326)"
09/01/2016 12:00:00 AM,72.85,21.85,10/11/2016,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
05/01/2017 12:00:00 AM,268.00,80.40,06/29/2017,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
06/01/2017 12:00:00 AM,15789.17,4736.75,07/07/2017,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
10/01/2015 12:00:00 AM,5274.75,1582.42,12/03/2015,Bethesda Vapor Company,4823 Fairmont Ave.,Suite B,Bethesda,Maryland,20814,"4823 Fairmont Ave.
Bethesda, Maryland 20814
(38.988868, -77.096119)"
05/01/2016 12:00:00 AM,1269.04,380.71,06/23/2016,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
07/01/2017 12:00:00 AM,6288.25,1886.47,08/10/2017,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
11/01/2016 12:00:00 AM,0.00,0.00,01/04/2017,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
12/01/2016 12:00:00 AM,47879.66,14363.89,01/19/2017,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
10/01/2016 12:00:00 AM,1190.38,357.11,11/22/2016,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255189, -76.658445)"
12/01/2016 12:00:00 AM,212.20,63.66,01/08/2017,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
03/01/2016 12:00:00 AM,28604.41,8581.32,04/22/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
10/01/2016 12:00:00 AM,1123.64,337.09,12/27/2016,Bethesda Vapor Company,4823 Fairmont Ave.,Suite B,Bethesda,Maryland,20814,"4823 Fairmont Ave.
Bethesda, Maryland 20814
(38.988868, -77.096119)"
06/01/2016 12:00:00 AM,1348.83,404.64,07/20/2016,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255189, -76.658445)"
06/01/2016 12:00:00 AM,566.40,169.92,07/18/2016,"C&S Wholesale Grocers, Inc.",Tax Department,7 Corporate Drive,Keene,NH,03431,"Tax Department
Keene, NH 03431"
10/01/2015 12:00:00 AM,300.85,90.25,11/19/2015,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
12/01/2017 12:00:00 AM,0.00,0.00,01/09/2018,Cosmic Fog Vapors,3115 Airway Avenue,,Costa Mesa,CA,92626,"3115 Airway Avenue
Costa Mesa, CA 92626
(33.675106, -117.874326)"
02/01/2016 12:00:00 AM,486.79,146.03,03/16/2016,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
08/01/2017 12:00:00 AM,6442.08,1932.62,09/19/2017,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
02/01/2017 12:00:00 AM,1423.70,427.11,03/24/2017,Vape Ink LLC,765 Rockville Pike,Unit J,Rockville,Maryland,20852,"765 Rockville Pike
Rockville, Maryland 20852
(39.077807, -77.140618)"
11/01/2019 12:00:00 AM,7.43,2.22,12/12/2019,AFG Distribution,128 Bingham Road,Suite 700,Asheville,NC,28806,"128 Bingham Road
Asheville, NC 28806
(35.607032, -82.586704)"
12/01/2016 12:00:00 AM,0.00,0.00,01/17/2017,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
07/01/2017 12:00:00 AM,1512.95,453.88,08/02/2017,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
12/01/2015 12:00:00 AM,0.00,0.00,02/01/2016,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095166, -77.13727)"
01/01/2018 12:00:00 AM,5292.48,1587.74,02/12/2018,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
08/01/2016 12:00:00 AM,61.06,18.31,09/12/2016,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
08/01/2016 12:00:00 AM,15773.03,4731.90,09/02/2016,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
04/01/2016 12:00:00 AM,1124.14,337.24,06/02/2016,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
