Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding,ID
146,IH 35 SVRD / 6TH ST,TURNED_ON,09/15/2017,Sarix,LOC16-001695,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,600,IH 35 SVRD,,800, 6TH ST,,5158331,02/26/2020 05:11:00 PM +0000,"(30.2656364, -97.7341995)",ONLINE,04/26/2019 08:35:00 AM +0000,-97.7341995,30.2656364,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV146.jpg,None Identified,582a419f5e304c982be5c4ca
147, 7TH ST / CHICON ST,TURNED_ON,,Sarix,LOC16-001725,,CENTRAL,"3,1",AUSTIN FULL PURPOSE,ROADWAY,,,1700, 7TH ST,,700, CHICON ST,,5159761,02/26/2020 05:11:00 PM +0000,"(30.2625771, -97.7221146)",ONLINE,08/06/2019 08:35:00 AM +0000,-97.7221146,30.2625771,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV147.jpg,,582a419f5e304c982be5c4c8
148, 7TH ST / PROSPECT AVE,TURNED_ON,,Sarix,LOC16-001730,,CENTRAL,"3,1",AUSTIN FULL PURPOSE,ROADWAY,,,2141, 7TH ST,,700, PROSPECT AVE,,5160282,02/26/2020 05:11:00 PM +0000,"(30.2614746, -97.7174606)",ONLINE,04/26/2019 08:35:00 AM +0000,-97.7174606,30.2614746,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV148.jpg,,582a419f5e304c982be5c4c6
149, 7TH ST / PLEASANT VALLEY RD,TURNED_ON,,Sarix,LOC16-001740,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,2750, 7TH ST,,500, PLEASANT VALLEY RD,,5161138,02/26/2020 05:11:00 PM +0000,"(30.2601261, -97.7094955)",ONLINE,04/26/2019 08:35:00 AM +0000,-97.7094955,30.2601261,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV149.jpg,None Identified,582a419f5e304c982be5c4c4
151, 7TH ST / SPRINGDALE RD,TURNED_ON,,Sarix,LOC16-001800,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,3500, 7TH ST,,700, SPRINGDALE RD,,5161943,02/26/2020 05:11:00 PM +0000,"(30.2560368, -97.7016754)",ONLINE,09/05/2019 08:35:00 AM +0000,-97.7016754,30.2560368,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV151.jpg,,582a419f5e304c982be5c4c0
158, CONGRESS AVE / EBERHART LN,TURNED_ON,,Sarix,LOC16-002010,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6400, CONGRESS AVE,,101, EBERHART LN,,5152698,05/11/2020 08:45:00 AM +0000,"(30.1970272, -97.7771225)",ONLINE,05/11/2020 08:35:00 AM +0000,-97.7771225,30.1970272,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV158.jpg,,582a419f5e304c982be5c4b2
163, BRODIE LN / WILLIAM CANNON DR,TURNED_ON,,Advidia,LOC16-002055,,SOUTHWEST,"8,5",AUSTIN FULL PURPOSE,ROADWAY,,,6912, BRODIE LN,,3501, WILLIAM CANNON DR,,5147962,02/26/2020 05:11:00 PM +0000,"(30.2137775, -97.8303833)",ONLINE,05/02/2019 08:35:00 AM +0000,-97.8303833,30.2137775,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV163.jpg,None Identified,582a419e5e304c982be5c4a8
153, OLTORF ST / 35 SVRD,TURNED_ON,,Sarix,LOC16-001875,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1400, OLTORF ST,,2200,IH 35 SVRD,,5157291,05/06/2020 08:45:00 AM +0000,"(30.2338505, -97.7416534)",OFFLINE,05/06/2020 08:35:00 AM +0000,-97.7416534,30.2338505,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV153.jpg,,582a419f5e304c982be5c4bc
161, CONGRESS AVE / BEN WHITE BLVD SVRD,TURNED_ON,,Advidia,LOC16-002035,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3900, CONGRESS AVE,,100, BEN WHITE BLVD SVRD,,5154265,03/04/2020 09:45:00 AM +0000,"(30.2234097, -97.7635956)",ONLINE,03/04/2020 09:35:00 AM +0000,-97.7635956,30.2234097,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV161.jpg,None Identified,582a419f5e304c982be5c4ac
155, PLEASANT VALLEY RD / RIVERSIDE DR,TURNED_ON,,Sarix,LOC16-001920,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1950, PLEASANT VALLEY RD,,2512, RIVERSIDE DR,,5159771,05/01/2020 08:45:00 AM +0000,"(30.2341137, -97.7228088)",ONLINE,05/01/2020 08:35:00 AM +0000,-97.7228088,30.2341137,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV155.jpg,None Identified,582a419f5e304c982be5c4b8
154, RIVERSIDE DR / 35 SVRD,TURNED_ON,09/17/2019,Advidia,LOC16-001885,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1300, RIVERSIDE DR,,1101,IH 35 SVRD,,5158305,03/11/2020 08:45:00 AM +0000,"(30.2478428, -97.7348862)",ONLINE,03/11/2020 08:35:00 AM +0000,-97.7348862,30.2478428,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV154.jpg,None Identified,582a419f5e304c982be5c4ba
134, 6TH ST / RED RIVER ST,TURNED_ON,,Sarix,LOC16-001505,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,500, 6TH ST,,600, RED RIVER ST,,5157835,02/26/2020 05:11:00 PM +0000,"(30.2664757, -97.7371902)",ONLINE,10/04/2019 08:35:00 AM +0000,-97.7371902,30.2664757,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV134.jpg,,582a419f5e304c982be5c4e2
136, 5TH ST / TRINITY ST,TURNED_ON,,Sarix,LOC16-001550,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, 5TH ST,,500, TRINITY ST,,5157443,02/26/2020 05:11:00 PM +0000,"(30.2661324, -97.7396774)",ONLINE,10/04/2019 08:35:00 AM +0000,-97.7396774,30.2661324,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV136.jpg,None Identified,582a419f5e304c982be5c4de
166, STASSNEY LN / 35 SVRD,TURNED_ON,05/15/2017,Sarix,LOC16-002090,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,1501, STASSNEY LN,,5301,IH 35 SVRD,,5154346,02/26/2020 05:11:00 PM +0000,"(30.1981945, -97.7636566)",OFFLINE,01/13/2020 09:35:00 AM +0000,-97.7636566,30.1981945,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV166.jpg,None Identified,582a419e5e304c982be5c4a2
168, BRODIE LN / SLAUGHTER LN,TURNED_ON,,Sarix,LOC16-002120,,SOUTHWEST,"5,8",AUSTIN FULL PURPOSE,ROADWAY,,,10000, BRODIE LN,,3500, SLAUGHTER LN,,5146294,02/26/2020 05:11:00 PM +0000,"(30.1835499, -97.8497925)",ONLINE,10/09/2019 08:35:00 AM +0000,-97.8497925,30.1835499,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV168.jpg,None Identified,582a419e5e304c982be5c49e
169,FM 2222 RD / NORTHLAND DR,TURNED_ON,,Sarix,LOC16-002155,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3500,FM 2222 RD,,3453, NORTHLAND DR,,5154483,02/26/2020 05:11:00 PM +0000,"(30.3384666, -97.7589417)",ONLINE,05/10/2019 08:35:00 AM +0000,-97.7589417,30.3384666,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV169.jpg,,582a419e5e304c982be5c49c
170, MOPAC EXPY SVRD / NORTHLAND DR (West),TURNED_ON,03/23/2018,Sarix,LOC16-002165,West,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,5700, MOPAC EXPY SVRD,,3300, NORTHLAND DR,,5154860,02/26/2020 05:11:00 PM +0000,"(30.3367844, -97.7559586)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7559586,30.3367844,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV170.jpg,None Identified,582a419e5e304c982be5c49a
171, FAR WEST BLVD / MOPAC EXPY SVRD,TURNED_ON,,Advidia,LOC16-002195,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3300, FAR WEST BLVD,,6900, MOPAC EXPY SVRD,,5155589,02/26/2020 05:11:00 PM +0000,"(30.3519115, -97.7496185)",ONLINE,04/30/2019 08:35:00 AM +0000,-97.7496185,30.3519115,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV171.jpg,None Identified,582a419e5e304c982be5c498
172, METRIC BLVD / PARMER LN,TURNED_ON,,Sarix,LOC16-002230,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,12420, METRIC BLVD,,1601, PARMER LN,,5162712,02/26/2020 05:11:00 PM +0000,"(30.4132328, -97.6905823)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6905823,30.4132328,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV172.jpg,None Identified,582a419e5e304c982be5c496
173, BRAKER LN / METRIC BLVD,TURNED_ON,,Sarix,LOC16-002235,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,1910, BRAKER LN,,11301, METRIC BLVD,,5160898,02/26/2020 05:11:00 PM +0000,"(30.3923416, -97.7082825)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7082825,30.3923416,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV173.jpg,None Identified,582a419e5e304c982be5c494
176, BRAKER LN / 35 SVRD,VOID,,,LOC16-002290,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,800, BRAKER LN,,11300,IH 35 SVRD,,5164497,02/26/2020 05:11:00 PM +0000,"(30.3769493, -97.6755829)",ONLINE,08/14/2018 08:30:00 AM +0000,-97.6755829,30.3769493,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV176.jpg,None Identified,582a419e5e304c982be5c48e
177, BRAKER LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-002290,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,800, BRAKER LN,,11300,IH 35 SVRD,,5164497,02/26/2020 05:11:00 PM +0000,"(30.3769493, -97.6755829)",ONLINE,12/17/2019 09:35:00 AM +0000,-97.6755829,30.3769493,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV177.jpg,,582a419e5e304c982be5c48c
181,US 183 HWY / BURLESON RD,TURNED_ON,,Sarix,LOC16-002435,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,4500,US 183 HWY,,8300, BURLESON RD,,5163798,02/26/2020 05:11:00 PM +0000,"(30.1828804, -97.6876297)",ONLINE,06/07/2019 08:35:00 AM +0000,-97.6876297,30.1828804,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV181.jpg,,582a419e5e304c982be5c484
182, BASTROP HWY / VARGAS RD,REMOVED,,Sarix,LOC16-002440,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,247, BASTROP HWY,,301, VARGAS RD,,5163534,02/26/2020 05:11:00 PM +0000,"(30.2398014, -97.6882172)",OFFLINE,07/03/2018 08:30:00 AM +0000,-97.6882172,30.2398014,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV182.jpg,None Identified,582a419e5e304c982be5c482
165, CAPITAL OF TEXAS HWY / WEST GATE BLVD,TURNED_ON,,Advidia,LOC16-002080,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,3800, CAPITAL OF TEXAS HWY,,3901, WEST GATE BLVD,,5150283,02/28/2020 09:45:00 AM +0000,"(30.2421951, -97.8011093)",ONLINE,02/28/2020 09:35:00 AM +0000,-97.8011093,30.2421951,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV165.jpg,None Identified,582a419e5e304c982be5c4a4
167, LAKE AUSTIN BLVD / ATLANTA ST,TURNED_ON,,Advidia,LOC16-002110,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2201, LAKE AUSTIN BLVD,,410, ATLANTA ST,,5153187,03/11/2020 08:45:00 AM +0000,"(30.2772179, -97.7704849)",ONLINE,03/11/2020 08:35:00 AM +0000,-97.7704849,30.2772179,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV167.jpg,None Identified,582a419e5e304c982be5c4a0
174, BRAKER LN / BURNET RD,TURNED_ON,,Sarix,LOC16-002265,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2512, BRAKER LN,,10700, BURNET RD,,5159410,03/17/2020 08:45:00 AM +0000,"(30.3911648, -97.7218094)",ONLINE,03/17/2020 08:35:00 AM +0000,-97.7218094,30.3911648,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV174.jpg,,582a419e5e304c982be5c492
183, BURLESON RD / SMITH SCHOOL RD,TURNED_ON,,Sarix,LOC16-002445,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6714, BURLESON RD,,4001, SMITH SCHOOL RD,,5161340,02/26/2020 05:11:00 PM +0000,"(30.2012062, -97.709137)",ONLINE,12/17/2019 09:35:00 AM +0000,-97.709137,30.2012062,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV183.jpg,,582a419e5e304c982be5c480
184, BASTROP HWY / THOMPSON LN,REMOVED,,Sarix,LOC16-002450,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,500, BASTROP HWY,,401, THOMPSON LN,,5163780,02/26/2020 05:11:00 PM +0000,"(30.2365303, -97.6862717)",OFFLINE,11/16/2018 09:35:00 AM +0000,-97.6862717,30.2365303,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV184.jpg,None Identified,582a419e5e304c982be5c47e
185, BEN WHITE BLVD / RIVERSIDE DR,TURNED_ON,09/11/2019,Advidia,LOC16-002455,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,7700, BEN WHITE BLVD,,7700, RIVERSIDE DR,,5367215,02/26/2020 05:11:00 PM +0000,"(30.21883, -97.69118)",ONLINE,07/02/2019 08:35:00 AM +0000,-97.69118,30.21883,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV185.jpg,None Identified,582a419e5e304c982be5c47c
186, BEN WHITE BLVD SVRD / WOODWARD ST,TURNED_ON,,Sarix,LOC16-002465,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,2019, BEN WHITE BLVD SVRD,,2070, WOODWARD ST,,5157007,02/26/2020 05:11:00 PM +0000,"(30.2157249, -97.744072)",ONLINE,01/23/2018 03:30:00 PM +0000,-97.744072,30.2157249,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV186.jpg,None Identified,582a419e5e304c982be5c47a
187,IH 35 SVRD / BEN WHITE BLVD SVRD,TURNED_ON,,Advidia,LOC16-002475,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,4015,IH 35 SVRD,,1300, BEN WHITE BLVD SVRD,,5155881,02/26/2020 05:11:00 PM +0000,"(30.215517, -97.7512589)",ONLINE,05/03/2019 08:35:00 AM +0000,-97.7512589,30.215517,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV187.jpg,None Identified,582a419e5e304c982be5c478
188,IH 35 SVRD / WOODWARD ST,TURNED_ON,,Advidia,LOC16-002480,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3500,IH 35 SVRD,,578, WOODWARD ST,,5156416,02/26/2020 05:11:00 PM +0000,"(30.2234898, -97.7476883)",ONLINE,12/17/2019 09:35:00 AM +0000,-97.7476883,30.2234898,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV188.jpg,None Identified,582a419e5e304c982be5c476
189, MONTOPOLIS DR / BEN WHITE BLVD SVRD,TURNED_ON,,Sarix,LOC16-002495,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,3100, MONTOPOLIS DR,,5700, BEN WHITE BLVD SVRD,,5160970,02/26/2020 05:11:00 PM +0000,"(30.2119789, -97.7125397)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7125397,30.2119789,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV189.jpg,,582a419e5e304c982be5c474
190, PARMER LN / MOPAC EXPY SVRD,TURNED_ON,,Sarix,LOC16-002530,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,3048, PARMER LN,,12511, MOPAC EXPY SVRD,,5161296,02/26/2020 05:11:00 PM +0000,"(30.4199772, -97.7035828)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7035828,30.4199772,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV190.jpg,,582a419e5e304c982be5c472
191, LAMAR BLVD / PARMER LN,TURNED_ON,,Sarix,LOC16-002540,,NORTHWEST,7,AUSTIN FULL PURPOSE,BUILDING,,,12400, LAMAR BLVD,,1001, PARMER LN,,5164152,02/26/2020 05:11:00 PM +0000,"(30.4078522, -97.6782227)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6782227,30.4078522,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV191.jpg,,582a419e5e304c982be5c470
192, BRAKER LN / MOPAC EXPY SVRD,TURNED_ON,,Advidia,LOC16-002570,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,3700, BRAKER LN,,10700, MOPAC EXPY SVRD,,5158092,02/26/2020 05:11:00 PM +0000,"(30.3954906, -97.7321243)",ONLINE,08/07/2019 08:35:00 AM +0000,-97.7321243,30.3954906,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV192.jpg,None Identified,582a419e5e304c982be5c46e
193, TECH RIDGE BLVD / 35 SVRD (YAGER LN),TURNED_ON,09/13/2017,Sarix,LOC16-002590,YAGER LN,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,12100, TECH RIDGE BLVD,,12200,IH 35 SVRD,,5164691,02/26/2020 05:11:00 PM +0000,"(30.3991604, -97.6730423)",ONLINE,02/23/2019 09:35:00 AM +0000,-97.6730423,30.3991604,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV193.jpg,None Identified,582a419e5e304c982be5c46c
194, BURLESON RD / MONTOPOLIS DR,TURNED_ON,09/01/2017,Advidia,LOC16-002615,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6300, BURLESON RD,,3605, MONTOPOLIS DR,,5160558,05/02/2020 08:45:00 AM +0000,"(30.2055626, -97.7165909)",OFFLINE,05/02/2020 08:35:00 AM +0000,-97.7165909,30.2055626,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV194.jpg,None Identified,582a419e5e304c982be5c46a
201, OLTORF ST / MONTOPOLIS DR,TURNED_ON,,Sarix,LOC16-002710,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,5500, OLTORF ST,,2900, MONTOPOLIS DR,,5161173,02/26/2020 05:11:00 PM +0000,"(30.2150421, -97.7102966)",ONLINE,12/17/2019 09:35:00 AM +0000,-97.7102966,30.2150421,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV201.jpg,,582a419d5e304c982be5c45c
202, BURLESON RD / MC KINNEY FALLS PKWY,TURNED_ON,,Sarix,LOC16-002725,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,7508, BURLESON RD,,4121, MC KINNEY FALLS PKWY,,5162528,02/26/2020 05:11:00 PM +0000,"(30.1919994, -97.6983871)",ONLINE,12/17/2019 09:35:00 AM +0000,-97.6983871,30.1919994,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV202.jpg,,582a419d5e304c982be5c45a
203, AIRPORT BLVD / WILSHIRE BLVD,TURNED_ON,,Sarix,LOC16-002740,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,4301, AIRPORT BLVD,,1610, WILSHIRE BLVD,,5161099,02/26/2020 05:11:00 PM +0000,"(30.2978573, -97.7088776)",ONLINE,07/16/2019 08:35:00 AM +0000,-97.7088776,30.2978573,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV203.jpg,None Identified,582a419d5e304c982be5c458
204,IH 35 SVRD / 290 HWY SVRD (E Koenig LN),TURNED_ON,,Sarix,LOC16-002895,E Koenig LN,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,6100,IH 35 SVRD,,6100,US 290 HWY SVRD,,5161309,02/26/2020 05:11:00 PM +0000,"(30.3227043, -97.7060852)",ONLINE,04/03/2019 08:35:00 AM +0000,-97.7060852,30.3227043,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV204.jpg,,582a419d5e304c982be5c456
195, PARMER LN / 35 SVRD,TURNED_ON,03/13/2020,Advidia,LOC16-002635,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,900, PARMER LN,,12600,IH 35 SVRD,,5164455,03/24/2020 08:45:00 AM +0000,"(30.4080296, -97.6752319)",ONLINE,03/24/2020 08:35:00 AM +0000,-97.6752319,30.4080296,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV195.jpg,None Identified,582a419e5e304c982be5c468
206, RUNDBERG LN / 35 SVRD,TURNED_ON,,Spectra Enhanced,LOC16-002925,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,712, RUNDBERG LN,,9400,IH 35 SVRD,,5163096,02/26/2020 05:11:00 PM +0000,"(30.358427, -97.6885452)",ONLINE,12/21/2019 09:35:00 AM +0000,-97.6885452,30.358427,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV206.jpg,None Identified,582a419d5e304c982be5c452
207, BURLESON RD / EMMA BROWNING AVE,TURNED_ON,,Sarix,LOC16-002940,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,9609, BURLESON RD,,5201, EMMA BROWNING AVE,,5165374,02/26/2020 05:11:00 PM +0000,"(30.1731625, -97.6705399)",ONLINE,07/02/2019 08:35:00 AM +0000,-97.6705399,30.1731625,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV207.jpg,,582a419d5e304c982be5c450
208, ANDERSON MILL RD / 183 HWY SVRD,TURNED_ON,,Advidia,LOC16-003005,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,, ANDERSON MILL RD,,13456,US 183 HWY SVRD,,5150697,02/26/2020 05:11:00 PM +0000,"(30.4486465, -97.790947)",ONLINE,05/01/2019 08:35:00 AM +0000,-97.790947,30.4486465,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV208.jpg,None Identified,582a419d5e304c982be5c44e
209, RED RIVER ST / 4TH ST,REMOVED,,Sarix,LOC16-003040,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, RED RIVER ST,,500, 4TH ST,,5157734,02/26/2020 05:11:00 PM +0000,"(30.2646255, -97.7378387)",OFFLINE,10/15/2019 08:35:00 AM +0000,-97.7378387,30.2646255,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV209.jpg,None Identified,582a419d5e304c982be5c44c
210, BURNET RD / RESEARCH BLVD SVRD,TURNED_ON,,Sarix,LOC16-003045,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8927, BURNET RD,,9052, RESEARCH BLVD SVRD,,5158961,02/26/2020 05:11:00 PM +0000,"(30.3728848, -97.7264786)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7264786,30.3728848,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV210.jpg,None Identified,582a419d5e304c982be5c44a
223,5701 BLK MC NEIL DR (YMCA),TURNED_ON,08/11/2017,Sarix,LOC16-003285,YMCA,NORTHWEST,6,AUSTIN 2 MILE ETJ,ROADWAY,,,5701, MC NEIL DR,,,  ,,,04/07/2020 08:45:00 AM +0000,"(30.4463997, -97.7342911)",ONLINE,04/07/2020 08:35:00 AM +0000,-97.7342911,30.4463997,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV223.jpg,None Identified,582a419d5e304c982be5c430
212, ED BLUESTEIN BLVD / LOYOLA LN,REMOVED,,Sarix,LOC16-003100,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6500, ED BLUESTEIN BLVD,,5501, LOYOLA LN,,5165704,02/26/2020 05:11:00 PM +0000,"(30.3026314, -97.6609726)",OFFLINE,07/03/2018 08:30:00 AM +0000,-97.6609726,30.3026314,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV212.jpg,None Identified,582a419d5e304c982be5c446
213, ED BLUESTEIN BLVD / TECHNI CENTER DR,REMOVED,03/15/2018,Sarix,LOC16-003105,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,4000, ED BLUESTEIN BLVD,,5800, TECHNI CENTER DR,,5165361,02/26/2020 05:11:00 PM +0000,"(30.2760506, -97.6679153)",OFFLINE,07/03/2018 08:30:00 AM +0000,-97.6679153,30.2760506,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV213.jpg,None Identified,582a419d5e304c982be5c444
214, GREAT HILLS TRL / JOLLYVILLE RD,TURNED_ON,,Sarix,LOC16-003110,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,9800, GREAT HILLS TRL,,10022, JOLLYVILLE RD,,5155431,02/26/2020 05:11:00 PM +0000,"(30.3941898, -97.7497025)",ONLINE,11/15/2019 09:35:00 AM +0000,-97.7497025,30.3941898,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV214.jpg,,582a419d5e304c982be5c442
215, JOLLYVILLE RD / OAK KNOLL DR,TURNED_ON,,Sarix,LOC16-003115,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,12018, JOLLYVILLE RD,,11914, OAK KNOLL DR,,5154014,02/26/2020 05:11:00 PM +0000,"(30.427557, -97.7600708)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7600708,30.427557,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV215.jpg,,582a419d5e304c982be5c440
217, MARTIN LUTHER KING JR BLVD / SPRINGDALE RD,TURNED_ON,,Advidia,LOC16-003130,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,4600, MARTIN LUTHER KING JR BLVD,,1800, SPRINGDALE RD,,5164054,02/26/2020 05:11:00 PM +0000,"(30.285862, -97.6826248)",ONLINE,05/31/2019 08:35:00 AM +0000,-97.6826248,30.285862,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV217.jpg,None Identified,582a419d5e304c982be5c43c
221, 51ST ST / 35 SVRD,REMOVED,,Sarix,LOC16-003235,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1000, 51ST ST,,5100,IH 35 SVRD,,5160817,02/26/2020 05:11:00 PM +0000,"(30.3101578, -97.7113037)",ONLINE,02/02/2018 03:30:00 PM +0000,-97.7113037,30.3101578,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV221.jpg,None Identified,582a419d5e304c982be5c434
